dependent_schema,dependent_view,source_schema,source_object
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_summary,public,vote_data
public,view_riksdagen_vote_data_ballot_summary,public,vote_data
public,view_riksdagen_vote_data_ballot_summary,public,vote_data
public,view_riksdagen_vote_data_ballot_summary,public,vote_data
public,view_riksdagen_vote_data_ballot_summary,public,vote_data
public,view_riksdagen_vote_data_ballot_summary,public,vote_data
public,view_riksdagen_vote_data_ballot_summary,public,vote_data
public,view_riksdagen_vote_data_ballot_summary,public,vote_data
public,view_riksdagen_vote_data_ballot_summary,public,vote_data
public,view_riksdagen_vote_data_ballot_summary,public,vote_data
public,view_riksdagen_vote_data_ballot_summary_annual,public,view_riksdagen_vote_data_ballot_summary_daily
public,view_riksdagen_vote_data_ballot_summary_annual,public,view_riksdagen_vote_data_ballot_summary_daily
public,view_riksdagen_vote_data_ballot_summary_annual,public,view_riksdagen_vote_data_ballot_summary_daily
public,view_riksdagen_vote_data_ballot_summary_annual,public,view_riksdagen_vote_data_ballot_summary_daily
public,view_riksdagen_vote_data_ballot_summary_annual,public,view_riksdagen_vote_data_ballot_summary_daily
public,view_riksdagen_vote_data_ballot_summary_annual,public,view_riksdagen_vote_data_ballot_summary_daily
public,view_riksdagen_vote_data_ballot_summary_annual,public,view_riksdagen_vote_data_ballot_summary_daily
public,view_riksdagen_vote_data_ballot_summary_annual,public,view_riksdagen_vote_data_ballot_summary_daily
public,view_riksdagen_vote_data_ballot_summary_annual,public,view_riksdagen_vote_data_ballot_summary_daily
public,view_riksdagen_vote_data_ballot_summary_annual,public,view_riksdagen_vote_data_ballot_summary_daily
public,view_riksdagen_vote_data_ballot_summary_annual,public,view_riksdagen_vote_data_ballot_summary_daily
public,view_riksdagen_vote_data_ballot_summary_annual,public,view_riksdagen_vote_data_ballot_summary_daily
public,view_riksdagen_vote_data_ballot_summary_annual,public,view_riksdagen_vote_data_ballot_summary_daily
public,view_riksdagen_vote_data_ballot_summary_annual,public,view_riksdagen_vote_data_ballot_summary_daily
public,view_riksdagen_vote_data_ballot_summary_annual,public,view_riksdagen_vote_data_ballot_summary_daily
public,view_riksdagen_vote_data_ballot_summary_daily,public,view_riksdagen_vote_data_ballot_summary
public,view_riksdagen_vote_data_ballot_summary_daily,public,view_riksdagen_vote_data_ballot_summary
public,view_riksdagen_vote_data_ballot_summary_daily,public,view_riksdagen_vote_data_ballot_summary
public,view_riksdagen_vote_data_ballot_summary_daily,public,view_riksdagen_vote_data_ballot_summary
public,view_riksdagen_vote_data_ballot_summary_daily,public,view_riksdagen_vote_data_ballot_summary
public,view_riksdagen_vote_data_ballot_summary_daily,public,view_riksdagen_vote_data_ballot_summary
public,view_riksdagen_vote_data_ballot_summary_daily,public,view_riksdagen_vote_data_ballot_summary
public,view_riksdagen_vote_data_ballot_summary_daily,public,view_riksdagen_vote_data_ballot_summary
public,view_riksdagen_vote_data_ballot_summary_daily,public,view_riksdagen_vote_data_ballot_summary
public,view_riksdagen_vote_data_ballot_summary_daily,public,view_riksdagen_vote_data_ballot_summary
public,view_riksdagen_vote_data_ballot_summary_daily,public,view_riksdagen_vote_data_ballot_summary
public,view_riksdagen_vote_data_ballot_summary_daily,public,view_riksdagen_vote_data_ballot_summary
public,view_riksdagen_vote_data_ballot_summary_daily,public,view_riksdagen_vote_data_ballot_summary
public,view_riksdagen_vote_data_ballot_summary_monthly,public,view_riksdagen_vote_data_ballot_summary_daily
public,view_riksdagen_vote_data_ballot_summary_monthly,public,view_riksdagen_vote_data_ballot_summary_daily
public,view_riksdagen_vote_data_ballot_summary_monthly,public,view_riksdagen_vote_data_ballot_summary_daily
public,view_riksdagen_vote_data_ballot_summary_monthly,public,view_riksdagen_vote_data_ballot_summary_daily
public,view_riksdagen_vote_data_ballot_summary_monthly,public,view_riksdagen_vote_data_ballot_summary_daily
public,view_riksdagen_vote_data_ballot_summary_monthly,public,view_riksdagen_vote_data_ballot_summary_daily
public,view_riksdagen_vote_data_ballot_summary_monthly,public,view_riksdagen_vote_data_ballot_summary_daily
public,view_riksdagen_vote_data_ballot_summary_monthly,public,view_riksdagen_vote_data_ballot_summary_daily
public,view_riksdagen_vote_data_ballot_summary_monthly,public,view_riksdagen_vote_data_ballot_summary_daily
public,view_riksdagen_vote_data_ballot_summary_monthly,public,view_riksdagen_vote_data_ballot_summary_daily
public,view_riksdagen_vote_data_ballot_summary_monthly,public,view_riksdagen_vote_data_ballot_summary_daily
public,view_riksdagen_vote_data_ballot_summary_monthly,public,view_riksdagen_vote_data_ballot_summary_daily
public,view_riksdagen_vote_data_ballot_summary_monthly,public,view_riksdagen_vote_data_ballot_summary_daily
public,view_riksdagen_vote_data_ballot_summary_monthly,public,view_riksdagen_vote_data_ballot_summary_daily
public,view_riksdagen_vote_data_ballot_summary_monthly,public,view_riksdagen_vote_data_ballot_summary_daily
public,view_riksdagen_vote_data_ballot_summary_weekly,public,view_riksdagen_vote_data_ballot_summary_daily
public,view_riksdagen_vote_data_ballot_summary_weekly,public,view_riksdagen_vote_data_ballot_summary_daily
public,view_riksdagen_vote_data_ballot_summary_weekly,public,view_riksdagen_vote_data_ballot_summary_daily
public,view_riksdagen_vote_data_ballot_summary_weekly,public,view_riksdagen_vote_data_ballot_summary_daily
public,view_riksdagen_vote_data_ballot_summary_weekly,public,view_riksdagen_vote_data_ballot_summary_daily
public,view_riksdagen_vote_data_ballot_summary_weekly,public,view_riksdagen_vote_data_ballot_summary_daily
public,view_riksdagen_vote_data_ballot_summary_weekly,public,view_riksdagen_vote_data_ballot_summary_daily
public,view_riksdagen_vote_data_ballot_summary_weekly,public,view_riksdagen_vote_data_ballot_summary_daily
public,view_riksdagen_vote_data_ballot_summary_weekly,public,view_riksdagen_vote_data_ballot_summary_daily
public,view_riksdagen_vote_data_ballot_summary_weekly,public,view_riksdagen_vote_data_ballot_summary_daily
public,view_riksdagen_vote_data_ballot_summary_weekly,public,view_riksdagen_vote_data_ballot_summary_daily
public,view_riksdagen_vote_data_ballot_summary_weekly,public,view_riksdagen_vote_data_ballot_summary_daily
public,view_riksdagen_vote_data_ballot_summary_weekly,public,view_riksdagen_vote_data_ballot_summary_daily
public,view_riksdagen_vote_data_ballot_summary_weekly,public,view_riksdagen_vote_data_ballot_summary_daily
public,view_riksdagen_vote_data_ballot_summary_weekly,public,view_riksdagen_vote_data_ballot_summary_daily
public,view_riksdagen_voting_anomaly_detection,public,vote_data
public,view_riksdagen_voting_anomaly_detection,public,vote_data
public,view_riksdagen_voting_anomaly_detection,public,vote_data
public,view_riksdagen_voting_anomaly_detection,public,person_data
public,view_riksdagen_voting_anomaly_detection,public,vote_data
public,view_riksdagen_voting_anomaly_detection,public,person_data
public,view_riksdagen_voting_anomaly_detection,public,person_data
public,view_riksdagen_voting_anomaly_detection,public,vote_data
public,view_risk_score_evolution,public,person_data
public,view_risk_score_evolution,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_risk_score_evolution,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_risk_score_evolution,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_risk_score_evolution,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_risk_score_evolution,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_risk_score_evolution,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_risk_score_evolution,public,view_riksdagen_politician_document
public,view_risk_score_evolution,public,view_riksdagen_politician_document
public,view_risk_score_evolution,public,view_riksdagen_politician_document
public,view_risk_score_evolution,public,rule_violation
public,view_risk_score_evolution,public,rule_violation
public,view_risk_score_evolution,public,rule_violation
public,view_risk_score_evolution,public,rule_violation
public,view_risk_score_evolution,public,rule_violation
public,view_risk_score_evolution,public,person_data
public,view_risk_score_evolution,public,person_data
public,view_risk_score_evolution,public,person_data
public,view_risk_score_evolution,public,person_data
public,view_worldbank_indicator_data_country_summary,public,world_bank_data
public,view_worldbank_indicator_data_country_summary,public,world_bank_data
public,view_worldbank_indicator_data_country_summary,public,world_bank_data
public,view_worldbank_indicator_data_country_summary,public,world_bank_data
public,view_worldbank_indicator_data_country_summary,public,topic
public,view_worldbank_indicator_data_country_summary,public,topic
public,view_worldbank_indicator_data_country_summary,public,indicator_element
public,view_worldbank_indicator_data_country_summary,public,indicator_element
public,view_worldbank_indicator_data_country_summary,public,indicator_element
public,view_worldbank_indicator_data_country_summary,public,indicator_element
public,view_worldbank_indicator_data_country_summary,public,indicator_element
public,view_worldbank_indicator_data_country_summary,public,indicator_element
public,view_worldbank_indicator_data_country_summary,public,indicator_element
public,view_worldbank_indicator_data_country_summary,public,indicator_element
public,view_worldbank_indicator_data_country_summary,public,indicator_element
