election_cycle_id,cycle_year,calendar_year,semester,party,performance_score,active_members,party_violations,party_win_rate,party_participation_rate,documents_last_year,party_avg_rebel_rate,committees_active,rank_by_performance,rank_by_discipline,percent_rank_performance,ntile_party_tier,prev_cycle_performance,prev_cycle_documents,stddev_performance,cycle_party_count,change_performance_pct,change_documents_pct,performance_trend,discipline_score,competitiveness_index
1994-1998,1,1994,annual,-,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,,,0,120,,,baseline,14.00,0.83
2022-2026,4,2025,annual,SD,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
2018-2022,4,2021,annual,RS,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,35.00,0,0,120,0.00,,stable,14.00,0.83
2002-2006,4,2005,annual,SD,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
2002-2006,1,2002,annual,DjuP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,,,0,120,,,baseline,14.00,0.83
2018-2022,4,2021,annual,SKÅ,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
2018-2022,2,2019,annual,MP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,35.00,0,0,120,0.00,,stable,14.00,0.83
2018-2022,1,2018,annual,V,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,,,0,120,,,baseline,14.00,0.83
1994-1998,1,1994,annual,JL,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,,,0,120,,,baseline,14.00,0.83
2018-2022,3,2020,annual,MP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,35.00,0,0,120,0.00,,stable,14.00,0.83
1994-1998,1,1994,annual,ALP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,,,0,120,,,baseline,14.00,0.83
2010-2014,1,2010,annual,S,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,,,0,120,,,baseline,14.00,0.83
2014-2018,3,2016,annual,VägV,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
2006-2010,4,2009,annual,NorrS,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,35.00,0,0,120,0.00,,stable,14.00,0.83
2014-2018,3,2016,annual,ENH,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
2026-2030,1,2026,annual,VägV,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,,,0,120,,,baseline,14.00,0.83
1998-2002,3,2000,annual,SPI,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
1998-2002,2,1999,annual,KLP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
2022-2026,3,2024,annual,KrVP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
1994-1998,1,1994,annual,EAP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,,,0,120,,,baseline,14.00,0.83
2022-2026,1,2022,annual,SD,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,,,0,120,,,baseline,14.00,0.83
2022-2026,1,2022,annual,NorrS,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,,,0,120,,,baseline,14.00,0.83
2018-2022,4,2021,annual,SOC.P,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
2006-2010,2,2007,annual,FP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
2026-2030,3,2028,annual,KD,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
2018-2022,2,2019,annual,NorrS,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,35.00,0,0,120,0.00,,stable,14.00,0.83
2022-2026,1,2022,annual,SOC.P,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,,,0,120,,,baseline,14.00,0.83
2002-2006,3,2004,annual,V,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
1994-1998,4,1997,annual,K,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
2022-2026,1,2022,annual,FI,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,,,0,120,,,baseline,14.00,0.83
2026-2030,3,2028,annual,K,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
2014-2018,4,2017,annual,ALP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
2006-2010,4,2009,annual,FP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
2022-2026,3,2024,annual,KD,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
1994-1998,3,1996,annual,KrVP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
1998-2002,1,1998,annual,M,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,,,0,120,,,baseline,14.00,0.83
2010-2014,1,2010,annual,SJP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,,,0,120,,,baseline,14.00,0.83
2002-2006,2,2003,annual,NorrS,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,35.00,0,0,120,0.00,,stable,14.00,0.83
2006-2010,3,2008,annual,KD,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
2022-2026,1,2022,annual,SKÅ,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,,,0,120,,,baseline,14.00,0.83
1998-2002,2,1999,annual,K,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
2010-2014,1,2010,annual,PP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,,,0,120,,,baseline,14.00,0.83
2002-2006,3,2004,annual,PP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,35.00,0,0,120,0.00,,stable,14.00,0.83
2002-2006,2,2003,annual,JL,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
2026-2030,1,2026,annual,SKÅ,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,,,0,120,,,baseline,14.00,0.83
1994-1998,2,1995,annual,EAP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
2006-2010,1,2006,annual,KLP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,,,0,120,,,baseline,14.00,0.83
2026-2030,4,2029,annual,KLP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
2010-2014,4,2013,annual,PP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,35.00,0,0,120,0.00,,stable,14.00,0.83
2026-2030,1,2026,annual,SJP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,,,0,120,,,baseline,14.00,0.83
1998-2002,2,1999,annual,DjuP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
2002-2006,3,2004,annual,K,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
2010-2014,4,2013,annual,S,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
2006-2010,1,2006,annual,DjuP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,,,0,120,,,baseline,14.00,0.83
2026-2030,1,2026,annual,EAP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,,,0,120,,,baseline,14.00,0.83
2026-2030,1,2026,annual,SOC.P,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,,,0,120,,,baseline,14.00,0.83
2018-2022,4,2021,annual,SPI,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
2018-2022,1,2018,annual,KrVP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,,,0,120,,,baseline,14.00,0.83
2006-2010,3,2008,annual,M,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,35.00,0,0,120,0.00,,stable,14.00,0.83
2002-2006,3,2004,annual,ENH,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
2014-2018,4,2017,annual,SKÅ,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
2014-2018,3,2016,annual,SPI,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
2014-2018,3,2016,annual,SKÅ,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
1994-1998,4,1997,annual,ALP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
2010-2014,3,2012,annual,SD,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
2018-2022,4,2021,annual,KrVP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
2030-2034,1,2030,annual,DjuP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,,,0,30,,,baseline,14.00,3.33
2022-2026,3,2024,annual,ALP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
2014-2018,1,2014,annual,SJP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,,,0,120,,,baseline,14.00,0.83
2010-2014,1,2010,annual,K,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,,,0,120,,,baseline,14.00,0.83
2006-2010,2,2007,annual,SPI,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
2018-2022,4,2021,annual,---,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
2022-2026,4,2025,annual,ALP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
2006-2010,2,2007,annual,V,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
2002-2006,1,2002,annual,FI,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,,,0,120,,,baseline,14.00,0.83
2030-2034,1,2030,annual,FI,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,,,0,30,,,baseline,14.00,3.33
2022-2026,4,2025,annual,L,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
2002-2006,3,2004,annual,L,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
2014-2018,3,2016,annual,DjuP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
2002-2006,3,2004,annual,MP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,35.00,0,0,120,0.00,,stable,14.00,0.83
2006-2010,1,2006,annual,PP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,,,0,120,,,baseline,14.00,0.83
2006-2010,2,2007,annual,S,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,35.00,0,0,120,0.00,,stable,14.00,0.83
1998-2002,2,1999,annual,FP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
2026-2030,2,2027,annual,SKÅ,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
2010-2014,3,2012,annual,KD,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
2018-2022,1,2018,annual,M,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,,,0,120,,,baseline,14.00,0.83
2006-2010,1,2006,annual,FP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,,,0,120,,,baseline,14.00,0.83
2014-2018,4,2017,annual,SJP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
2022-2026,1,2022,annual,ENH,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,,,0,120,,,baseline,14.00,0.83
2022-2026,4,2025,annual,SOC.P,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
2018-2022,1,2018,annual,KLP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,,,0,120,,,baseline,14.00,0.83
2018-2022,3,2020,annual,SKÅ,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
2022-2026,3,2024,annual,FI,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
1998-2002,2,1999,annual,FI,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
2010-2014,4,2013,annual,KLP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
1998-2002,4,2001,annual,SD,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
2022-2026,1,2022,annual,FP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,,,0,120,,,baseline,14.00,0.83
2018-2022,1,2018,annual,L,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,,,0,120,,,baseline,14.00,0.83
1998-2002,3,2000,annual,C,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
2022-2026,2,2023,annual,K,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
2014-2018,3,2016,annual,C,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
2014-2018,2,2015,annual,NYD,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,35.00,0,0,120,0.00,,stable,14.00,0.83
2010-2014,2,2011,annual,FI,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
2026-2030,1,2026,annual,ALP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,,,0,120,,,baseline,14.00,0.83
2010-2014,4,2013,annual,NYD,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,35.00,0,0,120,0.00,,stable,14.00,0.83
2006-2010,2,2007,annual,K,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
2006-2010,4,2009,annual,NYD,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,35.00,0,0,120,0.00,,stable,14.00,0.83
2026-2030,4,2029,annual,NorrS,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,35.00,0,0,120,0.00,,stable,14.00,0.83
2010-2014,3,2012,annual,M,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,35.00,0,0,120,0.00,,stable,14.00,0.83
2026-2030,3,2028,annual,VägV,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
2022-2026,2,2023,annual,SJP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
2026-2030,1,2026,annual,SD,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,,,0,120,,,baseline,14.00,0.83
2018-2022,4,2021,annual,C,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
2022-2026,2,2023,annual,FI,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
1998-2002,1,1998,annual,SJP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,,,0,120,,,baseline,14.00,0.83
2026-2030,4,2029,annual,FI,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
2022-2026,2,2023,annual,FP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
2026-2030,2,2027,annual,V,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
2006-2010,1,2006,annual,L,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,,,0,120,,,baseline,14.00,0.83
2018-2022,4,2021,annual,FP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
2026-2030,2,2027,annual,FP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
2006-2010,1,2006,annual,KD,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,,,0,120,,,baseline,14.00,0.83
2026-2030,3,2028,annual,EAP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
2022-2026,3,2024,annual,EAP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
2018-2022,3,2020,annual,DjuP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
2018-2022,1,2018,annual,ENH,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,,,0,120,,,baseline,14.00,0.83
2010-2014,2,2011,annual,SJP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
2010-2014,1,2010,annual,NorrS,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,,,0,120,,,baseline,14.00,0.83
1998-2002,2,1999,annual,L,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
2006-2010,3,2008,annual,-,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
2018-2022,2,2019,annual,SOC.P,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
2018-2022,1,2018,annual,RS,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,,,0,120,,,baseline,14.00,0.83
1994-1998,1,1994,annual,KrVP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,,,0,120,,,baseline,14.00,0.83
2002-2006,4,2005,annual,NorrS,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,35.00,0,0,120,0.00,,stable,14.00,0.83
2022-2026,1,2022,annual,---,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,,,0,120,,,baseline,14.00,0.83
2014-2018,3,2016,annual,SOC.P,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
2018-2022,2,2019,annual,V,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
2026-2030,3,2028,annual,NYD,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,35.00,0,0,120,0.00,,stable,14.00,0.83
2022-2026,2,2023,annual,JL,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
1994-1998,1,1994,annual,FP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,,,0,120,,,baseline,14.00,0.83
1998-2002,1,1998,annual,KD,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,,,0,120,,,baseline,14.00,0.83
2014-2018,3,2016,annual,EAP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
2018-2022,2,2019,annual,---,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
2018-2022,4,2021,annual,M,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,35.00,0,0,120,0.00,,stable,14.00,0.83
2026-2030,2,2027,annual,M,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,35.00,0,0,120,0.00,,stable,14.00,0.83
1994-1998,1,1994,annual,SD,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,,,0,120,,,baseline,14.00,0.83
2010-2014,2,2011,annual,-,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
2014-2018,3,2016,annual,SJP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
2014-2018,2,2015,annual,SPI,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
2014-2018,1,2014,annual,KD,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,,,0,120,,,baseline,14.00,0.83
2010-2014,2,2011,annual,---,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
1998-2002,4,2001,annual,SJP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
1994-1998,4,1997,annual,FP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
2014-2018,4,2017,annual,L,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
2026-2030,4,2029,annual,SJP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
2018-2022,2,2019,annual,DjuP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
2014-2018,4,2017,annual,KD,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
1998-2002,1,1998,annual,NorrS,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,,,0,120,,,baseline,14.00,0.83
1998-2002,3,2000,annual,EAP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
2010-2014,2,2011,annual,VägV,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
2018-2022,2,2019,annual,SPI,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
2018-2022,1,2018,annual,JL,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,,,0,120,,,baseline,14.00,0.83
1994-1998,1,1994,annual,KLP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,,,0,120,,,baseline,14.00,0.83
2006-2010,2,2007,annual,RS,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,35.00,0,0,120,0.00,,stable,14.00,0.83
2022-2026,3,2024,annual,---,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
2022-2026,1,2022,annual,-,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,,,0,120,,,baseline,14.00,0.83
2010-2014,2,2011,annual,ENH,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
2002-2006,3,2004,annual,SJP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
2018-2022,3,2020,annual,L,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
2014-2018,3,2016,annual,ALP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
2002-2006,2,2003,annual,SD,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
2018-2022,4,2021,annual,-,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
2030-2034,1,2030,annual,ALP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,,,0,30,,,baseline,14.00,3.33
1994-1998,2,1995,annual,SJP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
1994-1998,3,1996,annual,JL,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
1998-2002,2,1999,annual,NorrS,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,35.00,0,0,120,0.00,,stable,14.00,0.83
2022-2026,1,2022,annual,KrVP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,,,0,120,,,baseline,14.00,0.83
2006-2010,2,2007,annual,---,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
2022-2026,3,2024,annual,LBPO,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,35.00,0,0,120,0.00,,stable,14.00,0.83
2026-2030,2,2027,annual,DjuP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
2022-2026,4,2025,annual,K,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
1994-1998,4,1997,annual,---,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
2026-2030,4,2029,annual,JL,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
2002-2006,4,2005,annual,M,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,35.00,0,0,120,0.00,,stable,14.00,0.83
2002-2006,3,2004,annual,SD,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
2014-2018,4,2017,annual,C,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
2014-2018,2,2015,annual,V,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
