userid,dbid,toplevel,queryid,query,plans,total_plan_time,min_plan_time,max_plan_time,mean_plan_time,stddev_plan_time,calls,total_exec_time,min_exec_time,max_exec_time,mean_exec_time,stddev_exec_time,rows,shared_blks_hit,shared_blks_read,shared_blks_dirtied,shared_blks_written,local_blks_hit,local_blks_read,local_blks_dirtied,local_blks_written,temp_blks_read,temp_blks_written,blk_read_time,blk_write_time,temp_blk_read_time,temp_blk_write_time,wal_records,wal_fpi,wal_bytes,jit_functions,jit_generation_time,jit_inlining_count,jit_inlining_time,jit_optimization_count,jit_optimization_time,jit_emission_count,jit_emission_time
10,16385,t,799779999578731221,CREATE INDEX idx_doc_proposal_decision_type ON public.document_proposal_data USING btree (decision_type) WHERE (decision_type IS NOT NULL),0,0,0,0,0,0,1,0.766687,0.766687,0.766687,0.766687,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,2153,0,0,0,0,0,0,0,0
16384,16385,t,4301436274434778961,"SELECT $1 ||
       $2 ||
       $3",2,0.021490000000000002,0.008786,0.012704,0.010745000000000001,0.0019589999999999994,2,0.0039570000000000004,0.001954,0.002003,0.0019785000000000002,2.449999999999989e-05,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,t,-7913645506999449678,COMMENT ON COLUMN public.document_container_element.hits_from IS 'DATA.Public GDPR.NA',0,0,0,0,0,0,1,0.100438,0.100438,0.100438,0.100438,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,159,0,0,0,0,0,0,0,0
10,16385,t,1336948571545180431,COMMENT ON COLUMN public.document_attachment.file_type IS 'DATA.Public GDPR.NA',0,0,0,0,0,0,1,0.098254,0.098254,0.098254,0.098254,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,159,0,0,0,0,0,0,0,0
10,16385,t,-7187737032624186179,COMMENT ON COLUMN public.application_action_event.hjid IS 'DATA.Sensitive GDPR.Personal',0,0,0,0,0,0,1,0.093936,0.093936,0.093936,0.093936,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,168,0,0,0,0,0,0,0,0
10,16385,t,7169561777140778156,COMMENT ON COLUMN public.committee_proposal_data.rm IS 'DATA.Public GDPR.NA',0,0,0,0,0,0,1,0.101871,0.101871,0.101871,0.101871,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,159,0,0,0,0,0,0,0,0
16384,16385,t,-7806748009039069033,SELECT global_id_pk FROM jv_global_id WHERE $3 = $4 AND local_id = $1 AND type_name = $2,20,1.083671,0.032882,0.212147,0.054183550000000004,0.04860411887327555,6714,41.9150479999999,0.004169,0.065683,0.0062429323801012964,0.003143422093901175,0,13441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,t,5824933806295057176,COMMENT ON COLUMN public.qrtz_simple_triggers.trigger_group IS 'DATA.Sensitive GDPR.NA',0,0,0,0,0,0,1,0.079779,0.079779,0.079779,0.079779,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,162,0,0,0,0,0,0,0,0
16384,16385,f,-8128363966954952818,pass_number < max_passes,2,0.015189,0.006803,0.008386,0.0075945,0.0007914999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,t,7206889514255221785,COMMENT ON COLUMN public.person_data.person_detail_data_person_da_0 IS 'DATA.Public GDPR.Personal',0,0,0,0,0,0,1,0.104535,0.104535,0.104535,0.104535,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,165,0,0,0,0,0,0,0,0
10,16385,t,912273052506307806,CREATE INDEX idx_vote_data_votes ON public.vote_data USING btree (vote),0,0,0,0,0,0,1,0.709047,0.709047,0.709047,0.709047,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,1686,0,0,0,0,0,0,0,0
10,16385,f,-7363580193868227746,"CREATE FUNCTION vector_l2_squared_distance(vector, vector) RETURNS float8
	AS '$libdir/vector' LANGUAGE C IMMUTABLE STRICT PARALLEL SAFE",0,0,0,0,0,0,1,0.086082,0.086082,0.086082,0.086082,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1356,0,0,0,0,0,0,0,0
10,16385,t,1304946370220775645,COMMENT ON COLUMN public.document_status_container.hjid IS 'DATA.Public GDPR.NA',0,0,0,0,0,0,1,0.120576,0.120576,0.120576,0.120576,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,159,0,0,0,0,0,0,0,0
16384,16385,f,-4905743935704461174,COPY  ( SELECT * FROM public.pg_stat_statements ORDER BY random ( ) LIMIT $1 ) TO STDOUT WITH CSV HEADER,1,0.043461,0.043461,0.043461,0.043461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,f,5666677608077137383,COMMENT ON ACCESS METHOD ivfflat IS 'ivfflat index access method',0,0,0,0,0,0,1,0.04821,0.04821,0.04821,0.04821,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,167,0,0,0,0,0,0,0,0
10,16385,t,5641467649211020270,COMMENT ON COLUMN public.qrtz_simprop_triggers.sched_name IS 'DATA.Sensitive GDPR.NA',0,0,0,0,0,0,1,0.125386,0.125386,0.125386,0.125386,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,162,0,0,0,0,0,0,0,0
10,16385,t,3881416555266433295,COMMENT ON COLUMN public.assignment_element.to_date IS 'DATA.Public GDPR.Personal',0,0,0,0,0,0,1,0.075913,0.075913,0.075913,0.075913,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,165,0,0,0,0,0,0,0,0
16384,16385,f,-4523881574894664531,REFRESH MATERIALIZED VIEW public.view_riksdagen_committee_decisions,0,0,0,0,0,0,2,6.449605,3.180865,3.26874,3.2248025,0.043937500000000185,0,1952,0,12,3,0,0,0,0,0,0,0,0.039194,0,0,428,15,107886,0,0,0,0,0,0,0,0
16384,16385,f,-5692445318457296375,COPY  ( SELECT * FROM public.committee_document_data ORDER BY random ( ) LIMIT $1 ) TO STDOUT CSV HEADER,1,0.053179,0.053179,0.053179,0.053179,0,1,0.000902,0.000902,0.000902,0.000902,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,t,-5314358654326137923,COMMENT ON COLUMN public.world_bank_data.data__data_element_hjid IS 'DATA.Public GDPR.NA',0,0,0,0,0,0,1,0.119494,0.119494,0.119494,0.119494,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,159,0,0,0,0,0,0,0,0
16384,16385,f,8162883486582676232,ANALYZE public.view_riksdagen_vote_data_ballot_party_summary,0,0,0,0,0,0,1,0.365345,0.365345,0.365345,0.365345,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1181,0,0,0,0,0,0,0,0
10,16385,t,1864656988073439961,COMMENT ON EXTENSION pgcrypto IS 'cryptographic functions',0,0,0,0,0,0,1,0.101611,0.101611,0.101611,0.101611,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,68,0,0,0,0,0,0,0,0
16384,16385,f,6131331128766390128,COPY  ( SELECT * FROM public.topic ORDER BY random ( ) LIMIT $1 ) TO STDOUT CSV HEADER,1,0.056575,0.056575,0.056575,0.056575,0,1,0.0008719999999999999,0.0008719999999999999,0.0008719999999999999,0.0008719999999999999,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,t,-1226741241711699549,"COPY  ( SELECT process AS value, COUNT ( * ) AS count FROM document_activity_data WHERE process IS NOT NULL GROUP BY process ORDER BY count DESC, process LIMIT 1000 ) TO STDOUT WITH CSV HEADER",0,0,0,0,0,0,1,0.102803,0.102803,0.102803,0.102803,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,t,8315526210957339904,"CREATE TABLE public.sweden_municipality_election_0 (
    hjid bigint NOT NULL,
    code numeric,
    election_region_name character varying(255),
    first_round numeric,
    number_of_seats numeric,
    number_of_voters numeric,
    rest character varying(255),
    second_round numeric,
    kommunvalkrets_sweden_munici_0 bigint
)",0,0,0,0,0,0,1,1.008379,1.008379,1.008379,1.008379,0,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,109,1,11962,0,0,0,0,0,0,0,0
16384,16385,t,-7350929519428406458,"SELECT $1 || $2 ||
       $3 || $4
WHERE EXISTS (SELECT $5 FROM information_schema.columns WHERE table_schema = $6 AND table_name = $7 AND column_name = $8)",1,1.173601,1.173601,1.173601,1.173601,0,1,0.056076,0.056076,0.056076,0.056076,0,1,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,f,5624269611315020006,"views_refreshed_this_pass = $12
           AND (total_mvs - success_count - error_count) = $13",1,0.006232,0.006232,0.006232,0.006232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,t,-7223774647166439495,COPY  ( SELECT * FROM public.person_detail_element ORDER BY random ( ) LIMIT 0 ) TO STDOUT CSV HEADER,0,0,0,0,0,0,1,0.109175,0.109175,0.109175,0.109175,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,t,4204475905399471318,"SELECT format(
    $1 || $2 ||
    $3 || $4,
    col, col, col, col, col, col
)
FROM unnest(ARRAY[$5, $6, $7, $8, $9, $10]) AS col
WHERE EXISTS (SELECT $11 FROM information_schema.columns WHERE table_schema = $12 AND table_name = $13 AND column_name = col)",1,2.887164,2.887164,2.887164,2.887164,0,1,0.210174,0.210174,0.210174,0.210174,0,6,1421,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1,6479,0,0,0,0,0,0,0,0
10,16385,t,8724173021185082413,COMMENT ON COLUMN public.government_body_data.ministry IS 'Ministry name (Departement)',0,0,0,0,0,0,1,0.097794,0.097794,0.097794,0.097794,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,167,0,0,0,0,0,0,0,0
16384,16385,f,7614486749821564004,table_count,1,0.004288,0.004288,0.004288,0.004288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,t,3056798788834760739,select current_schema(),1,0.016491,0.016491,0.016491,0.016491,0,1,0.013064000000000001,0.013064000000000001,0.013064000000000001,0.013064000000000001,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,t,-2187677941424439850,COMMENT ON COLUMN public.sweden_county_electoral_regi_1.county_name IS 'DATA.Public GDPR.NA',0,0,0,0,0,0,1,0.095308,0.095308,0.095308,0.095308,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,159,0,0,0,0,0,0,0,0
10,16385,t,8733779795247397017,"ALTER TABLE ONLY public.qrtz_simprop_triggers
    ADD CONSTRAINT fk_qrtz_simprop_triggers_qrtz_triggers FOREIGN KEY (sched_name, trigger_name, trigger_group) REFERENCES public.qrtz_triggers(sched_name, trigger_name, trigger_group) ON DELETE CASCADE",0,0,0,0,0,0,1,0.635691,0.635691,0.635691,0.635691,0,0,213,1,0,0,0,0,0,0,0,0,0.012834,0,0,0,51,0,4720,0,0,0,0,0,0,0,0
10,16385,t,3668729878342686071,"CREATE INDEX idx_rpd_doc_type_subtype ON public.view_riksdagen_politician_document USING btree (document_type, sub_type)",0,0,0,0,0,0,1,1.105371,1.105371,1.105371,1.105371,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,2154,0,0,0,0,0,0,0,0
10,16385,t,3256594872183384227,COMMENT ON COLUMN public.document_proposal_data.wording_2 IS 'DATA.Public GDPR.NA',0,0,0,0,0,0,1,0.097122,0.097122,0.097122,0.097122,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,159,0,0,0,0,0,0,0,0
10,16385,t,-8675263061688676317,CREATE INDEX jv_commit_property_commit_fk_idx ON public.jv_commit_property USING btree (commit_fk),0,0,0,0,0,0,1,0.649185,0.649185,0.649185,0.649185,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,1702,0,0,0,0,0,0,0,0
10,16385,t,3492305627868403939,COMMENT ON COLUMN public.country_element.lending_type_id IS 'DATA.Public GDPR.NA',0,0,0,0,0,0,1,0.098675,0.098675,0.098675,0.098675,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,159,0,0,0,0,0,0,0,0
16384,16385,f,2685198818696675288,COPY  ( SELECT * FROM public.person_assignment_data ORDER BY random ( ) LIMIT $1 ) TO STDOUT CSV HEADER,1,0.051205,0.051205,0.051205,0.051205,0,1,0.000841,0.000841,0.000841,0.000841,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,t,-8909270701963939076,COMMENT ON COLUMN public.qrtz_job_details.requests_recovery IS 'DATA.Sensitive GDPR.NA',0,0,0,0,0,0,1,0.104035,0.104035,0.104035,0.104035,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,162,0,0,0,0,0,0,0,0
10,16385,t,-4571761696125200563,"ALTER TABLE ONLY public.sweden_parliament_electoral__1
    ADD CONSTRAINT fk_qvgtilwwyipbrv6b2cv6fcp27 FOREIGN KEY (parliament_electoral_regions_0) REFERENCES public.sweden_parliament_electoral__0(hjid)",0,0,0,0,0,0,1,0.497282,0.497282,0.497282,0.497282,0,0,198,2,0,0,0,0,0,0,0,0,0.023345,0,0,0,44,0,4031,0,0,0,0,0,0,0,0
16384,16385,f,7996110262326363118,SELECT COUNT(*) FROM public.view_riksdagen_election_year_anomalies,1,0.758352,0.758352,0.758352,0.758352,0,1,0.013856,0.013856,0.013856,0.013856,0,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,t,-2671104202270571323,COPY  ( SELECT * FROM public.databasechangelog ORDER BY random ( ) LIMIT 619 ) TO STDOUT CSV HEADER,0,0,0,0,0,0,1,1.843416,1.843416,1.843416,1.843416,0,619,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,f,-2236639332333880931,COPY  ( SELECT * FROM public.indicator_element ORDER BY random ( ) LIMIT $1 ) TO STDOUT CSV HEADER,1,0.065593,0.065593,0.065593,0.065593,0,1,0.000821,0.000821,0.000821,0.000821,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,f,3923201243919169904,SELECT EXISTS(SELECT $1 FROM public.view_riksdagen_committee_ballot_decision_politician_summary LIMIT $2),1,0.056045,0.056045,0.056045,0.056045,0,1,0.003125,0.003125,0.003125,0.003125,0,1,5,1,0,0,0,0,0,0,0,0,0.013205,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,t,-3807569503930247168,"CREATE MATERIALIZED VIEW public.view_riksdagen_vote_data_ballot_summary_daily AS
 SELECT vote_date,
    count(*) AS number_ballots,
    sum(total_votes) AS total_votes,
    sum(yes_votes) AS yes_votes,
    sum(no_votes) AS no_votes,
    sum(abstain_votes) AS abstain_votes,
    sum(absent_votes) AS absent_votes,
    sum(
        CASE
            WHEN approved THEN $1
            ELSE $2
        END) AS approved_ballots,
    round(avg(avg_born_year), $3) AS avg_born_year,
    round(avg(percentage_male), $4) AS avg_percentage_male,
    round(avg(yes_votes), $5) AS avg_yes_votes,
    round(avg(no_votes), $6) AS avg_no_votes,
    round(avg(abstain_votes), $7) AS avg_abstain_votes,
    round(avg(absent_votes), $8) AS avg_absent_votes,
    round(avg(percentage_yes), $9) AS avg_percentage_yes,
    round(avg(percentage_no), $10) AS avg_percentage_no,
    round(avg(percentage_absent), $11) AS avg_percentage_absent,
    round(avg(percentage_abstain), $12) AS avg_percentage_abstain,
    round((($13 * sum(yes_votes)) / NULLIF(sum(total_votes), ($14)::numeric)), $15) AS percentage_yes,
    round((($16 * sum(no_votes)) / NULLIF(sum(total_votes), ($17)::numeric)), $18) AS percentage_no,
    round((($19 * sum(abstain_votes)) / NULLIF(sum(total_votes), ($20)::numeric)), $21) AS percentage_abstain,
    round((($22 * sum(absent_votes)) / NULLIF(sum(total_votes), ($23)::numeric)), $24) AS percentage_absent,
    round((($25 * (sum(
        CASE
            WHEN approved THEN $26
            ELSE $27
        END))::numeric) / (NULLIF(count(*), $28))::numeric), $29) AS percentage_approved
   FROM public.view_riksdagen_vote_data_ballot_summary
  GROUP BY vote_date
  ORDER BY vote_date
  WITH NO DATA",0,0,0,0,0,0,1,1.51538,1.51538,1.51538,1.51538,0,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,174,1,22193,0,0,0,0,0,0,0,0
10,16385,t,-959435843717080705,"ALTER TABLE ONLY public.document_reference_container
    ADD CONSTRAINT document_reference_container_pkey PRIMARY KEY (hjid)",0,0,0,0,0,0,1,0.726466,0.726466,0.726466,0.726466,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,2795,0,0,0,0,0,0,0,0
16384,16385,t,-9182309082372903342,COPY  ( SELECT * FROM public.view_riksdagen_party_ballot_support_annual_summary ORDER BY random ( ) LIMIT 0 ) TO STDOUT WITH CSV HEADER,0,0,0,0,0,0,1,0.254808,0.254808,0.254808,0.254808,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,t,7321024887778703274,COMMENT ON COLUMN public.assignment_data.role_code IS 'DATA.Public GDPR.Personal',0,0,0,0,0,0,1,0.088055,0.088055,0.088055,0.088055,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,165,0,0,0,0,0,0,0,0
10,16385,t,1195405053386888433,COMMENT ON COLUMN public.application_session.locale IS 'DATA.Sensitive GDPR.Personal',0,0,0,0,0,0,1,0.077445,0.077445,0.077445,0.077445,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,168,0,0,0,0,0,0,0,0
10,16385,t,-202792937900204611,COMMENT ON COLUMN public.document_proposal_data.designation IS 'DATA.Public GDPR.NA',0,0,0,0,0,0,1,0.119093,0.119093,0.119093,0.119093,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,159,0,0,0,0,0,0,0,0
16384,16385,t,-9047544251541960236,"COPY  ( SELECT vat AS value, COUNT ( * ) AS count FROM government_body_data WHERE vat IS NOT NULL GROUP BY vat ORDER BY count DESC, vat LIMIT 1000 ) TO STDOUT WITH CSV HEADER",0,0,0,0,0,0,1,1.69029,1.69029,1.69029,1.69029,0,3,135,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,f,-3583724137254690381,SELECT EXISTS(SELECT $1 FROM public.view_riksdagen_politician_document_summary LIMIT $2),2,0.158839,0.069571,0.089268,0.0794195,0.0098485,2,0.006251,0.0030960000000000002,0.003155,0.0031255,2.9499999999999904e-05,2,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,t,4458515325683711782,"CREATE INDEX idx_assignment_data_type_dates ON public.assignment_data USING btree (assignment_type, from_date, to_date, intressent_id)",0,0,0,0,0,0,1,0.81707,0.81707,0.81707,0.81707,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,3078,0,0,0,0,0,0,0,0
10,16385,t,-3819722689029003156,COMMENT ON COLUMN public.document_element.rm IS 'DATA.Public GDPR.NA',0,0,0,0,0,0,1,0.117871,0.117871,0.117871,0.117871,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,159,0,0,0,0,0,0,0,0
10,16385,t,2475043112248684825,COMMENT ON COLUMN public.sweden_parliament_electoral__1.hjid IS 'DATA.Public GDPR.NA',0,0,0,0,0,0,1,0.114755,0.114755,0.114755,0.114755,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,218,0,0,0,0,0,0,0,0
16384,16385,t,9212006304080537822,SELECT DISTINCT INSTANCE_NAME FROM QRTZ_FIRED_TRIGGERS WHERE SCHED_NAME = $1,1,0.482786,0.482786,0.482786,0.482786,0,1,0.005671000000000001,0.005671000000000001,0.005671000000000001,0.005671000000000001,0,0,129,7,0,0,0,0,0,0,0,0,0.111006,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,t,202041290890957391,COMMENT ON COLUMN public.document_element.label IS 'DATA.Public GDPR.NA',0,0,0,0,0,0,1,0.097823,0.097823,0.097823,0.097823,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,159,0,0,0,0,0,0,0,0
10,16385,t,-574267449270363415,"CREATE TABLE public.jv_commit (
    commit_pk bigint NOT NULL,
    author character varying(200),
    commit_date timestamp without time zone,
    commit_id numeric(22,2),
    commit_date_instant character varying(200) DEFAULT '2000-01-01T12:00:00.001Z'::character varying
)",0,0,0,0,0,0,1,0.516828,0.516828,0.516828,0.516828,0,0,169,0,3,3,0,0,0,0,0,0,0,0.034074,0,0,57,0,6483,0,0,0,0,0,0,0,0
16384,16385,f,-7591246109545096052,COPY  ( SELECT * FROM public.portal ORDER BY random ( ) LIMIT $1 ) TO STDOUT CSV HEADER,1,0.06416,0.06416,0.06416,0.06416,0,1,0.000833,0.000833,0.000833,0.000833,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,f,2150749941193728810,SELECT EXISTS(SELECT $1 FROM public.view_riksdagen_vote_data_ballot_party_summary_annual LIMIT $2),1,0.056115,0.056115,0.056115,0.056115,0,1,0.0030359999999999996,0.0030359999999999996,0.0030359999999999996,0.0030359999999999996,0,1,5,1,0,0,0,0,0,0,0,0,0.013486,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,t,1369268126923531589,COMMENT ON COLUMN public.document_data.org IS 'DATA.Public GDPR.NA',0,0,0,0,0,0,1,0.100719,0.100719,0.100719,0.100719,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,159,0,0,0,0,0,0,0,0
16384,16385,t,-2775151222121387903,SELECT COUNT(*) FROM public.view_election_cycle_network_analysis,2,5.4156759999999995,2.654197,2.761479,2.7078379999999997,0.05364099999999994,2,0.142197,0.070823,0.07137399999999999,0.0710985,0.00027549999999999797,2,1275,5,0,0,0,0,0,0,0,0,0.060753,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,t,7725329435544304147,COMMENT ON COLUMN public.qrtz_calendars.calendar_name IS 'DATA.Sensitive GDPR.NA',0,0,0,0,0,0,1,0.108644,0.108644,0.108644,0.108644,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,162,0,0,0,0,0,0,0,0
16384,16385,f,-2063052829328794618,COPY  ( SELECT * FROM public.jv_commit_property ORDER BY random ( ) LIMIT $1 ) TO STDOUT CSV HEADER,1,0.111649,0.111649,0.111649,0.111649,0,1,1.643802,1.643802,1.643802,1.643802,0,200,99,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,6424,0,0,0,0,0,0,0,0
10,16385,t,-5109510889593736781,SET client_min_messages = warning,0,0,0,0,0,0,2,0.005561,0.002415,0.003146,0.0027805,0.00036549999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,t,7686924431989540456,COMMENT ON COLUMN public.document_reference_container.hjid IS 'DATA.Public GDPR.NA',0,0,0,0,0,0,1,0.111809,0.111809,0.111809,0.111809,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,159,0,0,0,0,0,0,0,0
10,16385,t,-801439431959273727,COMMENT ON COLUMN public.countries_element.pages IS 'DATA.Public GDPR.NA',0,0,0,0,0,0,1,0.097423,0.097423,0.097423,0.097423,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,159,0,0,0,0,0,0,0,0
16384,16385,f,2682529572932518654,COPY  ( SELECT * FROM public.view_riksdagen_vote_data_ballot_summary_daily ORDER BY random ( ) LIMIT $1 ) TO STDOUT WITH CSV HEADER,1,0.07988,0.07988,0.07988,0.07988,0,1,0.0008309999999999999,0.0008309999999999999,0.0008309999999999999,0.0008309999999999999,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,t,5063211688377455085,"CREATE TABLE public.data_element (
    hjid bigint NOT NULL,
    page numeric,
    pages numeric,
    per_page numeric,
    total numeric
)",0,0,0,0,0,0,1,0.949048,0.949048,0.949048,0.949048,0,0,248,0,1,1,0,0,0,0,0,0,0,0.011943,0,0,102,1,14598,0,0,0,0,0,0,0,0
10,16385,t,2361671601836937968,CREATE INDEX idx_doc_proposal_committee ON public.document_proposal_data USING btree (committee) WHERE (committee IS NOT NULL),0,0,0,0,0,0,1,0.668803,0.668803,0.668803,0.668803,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,2137,0,0,0,0,0,0,0,0
10,16385,t,-2861246124620482481,COMMENT ON COLUMN public.committee_document_data.end_number IS 'DATA.Public GDPR.NA',0,0,0,0,0,0,1,0.08003,0.08003,0.08003,0.08003,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,159,0,0,0,0,0,0,0,0
10,16385,t,7109785550907819908,COMMENT ON COLUMN public.language_data.language_name IS 'DATA.Public GDPR.NA',0,0,0,0,0,0,1,0.102883,0.102883,0.102883,0.102883,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,159,0,0,0,0,0,0,0,0
16384,16385,f,1872740935395552124,"COPY  ( SELECT gender AS value, COUNT ( * ) AS count FROM person_element WHERE gender IS NOT NULL GROUP BY gender ORDER BY count DESC, gender LIMIT $1 ) TO STDOUT WITH CSV HEADER",1,0.03147,0.03147,0.03147,0.03147,0,1,0.004218,0.004218,0.004218,0.004218,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,t,-478742203799969544,"CREATE VIEW public.view_document_data_committee_report_url AS
 SELECT id,
    committee_report_url_xml
   FROM public.document_data
  WHERE (committee_report_url_xml IS NOT NULL)",0,0,0,0,0,0,1,0.381285,0.381285,0.381285,0.381285,0,0,98,0,1,1,0,0,0,0,0,0,0,0.013966,0,0,41,0,5065,0,0,0,0,0,0,0,0
16384,16385,f,2383648347851582980,"COPY  ( WITH temporal_strata AS ( SELECT *, ROW_NUMBER ( ) OVER ( PARTITION BY DATE ( embedded_id_created_date ) ORDER BY random ( ) ) AS rn FROM public.view_application_action_event_page_modes_daily_summary WHERE embedded_id_created_date >= CURRENT_DATE - INTERVAL $1 ) SELECT * FROM temporal_strata WHERE rn <= $2 LIMIT $3 ) TO STDOUT WITH CSV HEADER",1,0.115616,0.115616,0.115616,0.115616,0,1,0.001052,0.001052,0.001052,0.001052,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,f,6357806673740152695,SELECT COUNT(*)                      FROM pg_views WHERE schemaname = $1,1,0.08528,0.08528,0.08528,0.08528,0,1,0.136556,0.136556,0.136556,0.136556,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
