person_id,first_name,last_name,party,total_rebellions,strong_consensus_rebellions,very_strong_consensus_rebellions,avg_consensus_strength_rebelled_against,anomaly_classification,anomaly_assessment
0548843588006,Ingemar,Vänerlöv,KD,21,3,0,55.41,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0775091111217,Britta,Lejon,S,1,0,0,78.47,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0731265898310,Marianne,Kierkemann,M,5,1,0,65.45,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0873650166625,Sara,Heikkinen Breitholtz,S,1,0,0,43.50,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0599390849728,Jeff,Ahl,-,13,0,0,44.38,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
046426524512,Olle,Felten,-,22,1,0,47.66,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0673622610409,Birgitta,Carlsson,C,20,1,0,61.71,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0700714424203,Lars,Wegendal,S,14,1,0,50.25,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
098412828516,Magdalena,Andersson,S,1,1,0,85.85,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0205360448417,Peter,Johnsson,S,49,10,1,56.77,CONSISTENT_REBEL,MODERATE ANOMALY: Consistent rebellion against strong party consensus (80%+)
0249730539015,Anders,Karlsson,C,5,1,0,77.50,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0522054204918,Mattias,Karlsson,M,1,0,0,45.00,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0238095659621,Linda,Modig,C,4,0,0,48.39,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0292756653724,Henrik,von Sydow,M,39,17,1,67.70,CONSISTENT_REBEL,MODERATE ANOMALY: Consistent rebellion against strong party consensus (80%+)
0211757295524,Josef,Fransson,SD,51,24,8,66.97,FREQUENT_STRONG_REBEL,HIGH ANOMALY: Frequent rebellion against very strong party consensus (90%+)
0699787174310,Lotta,Hedström,MP,39,3,0,59.92,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0681085425612,Per,Rosengren,V,20,1,0,56.14,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0252641216303,Britt-Marie,Lindkvist,S,3,2,0,83.33,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0824343942006,Göran,Thingwall,-,6,6,0,86.09,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0878075468027,Hillevi,Larsson,S,46,13,1,59.19,CONSISTENT_REBEL,MODERATE ANOMALY: Consistent rebellion against strong party consensus (80%+)
0204494765606,Ann-Britt,Åsebol,M,6,1,1,57.30,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0977824845202,Anita,Brodén,L,26,4,0,62.12,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0644591005314,Crister,Spets,SD,5,0,0,46.85,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0219220227418,Isabella,Hökmark,M,10,1,1,50.03,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0228907110117,Mariam,Osman Sherifay,S,3,3,0,85.19,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
025967059622,Magnus,Manhammar,S,2,0,0,54.75,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0575745085214,Paavo,Vallius,S,8,4,0,80.63,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0993294767708,Lennart,Beijer,V,21,1,0,53.91,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0977281927618,Thomas,Östros,S,25,0,0,44.32,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0720249554818,Börje,Vestlund,S,105,54,9,72.10,FREQUENT_STRONG_REBEL,HIGH ANOMALY: Frequent rebellion against very strong party consensus (90%+)
0462699892622,Maria,Ferm,MP,36,7,1,58.89,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0837394708917,Anders,Ådahl,C,3,0,0,68.06,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0448155122323,Olof,Lavesson,M,10,3,0,55.63,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0875425244515,Ronny,Olander,S,8,1,0,55.34,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0970427364222,Anna,Wallén,S,24,1,1,45.85,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0229760896014,Anders,W Jonsson,C,17,3,0,60.50,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0566106045918,Maria,Hassan,S,5,5,1,84.86,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0708340640717,Åsa,Domeij,MP,17,2,0,61.42,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0469825305127,Anders,Forsberg,SD,4,0,0,43.57,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
09812885803,Jan,Ertsborn,FP,31,6,0,62.03,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0644177413119,Stig,Henriksson,V,5,0,0,53.33,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0837501934208,Ola,Rask,S,1,1,0,88.19,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0390912778804,Peter,Althin,KD,12,1,0,47.60,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0346261747912,Helena,Höij,KD,23,3,0,57.31,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0136310791918,Marie,Granlund,S,50,10,1,56.58,CONSISTENT_REBEL,MODERATE ANOMALY: Consistent rebellion against strong party consensus (80%+)
0363721826713,Per,Lodenius,C,22,4,0,60.34,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0223069839622,Robert,Hannah,L,18,2,0,56.60,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0198917587520,Maj,Karlsson,V,15,0,0,50.48,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0135054091316,Metin,Ataseven,M,1,1,1,91.59,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0503029811325,David,Josefsson,M,3,0,0,35.00,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0779329190517,Kjell,Jansson,M,3,1,1,62.62,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0183788551910,Åsa,Torstensson,C,9,0,0,48.49,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0603753860213,Carina,Ståhl Herrstedt,SD,35,6,3,56.02,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0721509806321,Nooshi,Dadgostar,V,22,1,0,57.75,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0194021108712,Mikael,Strandman,SD,5,2,0,64.19,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0827298177012,Maria,Östberg Svanelind,S,3,0,0,52.31,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0977023188809,Sylvia,Lindgren,S,14,2,0,49.96,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0808145784313,Siw,Wittgren-Ahl,S,29,11,0,69.11,CONSISTENT_REBEL,MODERATE ANOMALY: Consistent rebellion against strong party consensus (80%+)
0283009944701,Ana Maria,Narti,FP,16,0,0,51.04,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0884738092723,Kristina,Yngwe,C,10,1,0,46.22,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0161616238120,Lina,Nordquist,L,3,1,0,59.04,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0612916684825,Johan,Löfstrand,S,56,9,1,57.01,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
088461404416,Richard,Herrey,M,1,0,0,64.29,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0511863596121,Erica,Nådin,S,2,1,1,66.75,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0682989845822,Håkan,Svenneling,V,33,13,5,71.99,FREQUENT_STRONG_REBEL,HIGH ANOMALY: Frequent rebellion against very strong party consensus (90%+)
0492644357418,Per,Söderlund,SD,4,0,0,54.17,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0506482805418,Isak,From,S,31,5,0,50.04,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0879055385113,Jeppe,Johnsson,M,28,6,1,58.77,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0604811710522,Ida,Drougge,M,14,6,1,66.55,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0105126451619,Anna,Hagwall,-,34,5,2,48.87,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0251617324715,Katarina,Köhler,S,31,6,0,51.54,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0988383147219,Lars,Eriksson,S,9,0,0,43.06,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0677210453318,Pernilla,Zethraeus,V,5,0,0,51.82,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0785143384002,Rolf,Gunnarsson,M,27,6,0,58.49,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0859721748313,Jörgen,Andersson,M,10,2,0,51.83,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0773497241728,Roger,Hedlund,SD,12,1,0,48.99,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0985426914829,Anna,Lasses,C,8,3,0,70.83,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0714307225418,Sven-Erik,Österberg,S,47,19,1,65.79,CONSISTENT_REBEL,MODERATE ANOMALY: Consistent rebellion against strong party consensus (80%+)
0800956862429,Gulan,Avci,L,9,0,0,40.85,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0240128497814,Maria,Lundqvist-Brömster,L,1,1,1,91.67,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0689360934600,Sven,Britton,S,2,0,0,48.21,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0377384542907,Chatrine,Pålsson Ahlgren,KD,33,9,0,62.99,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0263304349100,Christina,Andersson,C,2,0,0,75.00,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0103812031214,Gunnar,Sandberg,S,58,13,0,59.16,CONSISTENT_REBEL,MODERATE ANOMALY: Consistent rebellion against strong party consensus (80%+)
0781029778411,Cecilia,Dalman Eek,S,10,1,0,47.99,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0694273653613,Margareta,Fransson,MP,1,0,0,75.00,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0977592683711,Magnus,Jacobsson,KD,6,1,0,54.17,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0181942435301,Ingela,Thalén,S,1,1,0,86.11,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
037561614928,Lawen,Redar,S,17,14,1,76.92,CONSISTENT_REBEL,MODERATE ANOMALY: Consistent rebellion against strong party consensus (80%+)
0864542495614,Sten,Tolgfors,M,14,1,0,47.66,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0538387395826,Mats,Green,M,13,1,0,51.43,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0227924728814,Anna,Grönlund Krantz,FP,18,1,0,54.34,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0204240926023,Markus,Wiechel,SD,21,4,0,56.88,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0714579775816,Ewa,Thalén Finné,M,18,2,0,48.65,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0888126424314,Leif,Pagrotsky,S,40,9,0,60.55,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0954072997110,Carl,Schlyter,MP,19,14,3,82.00,CONSISTENT_REBEL,MODERATE ANOMALY: Consistent rebellion against strong party consensus (80%+)
0960030082916,Ann-Kristine,Johansson,S,36,1,1,45.40,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0122987223112,Lotta,Johnsson Fornarve,V,34,7,2,64.43,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0475092656901,Lennart,Hedquist,M,39,9,0,61.47,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0667220767927,Erik,Ezelius,S,6,4,0,77.55,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0494242537816,Hans,Eklind,KD,2,0,0,44.32,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0190801883908,Britt-Marie,Danestig,V,41,1,0,62.81,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
014744660015,Mikael,Damberg,S,42,5,0,53.09,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0521260619925,Sofia,Amloh,S,1,1,0,83.02,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0591020192311,Ulf,Lindholm,SD,4,4,0,84.93,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0802373156815,Nyamko,Sabuni,L,34,6,0,64.50,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0751280022025,Alexander,Ojanne,S,1,0,0,78.00,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0668293417401,Christina,Berlin,FP,3,0,0,53.13,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0506541436524,Sanne,Lennström,S,3,1,0,63.86,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0364687971222,Alireza,Akhondi,C,23,15,3,78.51,CONSISTENT_REBEL,MODERATE ANOMALY: Consistent rebellion against strong party consensus (80%+)
0327857385513,Kenneth,Johansson,C,11,0,0,53.10,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0348584595917,Cinnika,Beiming,S,1,1,0,86.11,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0432998314415,Annika,Duàn,S,3,0,0,40.77,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0538404901718,Malin,Löfsjögård,M,2,2,0,83.94,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0599003208801,Lennart,Fremling,FP,14,0,0,48.44,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0916272051100,Staffan,Anger,M,5,5,1,89.70,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0792733370419,Magnus,Oscarsson,KD,14,0,0,56.37,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0133149500010,Björn,Lind,S,1,0,0,40.38,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0824721092613,Carina,Moberg,S,28,4,0,51.09,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0979278953316,Egon,Frid,V,17,0,0,52.41,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0502353466300,Anders G,Högmark,M,30,7,0,65.63,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0615338062910,Lena,Olsson,V,39,0,0,52.53,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
037063714405,Anders,Björck,M,4,1,0,69.77,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0575413157004,Ingvar,Svensson,KD,20,0,0,49.47,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0781623040415,Camilla,Waltersson Grönvall,M,12,2,0,55.33,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0125056691517,Lars-Axel,Nordell,KD,15,1,0,54.31,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0406831930624,Henrik,Vinge,SD,10,7,1,75.11,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0271338654822,Ola,Möller,S,2,0,0,54.75,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0552112259207,Bosse,Ringholm,S,17,1,0,54.28,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
023451344303,Patrik,Norinder,M,23,3,0,53.08,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0362779191527,Erik,Hellsborn,SD,1,0,0,66.67,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0820673454606,Inger,Davidson,KD,26,5,0,59.11,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
012576033427,Hannah,Bergstedt,S,35,5,1,50.83,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0184968091618,Jan,Riise,MP,2,0,0,75.00,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0895706637124,Abir,Al-Sahlani,C,4,0,0,62.20,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0482689573825,Björn,Wiechel,S,3,0,0,41.31,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0316505710324,Janine,Alm Ericson,MP,9,1,0,67.15,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0693341580004,Tony,Wiklander,SD,31,5,1,57.38,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0514669448526,Elin,Söderberg,MP,1,0,0,55.56,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0957794828205,Agneta,Lundberg,S,27,7,1,61.20,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0758217192418,Sven Gunnar,Persson,KD,25,1,0,55.58,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0663840649717,Anette,Rangdag,SD,2,2,0,83.44,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
055824190225,Ebba,Hermansson,SD,3,0,0,50.00,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0414687558527,Maria,Weimer,L,11,0,0,54.07,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0665485817222,Daniel,Bäckström,C,17,4,1,54.15,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0130640724922,Clara,Aranda,SD,6,2,1,65.09,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0767503635911,Désirée,Liljevall,S,42,5,1,50.40,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
07012286624,Daniel,Riazat,-,83,1,0,47.71,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0520793981601,Sonia,Karlsson,S,15,2,0,54.77,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0348383585915,Marielle,Lahti,MP,5,0,0,71.11,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0584659199514,Göran,Hägglund,KD,10,1,0,49.00,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0181728423812,Walburga,Habsburg Douglas,M,1,1,1,91.59,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0197306878612,Greger,Tidlund,S,4,1,0,69.04,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0228167770927,Maria,Nilsson,L,2,0,0,48.56,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0393199907225,Jenny,Bengtsson,V,1,0,0,40.48,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0267085997926,Lena,Rådström Baastad,S,1,0,0,43.50,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0427321850912,Lars Mejern,Larsson,S,46,4,0,49.74,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0349986646724,Märta,Stenevi,MP,2,0,0,66.67,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0388920259006,Inger,René,M,24,4,0,57.88,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0590042760718,Annicka,Engblom,M,9,1,0,48.54,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0231432628318,Shadiye,Heydari,S,24,2,0,46.99,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0603490586517,Jan,Björklund,L,9,1,0,54.10,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0401150407611,Eva,Flyborg,FP,33,6,0,64.76,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0320950917801,Inger,Nordlander,S,7,5,4,86.81,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0582811195313,Tina,Acketoft,L,46,9,1,61.34,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0883392691612,Anneli,Särnblad,S,17,2,0,58.12,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0770363683317,Malin,Björk,C,4,0,0,68.38,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0313210809828,Emil,Källström,C,16,2,1,58.06,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0737073162411,Emma,Carlsson Löfdahl,-,48,0,0,51.81,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0810673119603,Marianne,Carlström,S,3,2,0,83.80,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0309480686522,Leila,Ali Elmi,MP,29,6,0,71.65,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0677738818613,Anders,Åkesson,C,14,0,0,51.24,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0378597308227,Camilla,Brodin,KD,4,2,1,73.30,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0587736055221,Niels,Paarup-Petersen,C,12,6,1,71.58,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0906517990916,Marie,Weibull Kornias,M,1,1,0,87.63,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0996373560505,Runar,Patriksson,FP,48,3,0,70.96,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0559925283228,Teres,Lindberg,S,31,11,0,58.64,CONSISTENT_REBEL,MODERATE ANOMALY: Consistent rebellion against strong party consensus (80%+)
0229825314217,Sermin,Özürküt,V,21,3,0,59.87,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0710022029620,Magda,Rasmusson,MP,1,0,0,68.00,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0296832736219,Reza,Khelili Dylami,M,1,1,0,88.66,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0764949934324,Ulrika,Heindorff,M,2,0,0,45.36,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
02910042914,Carina,Ödebrink,S,8,4,0,73.52,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0277648711624,Anders,Österberg,S,8,7,0,81.97,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
083921164513,Abdirizak,Waberi,M,6,6,2,90.50,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0966063008623,Leonid,Yurkovskiy,SD,1,0,0,66.67,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0472335069513,Eva,Bengtson,M,2,2,1,90.19,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0655028250417,Lena,Emilsson,S,2,1,0,63.35,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0322827326923,Arman,Teimouri,L,2,0,0,56.06,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0105632258713,Boriana,Åberg,M,10,2,0,52.01,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0883123676901,Kjell-Erik,Karlsson,V,22,2,0,56.64,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0409763768311,Marie,Axelsson,S,4,2,1,71.63,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0427695165918,Kew,Nordqvist,MP,37,6,2,58.54,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0506806850221,Linus,Bylund,SD,9,1,0,56.71,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0983984918111,Matilda,Ernkrans,S,46,11,2,54.69,CONSISTENT_REBEL,MODERATE ANOMALY: Consistent rebellion against strong party consensus (80%+)
0373223420310,Niclas,Malmberg,MP,1,0,0,76.00,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0834369509410,Ulf,Grape,M,1,1,0,84.54,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0782713019602,Holger,Gustafsson,KD,15,0,0,47.68,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0597915398712,Mona,Jönsson,MP,53,5,0,60.10,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0880018341619,Thomas,Morell,SD,7,3,1,68.85,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0899169869710,Helena,Gellerman,L,5,1,1,41.63,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0447461551212,Per,Svedberg,S,33,1,0,45.34,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
037508021018,Torbjörn,Björlund,V,58,1,1,54.28,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0358278412329,Björn,Petersson,S,4,2,0,68.37,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0151848520718,Katja,Larsson,S,1,0,0,76.92,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0718034011110,Jessika,Roswall,M,10,1,0,47.39,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0781520322912,Jörgen,Hellman,S,48,5,1,49.57,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0241675049710,Otto,von Arnold,KD,7,4,0,81.39,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0889860537413,Krister,Hammarbergh,M,27,7,2,59.66,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0591055036519,Mauricio,Rojas,L,30,6,0,61.63,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0891971250317,Urban,Ahlin,S,27,5,1,51.95,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0495218011521,Johanna,Jönsson,C,14,2,0,56.50,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0515213566019,Lars,Isacsson,S,4,2,0,76.56,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0475643059428,Jonny,Cato,C,15,6,1,65.06,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0209063197208,Christer,Skoog,S,4,2,0,81.25,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0505783078517,Helene,Hellmark Knutsson,S,1,0,0,43.50,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
