embedded_id_intressent_id,party,embedded_id_id,embedded_id_issue,embedded_id_hangar_id,first_name,last_name,born_year,vote,won,rebel,committee_report,rm,title,sub_title,end_number,org,created_date,public_date,ballot_id,decision_type,against_proposal_parties,against_proposal_number,winner,embedded_id_concern,ballot_type,label,vote_date,avg_born_year,total_votes,yes_votes,no_votes,abstain_votes,absent_votes,approved,no_winner,percentage_yes,percentage_no,percentage_absent,percentage_abstain,percentage_male,party_avg_born_year,party_total_votes,party_yes_votes,party_no_votes,party_abstain_votes,party_absent_votes,party_approved,party_no_winner,party_percentage_yes,party_percentage_no,party_percentage_absent,party_percentage_abstain,party_percentage_male
0739780276601,KD,GT01SfU1,9,2222509,Alf,Svensson,1938,FRÅNVARANDE,f,f,SfU1,2005/06,"Anslag inom socialförsäkringsområdet (utgiftsområdena 10, 11 och 12)",Medfinansiering,0,SFU,2005-11-29,2005-12-02,021F4BB4-7B57-4104-A2AF-2E223C54D04F,röstning,"""m"",""c"",""fp"",""kd""",9,utskottet,SAKFRÅGAN,HUVUD,SfU1,2005-11-29,1954,349,160,130,0,59,t,f,45.85,37.25,16.91,0.00,53.87,1951,33,0,28,0,5,f,f,0.00,84.85,15.15,0.00,69.70
0480007629014,S,GU01CU8,16,2222541,Michael,Hagberg,1954,NEJ,f,f,CU8,2006/07,Barn och föräldrar,Adoption,0,CU,2007-02-26,2007-02-26,CF8D509B-3DCB-4F7D-8A6B-B7554053B8A5,röstning,"""s""",11,utskottet,SAKFRÅGAN,HUVUD,CU8,2007-02-26,1958,349,132,95,34,88,t,f,37.82,27.22,25.21,9.74,51.29,1958,130,0,95,0,35,f,f,0.00,73.08,26.92,0.00,50.00
0940980416614,M,H001UbU3,37,2804790,Jan,Ericson,1961,JA,t,f,UbU3,2012/13,Forskning och innovation,Forskning om hedersrelaterat våld m.m.,0,UBU,2013-02-14,2013-02-14,FAA3396E-68CF-41D5-A75A-606C2DCEFDF7,röstning,"""SD""",42,utskottet,SAKFRÅGAN,HUVUD,UbU3,2013-02-14,1963,349,195,19,99,36,t,f,55.87,5.44,10.32,28.37,56.73,1965,107,98,0,0,9,t,f,91.59,0.00,8.41,0.00,57.94
0229825314217,V,GT01JuU12,4,2287819,Sermin,Özürküt,1949,FRÅNVARANDE,f,f,JuU12,2005/06,"Hemlig teleavlyssning, m.m.",Stärkt parlamentarisk kontroll,0,JUU,2006-02-14,2006-02-17,2BF30349-0AEE-46AF-A8F1-50C794B89680,röstning,"""m"",""c"",""fp"",""kd"",""mp""",3,reservation 3,SAKFRÅGAN,HUVUD,JuU12,2006-02-14,1954,349,128,134,0,87,f,f,36.68,38.40,24.93,0.00,53.87,1953,28,21,0,0,7,t,f,75.00,0.00,25.00,0.00,53.57
0367418588113,L,GT01FöU5,4,2289503,Liselott,Hagberg,1958,JA,t,f,FöU5,2005/06,Vissa personalfrågor i Försvarsmakten,Försvarshögskolan,0,FÖU,2006-02-07,2006-02-17,A5CC928F-2D9A-4DB7-8A8D-66671D666CF6,röstning,"""v""",3,utskottet,SAKFRÅGAN,HUVUD,FöU5,2006-02-07,1954,349,275,24,1,49,t,f,78.80,6.88,14.04,0.29,53.87,1956,48,41,0,0,7,t,f,85.42,0.00,14.58,0.00,47.92
0781623040415,M,H001UbU8,1,2832838,Camilla,Waltersson Grönvall,1969,JA,t,f,UbU8,2012/13,Högskolan,Övergripande högskolefrågor,0,UBU,2013-03-11,2013-03-11,04CF9C73-F49A-47CF-8B19-5B6136CAFAE0,röstning,"""S""",1,utskottet,SAKFRÅGAN,HUVUD,UbU8,2013-03-11,1963,349,152,93,58,46,t,f,43.55,26.65,13.18,16.62,56.73,1965,107,95,0,0,12,t,f,88.79,0.00,11.21,0.00,57.94
0861447317415,M,H101SoU2,5,2875228,Thomas,Finnborg,1954,JA,t,f,SoU2,2013/14,Vissa frågor om behörighet för personal i hälso- och sjukvården och socialtjänsten,Utbildningskrav m.m. inom den sociala barn- och ungdomsvården,0,SOU,2013-12-09,2013-12-09,8609EF45-4645-44E7-A424-9B0E84E2033F,röstning,"""MP"",""V""",4,utskottet,SAKFRÅGAN,HUVUD,SoU2,2013-12-17,1963,349,285,42,0,22,t,f,81.66,12.03,6.30,0.00,55.87,1965,107,100,0,0,7,t,f,93.46,0.00,6.54,0.00,57.01
0792474127508,S,GT01LU19,3,2226938,Karl Gustav,Abramsson,1947,JA,t,f,LU19,2005/06,"Äktenskap, partnerskap och samboende",Ogiltigförklaring eller återgång av äktenskap,0,LU,2006-03-07,2006-03-13,8A41E4B9-E0C5-42FB-8F52-548BB9C11205,röstning,"""m"",""c"",""fp"",""kd""",3,utskottet,SAKFRÅGAN,HUVUD,LU19,2006-03-07,1954,349,148,113,0,88,t,f,42.41,32.38,25.21,0.00,54.44,1954,144,115,0,0,29,t,f,79.86,0.00,20.14,0.00,51.39
0627722735100,L,GT01SfU10,43,2222678,Lennart,Kollmats,1943,FRÅNVARANDE,f,f,SfU10,2005/06,Migration och asylpolitik,Ersättning till kommunerna m.m.,0,SFU,2006-05-09,2006-05-11,04844B39-1860-40D2-8E49-55764FD38A08,röstning,"""v""",63,utskottet,SAKFRÅGAN,HUVUD,SfU10,2006-05-09,1954,349,214,21,12,102,t,f,61.32,6.02,29.23,3.44,53.87,1956,48,37,0,0,11,t,f,77.08,0.00,22.92,0.00,50.00
0395613047500,L,GT01AU1,4,2227587,Linnéa,Darell,1945,NEJ,t,f,AU1,2005/06,Utgiftsområdena 13 Arbetsmarknad och 14 Arbetsliv,Ökad mångfald,0,AU,2005-12-05,2005-12-06,2E9C19D7-2240-40EF-A978-908AFB441EF1,röstning,"""m"",""c"",""fp"",""kd"",""mp""",5,reservation 5,SAKFRÅGAN,HUVUD,AU1,2005-12-05,1954,349,141,146,0,62,f,f,40.40,41.83,17.77,0.00,53.87,1955,48,0,39,0,9,f,f,0.00,81.25,18.75,0.00,50.00
0517869568019,MP,GQ01SKU7,12,2289437,Mikael,Johansson,1960,JA,t,f,SKU7,2002/03,Allmänna motioner om inkomstbeskattning,Hushållstjänster,0,SKU,2003-03-04,2006-03-15,DB294B9F-2FA8-11D7-AE74-0004755038A1,röstning,"""m"",""c"",""fp"",""kd""",8,utskottet,SAKFRÅGAN,HUVUD,SKU7,2003-03-04,1954,349,165,137,0,47,t,f,47.28,39.26,13.47,0.00,53.87,1954,17,16,0,0,1,t,f,94.12,0.00,5.88,0.00,47.06
0960030082916,S,H001JuU2,7,2793095,Ann-Kristine,Johansson,1962,JA,t,f,JuU2,2012/13, Att hantera brottmål effektivt – en utmaning för regeringen och rättsväsendet,Ordningsbot för snatteri,0,JUU,2012-10-25,2012-10-25,39F55698-1D4A-4E61-AE23-9218F58CE595,röstning,"""SD""",6,utskottet,SAKFRÅGAN,HUVUD,JuU2,2012-10-25,1963,349,268,20,0,61,t,f,76.79,5.73,17.48,0.00,56.16,1962,112,90,0,0,22,t,f,80.36,0.00,19.64,0.00,50.89
0652944607906,M,GS01SKU21,1,2303228,Cristina,Husmark Pehrsson,1947,NEJ,f,f,SKU21,2004/05,Allmänna motioner om fastighets- och förmögenhetsbeskattning,Avskaffad eller sänkt fastighetsskatt,0,SKU,2005-03-08,2006-03-15,F4A0669E-D066-46CD-8ADF-C61A9DF01CFE,röstning,"""m""",1,utskottet,SAKFRÅGAN,HUVUD,SKU21,2005-03-08,1954,349,146,40,78,85,t,f,41.83,11.46,24.36,22.35,54.44,1954,55,0,39,0,16,f,f,0.00,70.91,29.09,0.00,58.18
0568055205114,M,H101JuU10,3,2862432,Gustav,Nilsson,1949,JA,t,f,JuU10,2013/14,"Straffansvar för folkmord, brott mot mänskligheten och krigsförbrytelser",Inledande bestämmelser,0,JUU,2014-05-13,2014-05-13,3B83C6F5-C764-4501-A3EE-62078C6AED77,röstning,"""MP"",""V""",2,utskottet,SAKFRÅGAN,HUVUD,JuU10,2014-05-27,1963,349,275,39,0,35,t,f,78.80,11.17,10.03,0.00,56.45,1964,107,98,0,0,9,t,f,91.59,0.00,8.41,0.00,57.01
0627722735100,L,GS01SFU10,37,2222740,Lennart,Kollmats,1943,NEJ,f,f,SFU10,2004/05,Migration och asylpolitik,Apatiska barn,0,SFU,2005-03-17,2006-03-15,254236D4-9C9A-462D-850F-9BE97D7E5889,röstning,"""c"",""fp"",""kd"",""v"",""mp""",54,utskottet,SAKFRÅGAN,HUVUD,SFU10,2005-03-17,1954,349,171,124,1,53,t,f,49.00,35.53,15.19,0.29,54.15,1956,48,0,40,0,8,f,f,0.00,83.33,16.67,0.00,52.08
0977860675311,M,GQ01MJU14,7,2253655,Gunilla,Carlsson,1963,FRÅNVARANDE,f,f,MJU14,2002/03,"Reklam för kemiska produkter, m.m.",Bekämpningsmedel,0,MJU,2003-04-01,2006-03-15,F6A63C7C-641C-11D7-AF01-000475505303,röstning,"""v"",""mp""",3,utskottet,SAKFRÅGAN,HUVUD,MJU14,2003-04-01,1954,349,241,35,0,73,t,f,69.05,10.03,20.92,0.00,54.44,1954,55,45,0,0,10,t,f,81.82,0.00,18.18,0.00,60.00
0252641216303,S,GS01BOU5,4,2292482,Britt-Marie,Lindkvist,1941,JA,t,f,BOU5,2004/05,Byggfrågor,God bebyggd miljö,0,BOU,2005-02-17,2006-03-15,CB9BE730-A49F-4861-8B9B-1637F3E68F6F,röstning,"""c""",5,utskottet,SAKFRÅGAN,HUVUD,BOU5,2005-02-17,1954,349,237,18,39,55,t,f,67.91,5.16,15.76,11.17,54.15,1954,144,125,0,0,19,t,f,86.81,0.00,13.19,0.00,52.08
0903307301618,S,GZ01SfU1,8,2728459,Peter,Persson,1955,JA,t,f,SfU1,2011/12,"Utgiftsområdena 10, 11 och 12 inom socialförsäkringsområdet",Kriterier för prövning av arbetsförmåga,0,SFU,2011-12-05,2011-12-05,BF90855C-834D-4787-A558-B4A5E7C0AD50,röstning,"""M"",""FP"",""C"",""KD""",6,utskottet,SAKFRÅGAN,HUVUD,SfU1,2011-12-05,1963,349,159,156,0,34,t,f,45.56,44.70,9.74,0.00,55.59,1962,112,99,1,0,12,t,f,88.39,0.89,10.71,0.00,51.79
0365797008114,S,H101SoU22,11,2902657,Leif,Pettersson,1954,JA,t,f,SoU22,2013/14,Ökad tillgänglighet och mer ändamålsenlig prissättning av läkemedel,Barn och läkemedel,0,SOU,2014-05-13,2014-05-13,CBB69F67-E61B-45F1-B876-CFDF3F09186B,röstning,"""MP"",""V""",13,utskottet,SAKFRÅGAN,HUVUD,SoU22,2014-05-27,1963,349,275,39,0,35,t,f,78.80,11.17,10.03,0.00,56.45,1963,112,102,0,0,10,t,f,91.07,0.00,8.93,0.00,51.79
0926555793514,V,GQ01SFU1,14,2227251,Anders,Wiklund,1949,JA,t,f,SFU1,2002/03,"Anslag        inom        socialförsäkringsområdet(utgiftsområdena 10, 11 och 12)",Samverkan och finansiell samordning,0,SFU,2002-12-03,2006-03-15,D08CFE62-0B4B-11D7-AEAF-000475504757,röstning,"""m"",""c"",""fp"",""kd""",20,utskottet,SAKFRÅGAN,HUVUD,SFU1,2002-12-03,1954,349,175,141,0,33,t,f,50.14,40.40,9.46,0.00,54.73,1953,30,25,0,0,5,t,f,83.33,0.00,16.67,0.00,50.00
0172220256016,MP,H101SkU15,2,2896046,Annika,Lillemets,1962,NEJ,f,f,SkU15,2013/14,Förändringar av trängselskatten i Stockholm med anledning av trafikleden Norra länken och den nya stadsdelen Hagastaden,Kommunal och regional trängselskatt,0,SKU,2013-11-25,2013-11-25,FD3D1385-4CB7-4A32-8856-AF71C743D953,röstning,"""MP"",""V""",2,utskottet,SAKFRÅGAN,HUVUD,SkU15,2013-12-05,1963,349,270,39,0,40,t,f,77.36,11.17,11.46,0.00,55.59,1964,25,0,21,0,4,f,f,0.00,84.00,16.00,0.00,52.00
0957794828205,S,GU01MJU8,12,2285000,Agneta,Lundberg,1947,JA,t,f,MJU8,2006/07,"Bilskrotningsfonden, m.m.",Avfallsförbränning m.m.,0,MJU,2007-03-21,2007-03-21,8E08C818-1FE2-4139-B25B-9FC13F38EF79,röstning,"""mp""",8,utskottet,SAKFRÅGAN,HUVUD,MJU8,2007-03-21,1958,349,230,14,17,88,t,f,65.90,4.01,25.21,4.87,51.29,1958,130,93,0,0,37,t,f,71.54,0.00,28.46,0.00,50.00
0895706637124,C,H001SoU6,10,2804782,Abir,Al-Sahlani,1976,JA,t,f,SoU6,2012/13,En folkhälsopolitik med människan i centrum,Föräldrastöd,0,SOU,2013-02-13,2013-02-13,5722DEA6-E27F-422E-9ED4-BD5A00A605C1,röstning,"""SD""",10,utskottet,SAKFRÅGAN,HUVUD,SoU6,2013-02-13,1963,349,276,20,0,53,t,f,79.08,5.73,15.19,0.00,56.45,1963,23,18,0,0,5,t,f,78.26,0.00,21.74,0.00,65.22
0902086611116,V,GZ01JuU1,42,2720015,Eva,Olofsson,1952,NEJ,f,f,JuU1,2011/12,Utgiftsområde 4 Rättsväsendet,Ökad kunskap inom polisen om djurskyddsrelaterade ärenden,0,JUU,2011-12-08,2011-12-08,3CFA3C49-EF56-47F6-A84E-53F4B593551E,röstning,"""V""",31,utskottet,SAKFRÅGAN,HUVUD,JuU1,2011-12-08,1963,349,307,18,0,24,t,f,87.97,5.16,6.88,0.00,55.59,1960,19,0,18,0,1,f,f,0.00,94.74,5.26,0.00,42.11
0667054859301,S,GQ01KRU1,9,2285935,Alf,Eriksson,1948,JA,t,f,KRU1,2002/03,"Utgiftsområde  17  Kultur, medier, trossamfund ochfritid(prop. 2002/03:1)",Principer för anslagsuppräkning,0,KRU,2006-03-15,2012-03-30,7742ABFB-FE06-11D6-AE21-000423231CB0,röstning,"""fp"",""kd""",9,utskottet,SAKFRÅGAN,HUVUD,KRU1,2006-03-15,1954,349,242,73,6,28,t,f,69.34,20.92,8.02,1.72,54.73,1954,144,138,0,0,6,t,f,95.83,0.00,4.17,0.00,52.08
0479155832315,KD,GQ01BOU7,1,2228001,Kenneth,Lantz,1949,NEJ,f,f,BOU7,2002/03,Hyresrätt m.m.,Hyressättningen - den allmänna lagregleringen,0,BOU,2003-04-01,2006-03-15,2A847350-6101-11D7-AECA-000475504780,röstning,"""m"",""c"",""fp"",""kd""",1,utskottet,SAKFRÅGAN,HUVUD,BOU7,2003-04-01,1954,349,153,123,0,73,t,f,43.84,35.24,20.92,0.00,54.44,1952,33,0,26,0,7,f,f,0.00,78.79,21.21,0.00,66.67
0640669898710,MP,GS01FIU13,1,2302984,Gunvor G,Ericson,1960,JA,t,f,FIU13,2004/05,Regeringens insatser för barn och unga i statsbudgeten för år 2004 (skr.2003/04:143),Insatser för barn och unga i statsbudgeten,0,FIU,2004-10-28,2006-03-15,055CC158-1EAF-11D9-AE95-0004755053B2,röstning,"""m""",1,utskottet,SAKFRÅGAN,HUVUD,FIU13,2004-10-28,1954,349,252,46,1,50,t,f,72.21,13.18,14.33,0.29,53.30,1957,17,11,0,0,6,t,f,64.71,0.00,35.29,0.00,47.06
0587985033012,S,GR01LU19,5,2229691,Göte,Wahlström,1951,JA,t,f,LU19,2003/04,Åtgärder mot barnäktenskap och tvångsäktenskap,Förbättrad kontroll,0,LU,2004-03-18,2006-03-15,3C10E046-77F4-11D8-AE57-000475530052,röstning,"""fp""",5,utskottet,SAKFRÅGAN,HUVUD,LU19,2004-03-18,1954,349,247,39,0,63,t,f,70.77,11.17,18.05,0.00,54.73,1954,144,124,0,0,20,t,f,86.11,0.00,13.89,0.00,52.78
0321885416125,V,GT01JuU7,2,2226281,Rossana,Dinamarca,1974,JA,t,f,JuU7,2005/06,"Utvidgad användning av DNA-tekniken inom brottsbekämpningen, m.m.",Förnyad utredning om DNA-registrering,0,JUU,2005-11-22,2005-11-22,DE1BDAE5-534B-4EB7-825E-5588FF4514D0,röstning,"""c"",""mp""",2,utskottet,SAKFRÅGAN,HUVUD,JuU7,2005-11-22,1954,349,260,32,1,56,t,f,74.50,9.17,16.05,0.29,54.44,1953,28,21,0,1,6,t,f,75.00,0.00,21.43,3.57,53.57
0235974887200,S,H001SoU1,10,2804778,Susanne,Eberstein,1948,JA,t,f,SoU1,2012/13,"Utgiftsområde 9 Hälsovård, sjukvård och social omsorg",Krigs- och tortyrskadade,0,SOU,2012-12-06,2012-12-06,B11F2138-4E13-4142-9AC3-8C5862F83DD6,röstning,"""MP""",9,utskottet,SAKFRÅGAN,HUVUD,SoU1,2012-12-06,1963,349,266,23,18,42,t,f,76.22,6.59,12.03,5.16,57.02,1962,112,94,0,0,18,t,f,83.93,0.00,16.07,0.00,50.89
0488357052317,MP,GX01MJU1,11,2285342,Mats,Pertoft,1954,NEJ,f,f,MJU1,2009/10,Utgiftsområde 20 Allmän miljö- och naturvård,Inriktning för den svenska klimatpolitiken,0,MJU,2009-12-02,2009-12-02,F9B10AF4-1019-4A0C-94AF-6306A155353D,röstning,"""s"",""v"",""mp""",7,utskottet,SAKFRÅGAN,HUVUD,MJU1,2009-12-02,1959,349,142,137,0,70,t,f,40.69,39.26,20.06,0.00,53.58,1964,19,0,12,0,7,f,f,0.00,63.16,36.84,0.00,57.89
0668060748617,L,H001JuU7,4,2803762,Stefan,Käll,1962,JA,t,f,JuU7,2012/13,Polisens tillgång till signalspaning i försvarsunderrättelseverksamhet,En parlamentarisk utredning om signalspaning,0,JUU,2012-11-16,2012-11-16,B90A3FB9-5BBA-49F0-8285-75F3903772DE,röstning,"""MP"",""V""",4,utskottet,SAKFRÅGAN,HUVUD,JuU7,2012-11-16,1963,349,274,41,0,34,t,f,78.51,11.75,9.74,0.00,57.02,1960,24,21,1,0,2,t,f,87.50,4.17,8.33,0.00,62.50
0114869877121,S,H001UFöU3,1,2850839,Sara,Karlsson,1985,AVSTÅR,f,f,UFöU3,2012/13,"Nordiskt utrikes-, säkerhets- och försvarspolitiskt samarbete inklusive krisberedskap",Utrikes- och säkerhetspolitiskt samarbete,0,UFÖU,2013-05-28,2013-05-28,4E409FDF-4272-408F-94F3-65921CD8DF11,röstning,"""V""",4,utskottet,MOTIVFRÅGAN,HUVUD,UFöU3,2013-05-28,1963,349,147,16,134,52,t,f,42.12,4.58,14.90,38.40,56.45,1962,112,0,0,95,17,f,t,0.00,0.00,15.18,84.82,51.79
0166402877505,V,GS01UBU14,1,2286968,Ulla,Hoffmann,1942,JA,t,f,UBU14,2004/05,Förstärkning av studiestödet,Nytt studiemedelssystem,0,UBU,2005-06-02,2006-03-15,A3063D26-3969-4945-982A-3C6921B46D0C,röstning,"""m""",1,utskottet,SAKFRÅGAN,HUVUD,UBU14,2005-06-02,1954,349,221,49,32,47,t,f,63.32,14.04,13.47,9.17,54.44,1953,28,23,0,0,5,t,f,82.14,0.00,17.86,0.00,53.57
0235974887200,S,GZ01SfU2,8,2728427,Susanne,Eberstein,1948,NEJ,f,f,SfU2,2011/12,Utgiftsområde 8 Migration,Vård och skola,0,SFU,2011-12-01,2011-12-01,D430C05E-382B-4DFA-9412-C15591D4E54A,röstning,"""S""",13,utskottet,SAKFRÅGAN,HUVUD,SfU2,2011-12-01,1963,349,193,100,20,36,t,f,55.30,28.65,10.32,5.73,55.59,1962,112,0,100,0,12,f,f,0.00,89.29,10.71,0.00,51.79
0992604658114,L,GX01UU11,2,2305763,Cecilia,Wigström,1971,JA,t,f,UU11,2009/10,Vissa säkerhetspolitiska frågor,Globala utmaningar,0,UU,2010-02-23,2010-02-23,613ABB1D-6BCE-4BBB-82A5-A6B1610053CA,röstning,"""s"",""v"",""mp""",1,utskottet,SAKFRÅGAN,HUVUD,UU11,2010-02-23,1959,349,138,130,0,81,t,f,39.54,37.25,23.21,0.00,53.01,1960,28,25,0,0,3,t,f,89.29,0.00,10.71,0.00,42.86
0477013214601,L,GR01MJU21,5,2286497,Carl B,Hamilton,1946,JA,t,f,MJU21,2003/04,Miljöbedömningar av planer och program,Kommunalt stöd till ideella organisationer m.m.,0,MJU,2004-05-06,2006-03-15,05C2D742-8E94-42EE-8240-AB2EC4147D64,röstning,"""kd""",3,utskottet,SAKFRÅGAN,HUVUD,MJU21,2004-05-06,1954,349,263,27,16,43,t,f,75.36,7.74,12.32,4.58,55.01,1956,48,45,0,0,3,t,f,93.75,0.00,6.25,0.00,52.08
0182190010218,MP,GU01NU11,1,2230116,Esabelle,Reshdouni,1962,AVSTÅR,f,f,NU11,2006/07,Vissa energipolitiska frågor,Allmänna bioenergifrågor,0,NU,2007-05-16,2007-05-16,D6DD5D30-5E49-44C4-B13E-E02FF9C90F52,röstning,"""v""",1,utskottet,SAKFRÅGAN,HUVUD,NU11,2007-05-16,1958,349,274,19,14,42,t,f,78.51,5.44,12.03,4.01,51.58,1963,19,0,0,14,5,f,t,0.00,0.00,26.32,73.68,52.63
0697941234716,SD,GZ01CU15,8,2752560,Margareta,Sandstedt,1964,NEJ,f,f,CU15,2011/12,Konsumenträtt,Vidareförsäljning av evenemangsbiljetter,0,CU,2012-04-11,2012-04-11,3D43212B-62E1-431A-870A-2E1CFC6FD2A7,röstning,"""SD""",7,utskottet,SAKFRÅGAN,HUVUD,CU15,2012-04-11,1963,349,277,18,0,54,t,f,79.37,5.16,15.47,0.00,57.02,1969,19,0,18,0,1,f,f,0.00,94.74,5.26,0.00,84.21
0251564185908,S,GX01MJU16,5,2304223,Kerstin,Engle,1947,NEJ,f,f,MJU16,2009/10,"Kretslopp, återvinning m.m.",Export av elavfall,0,MJU,2010-03-24,2010-03-24,EEB57862-BE32-42A6-ABC7-D90FE47233A8,röstning,"""s"",""v"",""mp""",4,utskottet,SAKFRÅGAN,HUVUD,MJU16,2010-03-24,1959,349,154,143,0,52,t,f,44.13,40.97,14.90,0.00,53.01,1959,130,0,110,0,20,f,f,0.00,84.62,15.38,0.00,52.31
0393171737407,M,GQ01SKU7,1,2289437,Anita,Sidén,1940,NEJ,f,f,SKU7,2002/03,Allmänna motioner om inkomstbeskattning,"Skatteskala, grundavdrag, m.m.",0,SKU,2003-03-04,2006-03-15,B43F8DAB-22DF-11D7-AE65-0004755038A1,röstning,"""m""",1,utskottet,SAKFRÅGAN,HUVUD,SKU7,2003-03-04,1954,349,160,48,94,47,t,f,45.85,13.75,13.47,26.93,53.87,1954,55,0,48,0,7,f,f,0.00,87.27,12.73,0.00,60.00
0449003924218,V,GV01FiU17,1,2302997,Kalle,Larsson,1969,NEJ,f,f,FiU17,2007/08,Förlängning av Sveriges deltagande i Internationella valutafondens (IMF:s) Nya lånearrangemang (NAB),"Förlängning av Sveriges deltagande i Internationella valutafondens Nya lånearrangemang, NAB",0,FIU,2008-03-27,2008-03-27,68492A1D-A1F1-4DC3-B12F-BF60A97BED8D,röstning,"""v""",1,utskottet,SAKFRÅGAN,HUVUD,FiU17,2008-03-27,1958,349,271,20,0,58,t,f,77.65,5.73,16.62,0.00,53.30,1958,22,0,20,0,2,f,f,0.00,90.91,9.09,0.00,36.36
0224712677012,L,H001SfU1,14,2793376,Johan,Pehrson,1968,FRÅNVARANDE,f,f,SfU1,2012/13,"Utgiftsområdena 10, 11 och 12 inom socialförsäkringsområdet",Arbetsskadeförsäkringen,0,SFU,2012-12-06,2012-12-06,81CD05E5-DE15-498B-AB1A-85D2DFDE39EA,röstning,"""S"",""MP"",""V""",14,utskottet,SAKFRÅGAN,HUVUD,SfU1,2012-12-06,1963,349,173,135,0,41,t,f,49.57,38.68,11.75,0.00,57.02,1960,24,20,0,0,4,t,f,83.33,0.00,16.67,0.00,62.50
0893004490313,M,GZ01CU15,12,2752560,Cecilia,Widegren,1973,JA,t,f,CU15,2011/12,Konsumenträtt,Leksakers säkerhet,0,CU,2012-04-11,2012-04-11,2316784C-EACC-4433-8D8C-0905994FD201,röstning,"""MP"",""SD"",""V""",11,utskottet,SAKFRÅGAN,HUVUD,CU15,2012-04-11,1963,349,241,55,0,53,t,f,69.05,15.76,15.19,0.00,57.02,1964,107,99,0,0,8,t,f,92.52,0.00,7.48,0.00,59.81
0973782197017,KD,H101JuU28,3,2903007,Mikael,Oscarsson,1967,JA,t,f,JuU28,2013/14,Skärpt straff för mord,Ytterligare åtgärder för att skärpa straffet för mord,0,JUU,2014-04-16,2014-04-16,168C6EB4-0987-439C-80FC-04AC09E6BA01,röstning,"""SD""",2,utskottet,SAKFRÅGAN,HUVUD,JuU28,2014-04-29,1963,349,293,18,0,38,t,f,83.95,5.16,10.89,0.00,56.73,1961,19,17,0,0,2,t,f,89.47,0.00,10.53,0.00,57.89
0983984918111,S,GS01UFöU2,3,2226909,Matilda,Ernkrans,1973,JA,t,f,UFöU2,2004/05,Sveriges säkerhetspolitik,Sveriges internationella insatser,0,UFÖU,2004-11-25,2006-03-15,A25EA5E8-3EC3-11D9-88F6-0004754BE1ED,röstning,"""m"",""c"",""fp"",""kd""",3,utskottet,SAKFRÅGAN,HUVUD,UFöU2,2004-11-25,1954,349,150,142,23,34,t,f,42.98,40.69,9.74,6.59,53.30,1954,144,131,0,0,13,t,f,90.97,0.00,9.03,0.00,49.31
072019517020,M,H101JuU11,2,2862430,Amir,Adan,1985,JA,t,f,JuU11,2013/14,Redovisning av användningen av vissa hemliga tvångsmedel under år 2012  ,Den samlade effekten av användningen av hemliga tvångsmedel,0,JUU,2014-03-19,2014-03-19,3A7547A7-88B5-4CF6-93AC-0D89942857C9,röstning,"""MP"",""V""",1,utskottet,SAKFRÅGAN,HUVUD,JuU11,2014-04-02,1963,349,265,35,0,49,t,f,75.93,10.03,14.04,0.00,56.73,1964,107,96,0,0,11,t,f,89.72,0.00,10.28,0.00,59.81
0203334943718,S,H101AU10,1,2902974,Louise,Malmström,1972,NEJ,f,f,AU10,2013/14,Subventionerade anställningar för nyanlända,Subventionerade anställningar för nyanlända,0,AU,2014-06-12,2014-06-12,B0615B6C-6DDA-4508-B7BA-9068A6E0887E,röstning,"""S"",""V""",1,utskottet,SAKFRÅGAN,HUVUD,AU10,2014-06-24,1963,349,185,118,18,28,t,f,53.01,33.81,8.02,5.16,56.45,1963,112,0,100,0,12,f,f,0.00,89.29,10.71,0.00,51.79
0231938174010,M,H001JuU2,11,2793095,Peter,Jutterström,1958,JA,t,f,JuU2,2012/13, Att hantera brottmål effektivt – en utmaning för regeringen och rättsväsendet,Upphävande av sekretess mellan SOS Alarm och polisen,0,JUU,2012-10-25,2012-10-25,4AE3CD03-224E-40DA-B368-8AF559459207,röstning,"""SD""",11,utskottet,SAKFRÅGAN,HUVUD,JuU2,2012-10-25,1963,349,177,20,90,62,t,f,50.72,5.73,17.77,25.79,56.16,1965,107,92,0,0,15,t,f,85.98,0.00,14.02,0.00,57.94
0802826314426,M,GZ01FiU25,1,2752490,Sofia,Arkelsten,1976,JA,t,f,FiU25,2011/12,Statlig förvaltning,Offentligt anställdas arbetsmiljö,0,FIU,2012-03-20,2012-03-20,BBE1D58D-9441-407C-B08F-5B289CCF49B1,röstning,"""S"",""V""",1,utskottet,SAKFRÅGAN,HUVUD,FiU25,2012-03-20,1963,349,182,110,0,57,t,f,52.15,31.52,16.33,0.00,55.87,1964,107,90,0,0,17,t,f,84.11,0.00,15.89,0.00,57.94
0381915897316,C,GV01JuU4,2,2286729,Gunhild,Wallin,1949,JA,t,f,JuU4,2007/08,Ändrade regler om gallring av åtalsunderlåtelse för unga lagöverträdare,Gallring av åtalsunderlåtelse för personer mellan 18 och 21 år,0,JUU,2007-12-18,2007-12-19,03B39444-1B56-49E3-9C5D-04CCB36C2C98,röstning,"""s"",""v"",""mp""",1,utskottet,SAKFRÅGAN,HUVUD,JuU4,2007-12-18,1958,349,151,144,1,53,t,f,43.27,41.26,15.19,0.29,53.01,1956,29,22,0,0,7,t,f,75.86,0.00,24.14,0.00,62.07
