person_id,first_name,last_name,party,born_year,gender,first_assignment_date,last_assignment_date,total_days_served,total_days_served_parliament,total_days_served_committee,total_days_served_government,total_days_served_eu,active,total_assignments,current_assignments,total_days_served_speaker,active_speaker,total_days_served_party,active_party,current_committee_assignments,current_ministry_assignments,current_party_assignments,current_speaker_assignments,total_committee_assignments,total_party_assignments,total_speaker_assignments,total_ministry_assignments,active_eu,active_government,active_committee,active_parliament,total_committee_substitute_assignments,current_committee_substitute_assignments,total_days_served_committee_substitute,total_committee_leadership_assignments,current_committee_leadership_assignments,total_days_served_committee_leadership,total_committee_chair_assignments,current_committee_chair_assignments,total_committee_vice_chair_all_assignments,current_committee_vice_chair_all_assignments,total_suppleant_assignments,current_suppleant_assignments,total_statsminister_assignments,current_statsminister_assignments,total_party_leader_assignments,current_party_leader_assignments,total_party_secretary_assignments,current_party_secretary_assignments,total_documents,party_motions,individual_motions,committee_motions,multi_party_motions,follow_up_motions,documents_last_year,document_years_active,average_docs_per_year,doc_activity_level,doc_activity_profile,collaboration_percentage,document_types,first_document_date,last_document_date
0484493492213,Sofia,Steiner,S,1971,KVINNA,1995-10-03,1996-08-31,983,332,651,0,0,f,5,0,0,f,0,f,0,0,0,0,3,0,0,0,f,f,f,f,3,0,651,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0455086201022,Johnny,Skalin,SD,1978,MAN,2010-10-04,2022-09-26,36722,4375,30891,0,0,f,43,0,0,f,0,f,0,0,0,0,39,0,0,0,f,f,f,f,34,0,26716,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,453,46,264,138,0,1,0,11,41.2,Very High,Individual-focused,0.0,"{mot:,""mot:Enskild motion"",mot:Följdmotion,mot:Kommittémotion,mot:Partimotion}",2010-10-27,2022-02-16
08188046917,Susanna,Haby,M,1957,KVINNA,2010-10-04,2014-09-29,5764,1456,4308,0,0,f,4,0,0,f,0,f,0,0,0,0,3,0,0,0,f,f,f,f,2,0,2860,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,11,0,11,0,0,0,0,2,5.5,Low,Individual-focused,0.0,"{""mot:Enskild motion""}",2011-10-03,2014-01-21
0256404677510,Cecilia,Engström,KD,1972,KVINNA,2020-01-14,2026-10-12,11188,1420,8593,0,0,t,25,7,0,f,0,f,5,0,0,0,22,0,0,0,f,f,t,t,21,4,7410,0,0,0,0,0,0,0,21,4,0,0,0,0,0,0,32,0,32,0,0,0,15,2,16.0,Low,Individual-focused,0.0,"{""mot:Enskild motion""}",2023-10-04,2025-10-07
0864542495614,Sten,Tolgfors,M,1966,MAN,1994-10-03,2013-01-31,21656,4712,10605,1982,0,f,33,0,0,f,0,f,0,0,0,0,19,0,0,2,f,f,f,f,11,0,6171,2,0,16,1,0,1,0,11,0,0,0,0,0,0,0,403,48,227,98,14,0,0,11,36.6,Very High,Individual-focused,3.5,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",2000-04-06,2011-12-09
0803753212716,Richard,Jomshof,SD,1969,MAN,2010-10-04,2026-09-28,34602,5566,21866,0,0,t,39,1,0,f,2790,f,0,0,0,0,27,1,0,0,f,f,f,t,23,0,19555,1,0,864,1,0,0,0,23,0,0,0,0,0,1,0,428,32,298,95,0,1,10,14,30.6,Very High,Individual-focused,0.0,"{mot:,""mot:Enskild motion"",mot:Följdmotion,mot:Kommittémotion,mot:Partimotion}",2010-10-19,2025-09-30
0464639640213,Ola,Karlsson,M,1961,MAN,1993-10-06,2002-09-30,10335,3247,6517,0,0,f,13,0,0,f,0,f,0,0,0,0,7,0,0,0,f,f,f,f,5,0,3712,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,143,1,45,46,38,0,0,2,71.5,High,Committee-focused,26.6,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",2000-02-09,2002-06-13
0160374603998,Sten,Andersson,S,1923,MAN,1976-10-04,1994-10-03,6656,4123,0,0,0,f,22,0,0,f,0,f,0,0,0,0,0,0,0,0,f,f,f,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0969167775028,Msciwoj,Swigon,SD,1979,MAN,2024-07-16,2024-08-20,35,35,0,0,0,f,1,0,0,f,0,f,0,0,0,0,0,0,0,0,f,f,f,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0232236105111,Magda,Ayoub,KD,1953,KVINNA,1999-10-15,2002-09-30,3130,1081,2049,0,0,f,3,0,0,f,0,f,0,0,0,0,2,0,0,0,f,f,f,f,2,0,2049,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,212,1,31,165,5,0,0,2,106.0,Very High,Committee-focused,2.4,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",2000-02-09,2002-06-13
0136310791918,Marie,Granlund,S,1962,KVINNA,1994-10-03,2022-10-09,39448,9098,13870,0,0,f,43,0,0,f,0,f,0,0,0,0,19,0,0,0,f,f,f,f,9,0,3422,3,0,4365,1,0,2,0,9,0,0,0,0,0,0,0,265,33,180,47,5,0,0,16,16.6,Very High,Individual-focused,1.9,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",2000-10-05,2017-10-04
0965607699115,Kerstin,Fredriksson,S,1954,KVINNA,2003-02-14,2003-03-15,70,29,41,0,0,f,3,0,0,f,0,f,0,0,0,0,2,0,0,0,f,f,f,f,1,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
048561486727,Isabell,Mixter,V,1989,KVINNA,2022-09-26,2026-09-28,5576,1191,3545,0,0,t,11,3,0,f,840,f,2,0,0,0,9,1,0,0,f,f,t,t,8,1,3449,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,151,106,0,45,0,0,68,3,50.3,High,Party-focused,0.0,"{mot:Kommittémotion,mot:Partimotion}",2022-10-11,2025-11-24
0903081277919,Helena,Vilhelmsson,C,1965,KVINNA,2018-09-24,2026-10-27,24262,2654,18269,0,0,t,27,7,0,f,0,f,4,0,0,0,22,0,0,0,f,f,t,t,21,3,18250,0,0,0,0,0,0,0,21,3,0,0,0,0,0,0,113,13,37,63,0,0,36,4,28.3,High,Committee-focused,0.0,"{""mot:Enskild motion"",mot:Kommittémotion,mot:Partimotion}",2021-02-10,2025-10-29
0914994510206,Lolo,Lindström,M,1947,KVINNA,2013-09-19,2014-09-29,742,375,367,0,0,f,2,0,0,f,0,f,0,0,0,0,1,0,0,0,f,f,f,f,1,0,367,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0883123676901,Kjell-Erik,Karlsson,V,1946,MAN,1998-10-05,2006-10-02,7362,2919,4443,0,0,f,6,0,0,f,0,f,0,0,0,0,4,0,0,0,f,f,f,f,1,0,1448,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,202,11,33,155,1,0,0,5,40.4,Very High,Committee-focused,0.5,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",2000-10-05,2006-04-18
0823220795415,Elisabeth,Andersson,C,1961,KVINNA,1991-11-08,1993-12-17,149,60,89,0,0,f,5,0,0,f,0,f,0,0,0,0,3,0,0,0,f,f,f,f,3,0,89,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0664794700308,Jerry,Martinger,M,1947,MAN,1986-01-01,2001-10-16,17320,5508,8223,0,0,f,16,0,0,f,0,f,0,0,0,0,8,0,0,0,f,f,f,f,3,0,2906,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Low,Mixed,0.0,{mot:-},2000-02-09,2000-02-09
0544752215503,Kenneth,Kvist,V,1944,MAN,1994-10-03,2006-04-19,10663,2959,4769,0,0,f,14,0,0,f,0,f,0,0,0,0,8,0,0,0,f,f,f,f,3,0,1480,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,67,6,7,52,0,0,0,6,11.2,Medium,Committee-focused,0.0,"{mot:-,""mot:Enskild motion"",mot:Kommittémotion,mot:Partimotion}",2000-02-09,2006-04-05
0525611880106,Gunnel,Wallin,C,1939,KVINNA,1998-05-01,2010-10-04,6475,2223,4252,0,0,f,8,0,0,f,0,f,0,0,0,0,5,0,0,0,f,f,f,f,4,0,2804,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,140,2,72,52,6,0,0,9,15.6,High,Individual-focused,4.3,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",2000-02-09,2009-10-06
0940558892720,Mubarik,Mohamed Abdirahman,S,1982,MAN,2022-04-19,2022-05-22,66,33,33,0,0,f,2,0,0,f,0,f,0,0,0,0,1,0,0,0,f,f,f,f,1,0,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0288805051019,Lars,Johansson,S,1950,MAN,2002-09-30,2014-09-29,13569,4382,5784,0,0,f,11,0,0,f,0,f,0,0,0,0,5,0,0,0,f,f,f,f,1,0,1455,1,0,1455,0,0,1,0,1,0,0,0,0,0,0,0,228,29,131,54,14,0,0,11,20.7,Very High,Individual-focused,6.1,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",2002-10-23,2014-08-29
0144048894712,Ellen,Juntti,M,1958,KVINNA,2010-10-04,2026-09-21,27183,5423,21170,0,0,t,34,2,0,f,0,f,1,0,0,0,25,0,0,0,f,f,t,t,22,1,19086,0,0,0,0,0,0,0,22,1,0,0,0,0,0,0,85,0,44,41,0,0,0,12,7.1,Medium,Individual-focused,0.0,"{""mot:Enskild motion"",mot:Kommittémotion}",2011-10-04,2024-10-03
0241621108903,Bengt,Silfverstrand,S,1941,MAN,1974-10-21,2002-09-30,28514,9595,18919,0,0,f,27,0,0,f,0,f,0,0,0,0,17,0,0,0,f,f,f,f,10,0,10549,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,68,0,60,1,3,0,0,1,68.0,Medium,Individual-focused,4.4,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion}",2000-10-05,2001-10-18
0834800011503,Birgitta,Wistrand,M,1939,KVINNA,1991-09-30,2002-10-08,16333,4018,10874,0,0,f,12,0,0,f,0,f,0,0,0,0,8,0,0,0,f,f,f,f,6,0,7972,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,101,0,11,74,0,0,0,2,50.5,High,Committee-focused,0.0,"{mot:-,""mot:Enskild motion"",mot:Kommittémotion}",2000-02-14,2002-06-13
091283181490,Nils,Carlshamre,M,1921,MAN,1976-10-04,1988-10-03,4382,4382,0,0,0,f,4,0,0,f,0,f,0,0,0,0,0,0,0,0,f,f,f,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0230805519613,Rene,Francis,M,1951,MAN,2014-09-29,2014-10-03,4,4,0,0,0,f,1,0,0,f,0,f,0,0,0,0,0,0,0,0,f,f,f,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0441733186214,Osama,Ali Maher,M,1968,MAN,2006-10-06,2007-12-09,557,132,425,0,0,f,3,0,0,f,0,f,0,0,0,0,1,0,0,0,f,f,f,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Low,Individual-focused,0.0,"{""mot:Enskild motion""}",2006-10-31,2006-10-31
0552112259207,Bosse,Ringholm,S,1942,MAN,1976-05-03,2014-10-14,6367,1571,105,3235,0,f,12,0,0,f,0,f,0,0,0,0,1,0,0,5,f,f,f,f,1,0,105,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31,0,31,0,0,0,0,2,15.5,Low,Individual-focused,0.0,"{""mot:Enskild motion""}",2006-10-31,2009-10-06
0866055333028,Alexandra,Anstrell,M,1974,KVINNA,2014-09-29,2026-10-31,24045,2841,17889,0,0,t,47,5,0,f,0,f,2,0,0,0,36,0,0,0,f,f,t,t,31,1,15156,0,0,0,0,0,0,0,31,1,0,0,0,0,0,0,145,0,128,17,0,0,33,9,16.1,High,Individual-focused,0.0,"{""mot:Enskild motion"",mot:Kommittémotion}",2016-09-30,2025-10-07
0928223863802,Berit,Jóhannesson,V,1946,KVINNA,1998-10-05,2006-10-02,14513,2919,6184,0,0,f,22,0,0,f,0,f,0,0,0,0,15,0,0,0,f,f,f,f,4,0,1521,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,396,241,5,125,17,0,0,6,66.0,Very High,Party-focused,4.3,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",2000-02-09,2006-04-18
0807866053922,Anna,König Jerlmyr,M,1978,KVINNA,2006-10-02,2010-10-19,5640,1260,2917,0,0,f,8,0,0,f,0,f,0,0,0,0,3,0,0,0,f,f,f,f,1,0,1455,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,62,0,59,0,3,0,0,1,62.0,Medium,Individual-focused,4.8,"{""mot:Enskild motion"",mot:Flerpartimotion}",2006-10-31,2008-10-08
0463955388312,Bengt-Anders,Johansson,M,1951,MAN,2002-09-30,2023-03-22,19388,4382,10611,0,0,f,17,0,0,f,0,f,0,0,0,0,11,0,0,0,f,f,f,f,5,0,4430,1,0,1448,0,0,1,0,5,0,0,0,0,0,0,0,300,0,163,114,23,0,0,11,27.3,Very High,Individual-focused,7.7,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion}",2002-10-07,2013-12-10
0488980773927,Arba,Kokalari,M,1986,KVINNA,2019-07-02,2029-07-16,2373,0,0,0,2373,t,2,1,0,f,0,f,0,0,0,0,0,0,0,0,t,f,f,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0316345926026,Gustaf,Hoffstedt,M,1974,MAN,2010-10-04,2015-01-18,4145,1567,1654,0,0,f,9,0,0,f,0,f,0,0,0,0,3,0,0,0,f,f,f,f,1,0,103,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,48,0,46,0,2,0,0,4,12.0,Low,Individual-focused,4.2,"{""mot:Enskild motion"",mot:Flerpartimotion}",2010-10-25,2014-11-10
0126076270500,Alf,Wennerfors,M,1928,MAN,1976-10-04,1994-10-03,9115,6573,2181,0,0,f,9,0,0,f,0,f,0,0,0,0,2,0,0,0,f,f,f,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0558039843819,Göran,Pettersson,M,1960,MAN,2006-10-02,2018-09-24,19554,4375,8994,0,0,f,28,0,0,f,0,f,0,0,0,0,19,0,0,0,f,f,f,f,14,0,4759,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,40,0,14,26,0,0,0,11,3.6,Low,Committee-focused,0.0,"{""mot:Enskild motion"",mot:Kommittémotion}",2006-11-08,2018-04-25
0358278412329,Björn,Petersson,S,1982,MAN,2018-09-24,2025-06-29,16592,1759,14833,0,0,f,27,0,0,f,0,f,0,0,0,0,23,0,0,0,f,f,f,f,22,0,13378,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,7,0,3,4,0,0,4,3,2.3,Low,Committee-focused,0.0,"{""mot:Enskild motion"",mot:Kommittémotion}",2021-09-29,2025-04-02
0427321850912,Lars Mejern,Larsson,S,1965,MAN,2005-03-01,2026-10-31,38110,7115,24239,0,0,t,46,3,0,f,0,f,1,0,0,0,26,0,0,0,f,f,t,t,22,0,18705,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,408,1,369,37,1,0,28,18,22.7,Very High,Individual-focused,0.2,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",2006-10-31,2025-10-07
0560539480407,Erkki,Tammenoksa,S,1935,MAN,1983-01-13,1988-11-07,2110,2110,0,0,0,f,3,0,0,f,0,f,0,0,0,0,0,0,0,0,f,f,f,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0313390540217,Ingela,Nylund Watz,S,1962,KVINNA,2010-10-04,2026-10-13,32523,5566,20029,0,0,t,35,5,0,f,0,f,2,0,0,0,25,0,0,0,f,f,t,t,20,1,15943,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,157,0,103,52,2,0,18,14,11.2,High,Individual-focused,1.3,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion}",2010-10-19,2025-10-07
0210198640127,Fredrik,Schulte,M,1981,MAN,2006-10-02,2022-03-22,26211,5496,20715,0,0,f,33,0,0,f,0,f,0,0,0,0,27,0,0,0,f,f,f,f,22,0,16476,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,168,0,148,16,3,0,0,15,11.2,High,Individual-focused,1.8,"{mot:,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion}",2006-11-01,2022-02-16
0586690122908,Johan,Lönnroth,V,1937,MAN,1991-09-30,2003-02-06,11490,4099,5575,0,0,f,17,0,0,f,0,f,0,0,0,0,9,0,0,0,f,f,f,f,5,0,2517,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,93,9,6,65,9,0,0,2,46.5,Medium,Party-focused,9.7,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",2000-02-09,2003-01-24
0439752610809,Lena,Hjelm-Wallén,S,1943,KVINNA,1976-10-04,2002-10-21,15404,5452,2137,2935,0,f,20,0,0,f,0,f,0,0,0,0,2,0,0,2,f,f,f,f,1,0,1047,1,0,1090,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0716036604716,Elisabet,Knutsson,MP,1952,KVINNA,2014-10-03,2018-09-24,4533,1452,3081,0,0,f,6,0,0,f,0,f,0,0,0,0,5,0,0,0,f,f,f,f,4,0,2263,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,2,1.5,Low,Individual-focused,0.0,"{""mot:Enskild motion""}",2015-10-01,2017-10-05
0124891175903,Christer,Nilsson,S,1941,MAN,1976-10-04,1988-10-03,4350,4350,0,0,0,f,6,0,0,f,0,f,0,0,0,0,0,0,0,0,f,f,f,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0548089226618,Mats,Einarsson,V,1960,MAN,1998-10-05,2008-02-15,12855,3061,5464,0,0,f,18,0,0,f,0,f,0,0,0,0,11,0,0,0,f,f,f,f,8,0,2516,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,367,117,9,233,5,0,0,7,52.4,Very High,Party-focused,1.4,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",2000-02-09,2007-11-01
0340418158820,Daniel,Persson,SD,1982,MAN,2022-09-26,2026-09-21,3076,1191,1885,0,0,t,5,2,0,f,0,f,1,0,0,0,4,0,0,0,f,f,t,t,3,0,1053,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,40,0,36,4,0,0,26,2,20.0,Low,Individual-focused,0.0,"{""mot:Enskild motion"",mot:Kommittémotion}",2022-10-11,2025-10-06
0938534705001,Gunnar,Hedberg,M,1948,MAN,2012-02-25,2027-12-31,4923,615,751,0,0,t,14,1,0,f,0,f,0,0,0,0,6,0,0,0,f,f,f,f,6,0,751,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0478371872009,Helena,Rivière,M,1940,KVINNA,2006-10-06,2010-10-04,2913,1458,1455,0,0,f,3,0,0,f,0,f,0,0,0,0,1,0,0,0,f,f,f,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,1,3.0,Low,Individual-focused,33.3,"{""mot:Enskild motion"",mot:Flerpartimotion}",2007-10-08,2009-10-06
0790996600918,Ronny,Korsberg,MP,1952,MAN,1994-10-03,1998-10-05,5047,1463,3584,0,0,f,4,0,0,f,0,f,0,0,0,0,3,0,0,0,f,f,f,f,2,0,2130,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0889860537413,Krister,Hammarbergh,M,1963,MAN,2004-07-20,2027-03-23,17422,5179,9760,0,0,t,18,1,0,f,0,f,0,0,0,0,12,0,0,0,f,f,f,f,7,0,4575,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,317,0,232,70,15,0,0,13,24.4,Very High,Individual-focused,4.7,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion}",2004-09-23,2017-11-09
0505783078517,Helene,Hellmark Knutsson,S,1969,KVINNA,2014-10-03,2020-07-31,5239,556,2571,1571,0,f,22,0,0,f,0,f,0,0,0,0,17,0,0,2,f,f,f,f,15,0,2025,1,0,542,0,0,1,0,15,0,0,0,0,0,0,0,16,0,0,0,0,0,0,3,5.3,Low,Mixed,0,"{prop:prop,prop:skr}",2015-01-22,2018-01-23
0575283695521,Helena,Storckenfeldt,M,1995,KVINNA,2019-07-02,2026-10-31,20748,2373,17169,0,0,t,30,5,0,f,0,f,3,0,0,0,25,0,0,0,f,f,t,t,24,2,16009,0,0,0,0,0,0,0,24,2,0,0,0,0,0,0,93,0,89,4,0,0,19,5,18.6,Medium,Individual-focused,0.0,"{""mot:Enskild motion"",mot:Kommittémotion}",2020-02-24,2025-10-07
0622185335615,Carl,Bildt,M,1949,MAN,1979-10-01,2014-10-03,30316,5929,5672,4018,0,f,34,0,0,f,0,f,0,0,0,0,7,0,0,2,f,f,f,f,7,0,5672,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,17,0,3,12,0,0,0,0,0,Low,Committee-focused,0.0,"{mot:-,""mot:Enskild motion"",mot:Kommittémotion}",2000-10-04,2001-05-02
0893605406218,Stig,Bertilsson,M,1950,MAN,1987-10-06,1996-10-14,8729,2917,5812,0,0,f,12,0,0,f,0,f,0,0,0,0,7,0,0,0,f,f,f,f,5,0,3988,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0636794729408,Karin,Starrin,C,1947,KVINNA,1988-10-03,1997-04-30,12088,2846,7683,0,282,f,23,0,0,f,0,f,0,0,0,0,13,0,0,0,f,f,f,f,11,0,7020,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0817058516814,Ina,Järlesjö,KD,1956,KVINNA,2003-02-03,2003-04-21,154,77,77,0,0,f,2,0,0,f,0,f,0,0,0,0,1,0,0,0,f,f,f,f,1,0,77,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Low,Committee-focused,0.0,{mot:Kommittémotion},2003-02-12,2003-02-12
0916272051100,Staffan,Anger,M,1943,MAN,2006-10-02,2014-09-29,8674,2919,4358,0,0,f,11,0,0,f,0,f,0,0,0,0,5,0,0,0,f,f,f,f,2,0,2143,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,140,0,123,0,16,0,0,7,20.0,High,Individual-focused,11.4,"{""mot:Enskild motion"",mot:Flerpartimotion,""mot:Fristående motion""}",2006-10-31,2014-03-27
0887553712102,Roland,Lében,KD,1946,MAN,1991-09-30,1994-10-03,3279,1099,2180,0,0,f,3,0,0,f,0,f,0,0,0,0,2,0,0,0,f,f,f,f,2,0,2180,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0618938634020,Marcus,Wennerström,S,1982,MAN,2022-09-26,2024-04-30,774,268,506,0,0,f,5,0,0,f,0,f,0,0,0,0,3,0,0,0,f,f,f,f,2,0,492,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,11,0,8,3,0,0,0,0,0,Low,Individual-focused,0.0,"{""mot:Enskild motion"",mot:Kommittémotion}",2023-10-03,2024-04-17
0188408764206,Arne,Gadd,S,1932,MAN,1976-10-04,1989-10-04,5421,4712,358,0,0,f,10,0,0,f,0,f,0,0,0,0,2,0,0,0,f,f,f,f,1,0,356,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0992604658114,Cecilia,Wigström,FP,1971,KVINNA,2002-09-30,2010-10-19,16131,2926,10039,0,0,f,25,0,0,f,0,f,0,0,0,0,20,0,0,0,f,f,f,f,9,0,5473,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,195,13,65,87,30,0,0,6,32.5,High,Committee-focused,15.4,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",2002-10-23,2009-10-06
0568055205114,Gustav,Nilsson,M,1949,MAN,2009-08-16,2014-09-29,5471,1870,3601,0,0,f,7,0,0,f,0,f,0,0,0,0,5,0,0,0,f,f,f,f,4,0,2153,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,145,0,145,0,0,0,0,4,36.3,High,Individual-focused,0.0,"{""mot:Enskild motion""}",2009-10-01,2014-04-28
0370034713503,Helena,Nilsson,C,1948,KVINNA,1994-10-03,1998-08-31,7748,1303,3185,0,0,f,16,0,0,f,0,f,0,0,0,0,6,0,0,0,f,f,f,f,2,0,774,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
013322783509,Dag,Ericson,S,1943,MAN,1990-07-01,2001-05-31,5283,1788,3495,0,0,f,14,0,0,f,0,f,0,0,0,0,8,0,0,0,f,f,f,f,6,0,2255,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,Low,Individual-focused,0.0,"{""mot:Enskild motion""}",2000-10-05,2000-10-05
0703330864716,Inger,Fredriksson,C,1962,KVINNA,2011-10-03,2013-06-02,518,131,387,0,0,f,8,0,0,f,0,f,0,0,0,0,6,0,0,0,f,f,f,f,6,0,387,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,Low,Individual-focused,0.0,"{""mot:Enskild motion""}",2011-10-04,2011-10-05
0244659729601,Lilian,Svensson,S,1936,KVINNA,1990-10-02,1990-11-04,64,0,64,0,0,f,2,0,0,f,0,f,0,0,0,0,2,0,0,0,f,f,f,f,2,0,64,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0735009164618,Christian,Engström,PP,1960,MAN,2009-07-14,2014-07-01,1812,0,0,0,1812,f,2,0,0,f,0,f,0,0,0,0,0,0,0,0,f,f,f,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0454447556218,Ismail,Kamil,L,1955,MAN,2010-10-04,2014-09-29,5792,1456,4336,0,0,f,7,0,0,f,0,f,0,0,0,0,6,0,0,0,f,f,f,f,5,0,4115,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Low,Individual-focused,0.0,"{""mot:Enskild motion""}",2010-10-26,2010-10-26
