person_id,first_name,last_name,party,role_code,status,assignment_type,org_code,role_tier,role_weight,role_start,role_end,role_start_year,role_end_year,role_instances,total_days_in_role,is_current_role,role_sequence,peak_role_weight,career_first_year,career_last_year,years_in_role,progression_pattern,career_level,advancement_velocity,time_bucket,rn
0447198048312,Peter,Eriksson,MP,Suppleant,"",uppdrag,EUN,SUBSTITUTE,100,1995-01-19,1997-10-20,1995,1997,1,1005,f,6,900,1994,2020,3,LATERAL,ENTRY_LEVEL,0.00,1997-10-01 00:00:00+02,1
0717130693403,Bo,Finnkvist,S,Ledamot,"",uppdrag,NU,OTHER,350,1986-10-07,1997-09-30,1986,1997,4,4000,f,4,400,1981,1997,12,CAREER_PEAK,JUNIOR,250.00,1997-09-01 00:00:00+02,1
0512424416400,Inger,Lundberg,S,Suppleant,"",uppdrag,EUN,SUBSTITUTE,100,1996-10-30,1997-06-08,1996,1997,1,221,f,8,400,1991,2006,2,LATERAL,ENTRY_LEVEL,0.00,1997-06-01 00:00:00+02,1
0370034713503,Helena,Nilsson,C,Riksdagsledamot,Ledig,kammaruppdrag,kam,MP,400,1996-03-11,1997-05-31,1996,1997,2,121,f,11,550,1994,1998,2,CAREER_PEAK,MID_LEVEL,,1997-05-01 00:00:00+02,1
0263142725304,Karin,Israelsson,C,Suppleant,"",uppdrag,UbU,SUBSTITUTE,100,1996-02-07,1997-04-30,1996,1997,1,448,f,13,400,1979,1998,2,LATERAL,ENTRY_LEVEL,0.00,1997-04-01 00:00:00+02,1
0717130693403,Bo,Finnkvist,S,Riksdagsledamot,Tjänstgörande,kammaruppdrag,kam,MP,400,1981-03-09,1997-02-16,1981,1997,7,4948,f,1,400,1981,1997,17,PEAK_ROLE,MID_LEVEL,,1997-02-01 00:00:00+01,1
0512357753412,Britt,Bohlin Olsson,S,Vice ordförande,"",uppdrag,FöU,COMMITTEE_VICE_CHAIR,550,1994-10-12,1997-01-21,1994,1997,1,832,f,6,600,1982,2008,4,CAREER_PEAK,MID_LEVEL,66.67,1997-01-01 00:00:00+01,1
0567603564903,Viola,Furubjelke,S,Ledamot,"",Riksdagsorgan,OSSE,OTHER,350,1996-12-13,1996-12-19,1996,1996,1,6,f,15,600,1985,2002,1,LATERAL,JUNIOR,0.00,1996-12-01 00:00:00+01,1
0149554070404,Birgitta,Gidblom,S,Suppleant,"",uppdrag,UFöU,SUBSTITUTE,100,1995-10-26,1996-11-20,1995,1996,2,71,f,4,400,1994,2004,2,LATERAL,ENTRY_LEVEL,0.00,1996-11-01 00:00:00+01,1
0661583406713,Eva,Nordmark,S,Suppleant,"",Riksdagsorgan,NR,SUBSTITUTE,100,1995-11-08,1996-10-23,1995,1996,1,350,f,5,850,1995,2022,2,DESCENDING,ENTRY_LEVEL,,1996-10-01 00:00:00+02,1
0163254848207,Eva,Zetterberg,V,Suppleant,"",uppdrag,FöU,SUBSTITUTE,100,1994-10-11,1996-09-16,1994,1996,1,706,f,9,750,1987,2002,3,DESCENDING,ENTRY_LEVEL,,1996-09-01 00:00:00+02,1
0484493492213,Sofia,Steiner,S,Ersättare,Ersättare,kammaruppdrag,kam,SUBSTITUTE,100,1995-10-03,1996-08-31,1995,1996,2,332,f,1,100,1995,1996,2,PEAK_ROLE,ENTRY_LEVEL,,1996-08-01 00:00:00+02,1
0787533297400,Björn,von Sydow,S,Suppleant,"",Riksdagsorgan,NR,SUBSTITUTE,100,1995-11-08,1996-07-09,1995,1996,1,244,f,6,900,1994,2018,2,DESCENDING,ENTRY_LEVEL,,1996-07-01 00:00:00+02,1
0654651796309,Frank,Lassen,S,Ersättare,Ersättare,kammaruppdrag,kam,SUBSTITUTE,100,1995-10-03,1996-06-30,1995,1996,1,271,f,1,400,1995,1998,2,ASCENDING,ENTRY_LEVEL,,1996-06-01 00:00:00+02,1
0311892218602,Ingegerd,Sahlström,S,Ledamot,"",Riksdagsorgan,UN,OTHER,350,1994-10-18,1996-05-20,1994,1996,1,580,f,7,400,1988,1999,3,LATERAL,JUNIOR,,1996-05-01 00:00:00+02,1
0744993950910,Anders,Ygeman,S,Suppleant,"",uppdrag,KU,SUBSTITUTE,100,1995-10-11,1996-04-17,1995,1996,1,189,f,4,900,1995,2026,2,LATERAL,ENTRY_LEVEL,,1996-04-01 00:00:00+02,1
0977281927618,Thomas,Östros,S,Suppleant,"",uppdrag,LU,SUBSTITUTE,100,1994-10-11,1996-03-22,1994,1996,1,528,f,2,900,1994,2012,3,DESCENDING,ENTRY_LEVEL,,1996-03-01 00:00:00+01,1
0455181302203,Conny,Sandholm,FP,Riksdagsledamot,Tjänstgörande,kammaruppdrag,kam,MP,400,1994-10-03,1996-02-22,1994,1996,1,507,f,3,400,1991,1996,3,PEAK_ROLE,MID_LEVEL,150.00,1996-02-01 00:00:00+01,1
0484493492213,Sofia,Steiner,S,Suppleant,"",uppdrag,SoU,SUBSTITUTE,100,1995-10-10,1996-01-31,1995,1996,1,113,f,2,100,1995,1996,2,PEAK_ROLE,ENTRY_LEVEL,,1996-01-01 00:00:00+01,1
0145888252000,Axel,Andersson,S,Deputerad,"",uppdrag,UFöU,OTHER,50,1995-10-26,1995-12-06,1995,1995,1,41,f,16,400,1976,1998,1,DESCENDING,ENTRY_LEVEL,,1995-12-01 00:00:00+01,1
0153549892302,Maj-Lis,Lööw,S,Ledamot,"",Riksdagsorgan,UN,OTHER,350,1983-10-04,1995-11-05,1983,1995,2,2328,f,3,600,1979,1998,13,LATERAL,JUNIOR,0.00,1995-11-01 00:00:00+01,1
0422439378601,Georg,Andersson,S,Riksdagsledamot,Tjänstgörande,kammaruppdrag,kam,MP,400,1976-10-04,1995-10-31,1976,1995,7,6241,f,1,400,1976,1995,20,PEAK_ROLE,MID_LEVEL,,1995-10-01 00:00:00+01,1
0314386385815,Rune,Backlund,C,Riksdagsledamot,Tjänstgörande,kammaruppdrag,kam,MP,400,1982-10-04,1995-09-30,1982,1995,5,4744,f,1,400,1982,1995,14,PEAK_ROLE,MID_LEVEL,,1995-09-01 00:00:00+02,1
0500493436208,Kristina,Persson,S,Riksdagsledamot,Ledig,kammaruppdrag,kam,MP,400,1995-01-10,1995-07-31,1995,1995,1,202,f,11,900,1991,2016,1,ASCENDING,MID_LEVEL,,1995-07-01 00:00:00+02,1
044562190409,Bertil,Borglund,MP,Suppleant,"",uppdrag,KrU,SUBSTITUTE,100,1995-05-15,1995-06-18,1995,1995,1,34,f,3,100,1995,1995,1,PEAK_ROLE,ENTRY_LEVEL,,1995-06-01 00:00:00+02,1
0970500642209,Allan,Larsson,S,Riksdagsledamot,Tjänstgörande,kammaruppdrag,kam,MP,400,1991-10-05,1995-05-14,1991,1995,2,1317,f,2,400,1991,1995,5,PEAK_ROLE,MID_LEVEL,,1995-05-01 00:00:00+02,1
0446973363306,Lennart,Nilsson,S,Suppleant,"",uppdrag,EUN,SUBSTITUTE,100,1995-01-19,1995-04-19,1995,1995,1,90,f,8,550,1976,2006,1,DESCENDING,ENTRY_LEVEL,-250.00,1995-04-01 00:00:00+02,1
018160186302,Margaretha,af Ugglas,M,Ledamot,"",Riksdagsorgan,KD,COMMITTEE_MEMBER,350,1994-10-18,1995-03-15,1994,1995,1,148,f,9,850,1976,2006,2,LATERAL,JUNIOR,,1995-03-01 00:00:00+01,1
079095006519,Jan,Björkman,S,Ledamot,"",uppdrag,UbU,OTHER,350,1992-02-13,1995-02-06,1992,1995,2,1080,f,4,750,1988,2010,4,ASCENDING,JUNIOR,62.50,1995-02-01 00:00:00+01,1
0138450838510,Pär,Nuder,S,Suppleant,"",uppdrag,KU,SUBSTITUTE,100,1994-10-11,1995-01-18,1994,1995,1,99,f,2,900,1994,2010,2,DESCENDING,ENTRY_LEVEL,,1995-01-01 00:00:00+01,1
0815435847817,Lars-Erik,Lövdén,S,Suppleant,"",Riksdagsorgan,EG,SUBSTITUTE,100,1994-10-11,1994-12-31,1994,1994,1,81,f,8,550,1979,2004,1,DESCENDING,ENTRY_LEVEL,-56.25,1994-12-01 00:00:00+01,1
0311892218602,Ingegerd,Sahlström,S,Suppleant,"",Riksdagsorgan,VPN,SUBSTITUTE,100,1991-12-18,1994-11-15,1991,1994,1,1063,f,5,400,1988,1999,4,LATERAL,ENTRY_LEVEL,,1994-11-01 00:00:00+01,1
0156214148697,Rolf,Clarkson,M,Riksdagsledamot,Tjänstgörande,kammaruppdrag,kam,MP,400,1976-10-04,1994-10-03,1976,1994,6,6573,f,1,600,1976,1994,19,ASCENDING,MID_LEVEL,,1994-10-01 00:00:00+01,1
0470593486100,Pär,Granstedt,C,Suppleant,"",Riksdagsorgan,ER,SUBSTITUTE,100,1992-04-09,1994-06-19,1992,1994,1,801,f,7,600,1976,1994,3,DESCENDING,ENTRY_LEVEL,-250.00,1994-06-01 00:00:00+02,1
0514532571208,Kjell-Arne,Welin,FP,Suppleant,"",uppdrag,BoU,SUBSTITUTE,100,1994-02-07,1994-05-29,1994,1994,1,111,f,5,400,1985,1994,1,LATERAL,ENTRY_LEVEL,,1994-05-01 00:00:00+02,1
0504312377900,Harriet,Colliander,NYD,Ledamot,"",uppdrag,KU,COMMITTEE_MEMBER,350,1991-10-08,1994-04-17,1991,1994,1,922,f,2,400,1991,1994,4,DESCENDING,JUNIOR,,1994-04-01 00:00:00+02,1
0198565054212,Håkan,Holmberg,FP,Riksdagsledamot,Ledig,kammaruppdrag,kam,MP,400,1991-10-01,1994-03-31,1991,1994,3,187,f,4,400,1988,1997,4,PEAK_ROLE,MID_LEVEL,100.00,1994-03-01 00:00:00+01,1
0272248812808,Ian,Wachtmeister,NYD,Ledamot,"",Riksdagsorgan,VB,OTHER,350,1991-09-30,1994-02-24,1991,1994,1,878,f,1,400,1991,1994,4,ASCENDING,JUNIOR,,1994-02-01 00:00:00+01,1
0236004923301,Gudrun,Schyman,-,Suppleant,"",Riksdagsorgan,EFTA,SUBSTITUTE,100,1990-02-06,1994-01-12,1990,1994,1,1436,f,5,400,1988,2006,5,LATERAL,ENTRY_LEVEL,0.00,1994-01-01 00:00:00+01,1
0823220795415,Elisabeth,Andersson,C,Suppleant,"",uppdrag,FöU,SUBSTITUTE,100,1993-11-18,1993-12-17,1993,1993,1,29,f,3,100,1991,1993,1,PEAK_ROLE,ENTRY_LEVEL,0.00,1993-12-01 00:00:00+01,1
0632149550015,Lars-Olof,Karlsson,S,Ersättare,Ersättare,kammaruppdrag,kam,SUBSTITUTE,100,1993-10-25,1993-11-26,1993,1993,1,32,f,1,100,1993,1993,1,PEAK_ROLE,ENTRY_LEVEL,,1993-11-01 00:00:00+01,1
0277100069203,Knut,Billing,M,Suppleant,"",Riksdagsorgan,ER,SUBSTITUTE,100,1992-04-09,1993-10-06,1992,1993,1,545,f,5,600,1979,2002,2,DESCENDING,ENTRY_LEVEL,,1993-10-01 00:00:00+01,1
0286118205611,Jan,Sandberg,M,Suppleant,"",uppdrag,EU,SUBSTITUTE,100,1992-05-26,1993-06-04,1992,1993,2,748,f,6,400,1986,1995,2,DESCENDING,ENTRY_LEVEL,-250.00,1993-06-01 00:00:00+02,1
0457849683602,Bengt,Lindqvist,S,Ersättare,Ersättare,kammaruppdrag,kam,SUBSTITUTE,100,1983-01-13,1993-05-31,1983,1993,5,1113,f,1,400,1983,1995,11,ASCENDING,ENTRY_LEVEL,,1993-05-01 00:00:00+02,1
0125847791412,Dan,Eriksson,NYD,Ledamot,"",uppdrag,BoU,OTHER,350,1991-10-08,1993-04-22,1991,1993,1,562,f,2,400,1991,1994,3,DESCENDING,JUNIOR,,1993-04-01 00:00:00+02,1
0931691314703,Leif,Bergdahl,NYD,Ledamot,"",uppdrag,SfU,OTHER,350,1991-10-08,1993-03-18,1991,1993,1,527,f,2,400,1991,1994,3,DESCENDING,JUNIOR,,1993-03-01 00:00:00+01,1
0839411947603,Odd,Engström,S,Ledamot,"",Riksdagsorgan,EG,OTHER,350,1993-01-21,1993-02-09,1993,1993,1,19,f,5,400,1991,1993,1,LATERAL,JUNIOR,0.00,1993-02-01 00:00:00+01,1
0817420987900,John,Andersson,-,Suppleant,"",uppdrag,JuU,SUBSTITUTE,100,1992-10-13,1993-01-13,1992,1993,1,92,f,3,400,1979,1994,2,LATERAL,ENTRY_LEVEL,0.00,1993-01-01 00:00:00+01,1
0410190907901,Lars,Moquist,NYD,Riksdagsledamot,Ledig,kammaruppdrag,kam,MP,400,1992-11-13,1992-12-13,1992,1992,1,30,f,5,400,1991,1994,1,PEAK_ROLE,MID_LEVEL,,1992-12-01 00:00:00+01,1
0853366412307,Stina,Eliasson,C,Riksdagsledamot,Ledig,kammaruppdrag,kam,MP,400,1992-10-15,1992-11-19,1992,1992,1,35,f,7,400,1976,1994,1,PEAK_ROLE,MID_LEVEL,300.00,1992-11-01 00:00:00+01,1
0936271144504,Bengt,Hurtig,V,Suppleant,"",uppdrag,TU,SUBSTITUTE,100,1991-10-08,1992-10-13,1991,1992,1,371,f,4,400,1989,1998,2,LATERAL,ENTRY_LEVEL,0.00,1992-10-01 00:00:00+01,1
0668927708809,Görel,Bohlin,M,Ordförande,"",Riksdagsorgan,VB,COMMITTEE_CHAIR,600,1991-11-22,1992-09-30,1991,1992,1,313,f,4,600,1981,1992,2,PEAK_ROLE,SENIOR_LEADERSHIP,,1992-09-01 00:00:00+02,1
0558681738602,Lars-Ove,Hagberg,V,Riksdagsledamot,Tjänstgörande,kammaruppdrag,kam,MP,400,1976-10-04,1992-08-31,1976,1992,6,5810,f,1,400,1976,1992,17,PEAK_ROLE,MID_LEVEL,,1992-08-01 00:00:00+02,1
0573810408500,Gudrun,Norberg,FP,Suppleant,"",uppdrag,NU,SUBSTITUTE,100,1991-10-08,1992-07-01,1991,1992,1,267,f,5,400,1985,1994,2,LATERAL,ENTRY_LEVEL,0.00,1992-07-01 00:00:00+02,1
0880162479603,Gunnar,Björk,C,Suppleant,"",uppdrag,FiU,SUBSTITUTE,100,1991-10-08,1992-06-30,1991,1992,1,266,f,3,400,1976,1992,2,LATERAL,ENTRY_LEVEL,0.00,1992-06-01 00:00:00+02,1
0634917636517,Margareta,Israelsson,S,Riksdagsledamot,Ledig,kammaruppdrag,kam,MP,400,1991-10-05,1992-05-22,1991,1992,2,164,f,6,400,1982,2010,2,PEAK_ROLE,MID_LEVEL,100.00,1992-05-01 00:00:00+02,1
0455181302203,Conny,Sandholm,FP,Suppleant,"",uppdrag,SkU,SUBSTITUTE,100,1991-03-09,1992-04-09,1991,1992,2,396,f,1,400,1991,1996,2,ASCENDING,ENTRY_LEVEL,,1992-04-01 00:00:00+02,1
0809421239311,Richard,Ulfvengren,NYD,Suppleant,"",uppdrag,AU,SUBSTITUTE,100,1991-10-08,1992-03-22,1991,1992,1,166,f,2,400,1991,1994,2,DESCENDING,ENTRY_LEVEL,,1992-03-01 00:00:00+01,1
0806338394516,Mona,Sahlin,S,Ledamot,"",Riksdagsorgan,TK,OTHER,350,1991-10-10,1992-02-24,1991,1992,1,137,f,8,900,1982,2011,2,LATERAL,JUNIOR,0.00,1992-02-01 00:00:00+01,1
0995976787901,Jon Peter,Wieselgren,"",Suppleant,"",uppdrag,SfU,SUBSTITUTE,100,1991-10-08,1992-01-09,1991,1992,1,93,f,1,100,1991,1992,2,PEAK_ROLE,ENTRY_LEVEL,,1992-01-01 00:00:00+01,1
0410542963401,Ronny,Karlsson,FP,Suppleant,"",uppdrag,KrU,SUBSTITUTE,100,1991-11-09,1991-12-09,1991,1991,1,30,f,2,100,1991,1991,1,PEAK_ROLE,ENTRY_LEVEL,,1991-12-01 00:00:00+01,1
0706974423606,Inge,Garstedt,M,Suppleant,"",uppdrag,SfU,SUBSTITUTE,100,1991-10-18,1991-11-17,1991,1991,1,30,f,2,400,1991,2010,1,LATERAL,ENTRY_LEVEL,,1991-11-01 00:00:00+01,1
0683260207407,Björn,Ericson,S,Ledamot,"",uppdrag,JuU,OTHER,350,1988-10-11,1991-10-04,1988,1991,2,1087,f,4,400,1983,1998,4,ASCENDING,JUNIOR,125.00,1991-10-01 00:00:00+01,1
0584386800218,Gunnar,Hökmark,M,Ledamot,"",uppdrag,NU,OTHER,350,1988-10-11,1991-09-29,1988,1991,1,1083,f,7,600,1982,2019,4,LATERAL,JUNIOR,0.00,1991-09-01 00:00:00+02,1
0112898942202,Anne-Marie,von Essen,M,Ersättare,Ersättare,kammaruppdrag,kam,SUBSTITUTE,100,1991-04-19,1991-06-02,1991,1991,1,44,f,2,100,1991,1991,1,PEAK_ROLE,ENTRY_LEVEL,,1991-06-01 00:00:00+02,1
0200943027702,Rosa-Lill,Wåhlstedt,S,Suppleant,"",uppdrag,KU,SUBSTITUTE,100,1988-10-11,1991-05-26,1988,1991,1,957,f,2,400,1988,1991,4,DESCENDING,ENTRY_LEVEL,,1991-05-01 00:00:00+02,1
0326516425507,Ewy,Möller,M,Ledamot,"",uppdrag,LU,OTHER,350,1988-10-11,1991-01-23,1988,1991,1,834,f,2,400,1981,1991,4,DESCENDING,JUNIOR,-7.14,1991-01-01 00:00:00+01,1
0667054859301,Alf,Eriksson,S,Ersättare,Ersättare,kammaruppdrag,kam,SUBSTITUTE,100,1989-11-11,1990-12-09,1989,1990,2,63,f,1,400,1989,2010,2,ASCENDING,ENTRY_LEVEL,,1990-12-01 00:00:00+01,1
0704703749401,Ulf,Löfgren,MP,Suppleant,"",uppdrag,LU,SUBSTITUTE,100,1990-10-15,1990-11-15,1990,1990,1,31,f,3,100,1990,1990,1,PEAK_ROLE,ENTRY_LEVEL,,1990-11-01 00:00:00+01,1
0565457468009,Anita,Stenberg,MP,Suppleant,"",uppdrag,JuU,SUBSTITUTE,100,1989-10-04,1990-10-03,1989,1990,1,364,f,3,400,1988,1991,2,DESCENDING,ENTRY_LEVEL,-250.00,1990-10-01 00:00:00+01,1
0558681738602,Lars-Ove,Hagberg,V,Suppleant,"",uppdrag,AU,SUBSTITUTE,100,1989-10-04,1990-09-29,1989,1990,1,360,f,3,400,1976,1992,2,LATERAL,ENTRY_LEVEL,0.00,1990-09-01 00:00:00+02,1
0729734540102,Ines,Uusmann,S,Suppleant,"",uppdrag,FiU,SUBSTITUTE,100,1990-04-25,1990-06-13,1990,1990,1,49,f,3,400,1989,1998,1,LATERAL,ENTRY_LEVEL,0.00,1990-06-01 00:00:00+02,1
0685433188501,Ulla,Bouvin,MP,Suppleant,"",uppdrag,FöU,SUBSTITUTE,100,1990-04-18,1990-05-18,1990,1990,1,30,f,2,100,1990,1990,1,PEAK_ROLE,ENTRY_LEVEL,,1990-05-01 00:00:00+02,1
0483316376813,Mikael,Odenberg,M,Ersättare,Ersättare,kammaruppdrag,kam,SUBSTITUTE,100,1987-04-27,1990-04-19,1987,1990,2,66,f,1,850,1987,2007,4,ASCENDING,ENTRY_LEVEL,,1990-04-01 00:00:00+02,1
0393820702706,John,Rignell,M,Suppleant,"",uppdrag,AU,SUBSTITUTE,100,1990-02-12,1990-03-23,1990,1990,1,39,f,2,100,1990,1990,1,PEAK_ROLE,ENTRY_LEVEL,,1990-03-01 00:00:00+01,1
0181942435301,Ingela,Thalén,S,Arbetsmarknadsminister,"",Departement,A,MINISTER,850,1987-10-20,1990-02-27,1987,1990,1,861,f,1,900,1987,2004,4,CAREER_PEAK,TOP_LEADERSHIP,,1990-02-01 00:00:00+01,1
0806338394516,Mona,Sahlin,S,Suppleant,"",uppdrag,KU,SUBSTITUTE,100,1984-10-02,1990-01-12,1984,1990,3,1926,f,3,900,1982,2011,7,DESCENDING,ENTRY_LEVEL,-300.00,1990-01-01 00:00:00+01,1
0633602773606,Christer,Häll,S,Suppleant,"",uppdrag,TU,SUBSTITUTE,100,1989-11-13,1989-12-13,1989,1989,1,30,f,1,100,1989,1989,1,PEAK_ROLE,ENTRY_LEVEL,,1989-12-01 00:00:00+01,1
0202229705808,Karin,Thomé,MP,Suppleant,"",uppdrag,KrU,SUBSTITUTE,100,1989-10-16,1989-11-14,1989,1989,1,29,f,3,100,1989,1989,1,PEAK_ROLE,ENTRY_LEVEL,,1989-11-01 00:00:00+01,1
0900533740700,Marianne,Samuelsson,MP,Suppleant,"",uppdrag,KrU,SUBSTITUTE,100,1989-03-17,1989-10-04,1989,1989,1,201,f,8,400,1988,2004,1,LATERAL,ENTRY_LEVEL,,1989-10-01 00:00:00+01,1
0987224899103,Birger,Schlaug,MP,Ersättare,Ersättare,kammaruppdrag,kam,SUBSTITUTE,100,1988-10-06,1989-09-30,1988,1989,1,359,f,1,400,1988,2001,2,ASCENDING,ENTRY_LEVEL,,1989-09-01 00:00:00+02,1
0212469298402,Håkan,Strömberg,S,Ledamot,"",Riksdagsorgan,RGK,OTHER,350,1988-10-18,1989-06-30,1988,1989,1,255,f,5,400,1976,1998,2,ASCENDING,JUNIOR,,1989-06-01 00:00:00+02,1
0475759968705,Rune,Thorén,C,Ledamot,"",uppdrag,BoU,OTHER,350,1988-10-11,1989-05-22,1988,1989,1,223,f,2,400,1985,1994,2,DESCENDING,JUNIOR,-16.67,1989-05-01 00:00:00+02,1
0707426886411,My,Gillberg,MP,Suppleant,"",uppdrag,UbU,SUBSTITUTE,100,1989-01-26,1989-04-03,1989,1989,1,67,f,3,100,1989,1989,1,PEAK_ROLE,ENTRY_LEVEL,,1989-04-01 00:00:00+02,1
0918472842401,Marita,Bengtsson,S,Suppleant,"",uppdrag,FiU,SUBSTITUTE,100,1988-10-11,1989-03-06,1988,1989,1,146,f,2,400,1985,1989,2,DESCENDING,ENTRY_LEVEL,-100.00,1989-03-01 00:00:00+01,1
0370463969500,Karin,Nilsson,V,Suppleant,"",uppdrag,BoU,SUBSTITUTE,100,1989-01-30,1989-02-28,1989,1989,1,29,f,3,100,1989,1989,1,PEAK_ROLE,ENTRY_LEVEL,,1989-02-01 00:00:00+01,1
0261479148307,Thor,Mattisson,M,Ersättare,Ersättare,kammaruppdrag,kam,SUBSTITUTE,100,1988-11-07,1989-01-07,1988,1989,1,61,f,2,100,1988,1989,2,PEAK_ROLE,ENTRY_LEVEL,,1989-01-01 00:00:00+01,1
0337174358806,Siv,Ramsell,C,Ersättare,Ersättare,kammaruppdrag,kam,SUBSTITUTE,100,1988-11-11,1988-12-12,1988,1988,1,31,f,2,100,1988,1988,1,PEAK_ROLE,ENTRY_LEVEL,,1988-12-01 00:00:00+01,1
0172078270306,Jan-Erik,Wikström,FP,Riksdagsledamot,Ledig,kammaruppdrag,kam,MP,400,1978-03-07,1988-11-14,1978,1988,2,238,f,2,550,1976,1992,11,LATERAL,MID_LEVEL,0.00,1988-11-01 00:00:00+01,1
0634320940409,Catarina,Rönnung,S,Ledamot,"",uppdrag,KrU,COMMITTEE_MEMBER,350,1978-10-03,1988-10-02,1978,1988,4,3649,f,3,400,1976,1998,11,DESCENDING,JUNIOR,-25.00,1988-10-01 00:00:00+01,1
0242784896493,Jörgen,Weibull,FP,Suppleant,"",uppdrag,FöU,SUBSTITUTE,100,1988-06-06,1988-07-05,1988,1988,1,29,f,2,100,1988,1988,1,PEAK_ROLE,ENTRY_LEVEL,,1988-07-01 00:00:00+02,1
0997984696398,Barbro,Nilsson,M,Ersättare,Ersättare,kammaruppdrag,kam,SUBSTITUTE,100,1986-04-28,1988-06-07,1986,1988,6,223,f,1,100,1986,1988,3,PEAK_ROLE,ENTRY_LEVEL,,1988-06-01 00:00:00+02,1
0479355987014,Christina,Pettersson,S,Suppleant,"",uppdrag,AU,SUBSTITUTE,100,1988-02-01,1988-05-30,1988,1988,1,119,f,2,400,1986,2002,1,LATERAL,ENTRY_LEVEL,0.00,1988-05-01 00:00:00+02,1
0997984696398,Barbro,Nilsson,M,Suppleant,"",uppdrag,FöU,SUBSTITUTE,100,1988-02-16,1988-04-04,1988,1988,1,48,f,2,100,1986,1988,1,PEAK_ROLE,ENTRY_LEVEL,0.00,1988-04-01 00:00:00+02,1
0700424025906,Mats,Odell,KD,Ersättare,Ersättare,kammaruppdrag,kam,SUBSTITUTE,100,1988-02-01,1988-03-01,1988,1988,1,29,f,2,900,1988,2026,1,LATERAL,ENTRY_LEVEL,,1988-03-01 00:00:00+01,1
0231363411995,Vivi,Niva,V,Suppleant,"",uppdrag,NU,SUBSTITUTE,100,1988-02-08,1988-02-29,1988,1988,1,21,f,2,350,1988,1991,1,LATERAL,ENTRY_LEVEL,,1988-02-01 00:00:00+01,1
0134750372407,Gunvor,Norberg,C,Ersättare,Ersättare,kammaruppdrag,kam,SUBSTITUTE,100,1987-11-13,1987-12-13,1987,1987,1,30,f,1,100,1987,1987,1,PEAK_ROLE,ENTRY_LEVEL,,1987-12-01 00:00:00+01,1
0321680964806,Sivert,Carlsson,C,Ersättare,Ersättare,kammaruppdrag,kam,SUBSTITUTE,100,1987-10-14,1987-11-16,1987,1987,1,33,f,1,400,1987,1998,1,ASCENDING,ENTRY_LEVEL,,1987-11-01 00:00:00+01,1
0200426688007,Elisabeth,Fleetwood,M,Suppleant,"",uppdrag,KU,SUBSTITUTE,100,1985-09-30,1987-10-06,1985,1987,1,736,f,6,550,1979,2002,3,DESCENDING,ENTRY_LEVEL,-83.33,1987-10-01 00:00:00+01,1
0153923606405,Charlotte,Cederschiöld,M,Ersättare,Ersättare,kammaruppdrag,kam,SUBSTITUTE,100,1987-04-29,1987-06-02,1987,1987,1,34,f,1,400,1987,2009,1,ASCENDING,ENTRY_LEVEL,,1987-06-01 00:00:00+02,1
0301673230606,Kersti,Gylling,"",Ersättare,Ersättare,kammaruppdrag,kam,SUBSTITUTE,100,1986-11-13,1986-12-12,1986,1986,1,29,f,1,100,1986,1986,1,PEAK_ROLE,ENTRY_LEVEL,,1986-12-01 00:00:00+01,1
0963587133807,Melker,Strand,"",Ersättare,Ersättare,kammaruppdrag,kam,SUBSTITUTE,100,1985-10-15,1986-11-14,1985,1986,2,61,f,1,100,1985,1986,2,PEAK_ROLE,ENTRY_LEVEL,,1986-11-01 00:00:00+01,1
0201502585302,Anne,Wibble,FP,Suppleant,"",Riksdagsorgan,RB,SUBSTITUTE,100,1985-09-30,1986-10-07,1985,1986,1,372,f,4,850,1985,1997,2,LATERAL,ENTRY_LEVEL,,1986-10-01 00:00:00+01,1
0168437688801,Bo,Södersten,S,Riksdagsledamot,Ledig,kammaruppdrag,kam,MP,400,1985-11-18,1985-12-18,1985,1985,1,30,f,2,400,1979,1989,1,PEAK_ROLE,MID_LEVEL,0.00,1985-12-01 00:00:00+01,1
0504070018507,Emmanuel,Morfiadakis,"",Ersättare,Ersättare,kammaruppdrag,kam,SUBSTITUTE,100,1985-10-15,1985-11-15,1985,1985,1,31,f,1,100,1985,1985,1,PEAK_ROLE,ENTRY_LEVEL,,1985-11-01 00:00:00+01,1
0177639310807,Anders,Nilsson,S,Suppleant,"",uppdrag,SkU,SUBSTITUTE,100,1982-10-04,1985-09-29,1982,1985,1,1091,f,2,400,1982,1998,4,LATERAL,ENTRY_LEVEL,,1985-09-01 00:00:00+02,1
0552300917200,Torgny,Larsson,S,Ersättare,Ersättare,kammaruppdrag,kam,SUBSTITUTE,100,1984-11-19,1984-12-19,1984,1984,1,30,f,1,400,1984,1994,1,ASCENDING,ENTRY_LEVEL,,1984-12-01 00:00:00+01,1
0353689520405,Sverre,Palm,S,Ersättare,Ersättare,kammaruppdrag,kam,SUBSTITUTE,100,1979-11-16,1984-11-16,1979,1984,5,154,f,1,400,1979,1998,6,ASCENDING,ENTRY_LEVEL,,1984-11-01 00:00:00+01,1
0247000811207,Sten,Svensson,M,Suppleant,"",Riksdagsorgan,NR,SUBSTITUTE,100,1982-10-04,1984-10-02,1982,1984,1,729,f,7,600,1976,1998,3,DESCENDING,ENTRY_LEVEL,,1984-10-01 00:00:00+01,1
