person_id,first_name,last_name,party,election_year,career_cycle_number,total_cycles,career_start_year,career_end_year,ballot_count,attendance_rate,win_rate,leadership_roles,documents_authored,avg_career_attendance,performance_vs_baseline,career_stage,performance_trend,career_pattern
0409655917321,Jakob,Olofsgård,L,2026,3,3,2018,2026,318,91.82,85.22,0,24,91.0700000000000000,0.75,LATE_CAREER,IMPROVING,CONSISTENT
0477013214601,Carl B,Hamilton,L,2014,4,5,2002,2022,367,83.11,98.64,3,76,80.1860000000000000,2.92,LATE_CAREER,DECLINING,CONSISTENT
0499497337518,Ulrik,Lindgren,KD,2002,1,2,2002,2006,1571,88.92,47.74,0,295,83.8200000000000000,5.10,EARLY_CAREER,NEW_ENTRY,RISING_STAR
0290003389021,Chris,Dahlqvist,SD,2022,1,2,2022,2026,51,86.27,92.16,0,2,93.1350000000000000,-6.87,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0831039938224,Adam,Marttinen,SD,2022,4,5,2010,2026,1948,88.71,65.61,1,253,86.1320000000000000,2.58,LATE_CAREER,IMPROVING,CONSISTENT
0788526088220,Emma,Henriksson,KD,2006,1,4,2006,2018,1128,84.57,100.00,5,272,88.2275000000000000,-3.66,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0798417016112,Kristina,Zakrisson,S,2010,3,3,2002,2010,221,82.35,24.43,0,205,81.4433333333333333,0.91,LATE_CAREER,IMPROVING,CONSISTENT
0958776965517,Lennart,Axelsson,S,2002,1,5,2002,2018,1571,88.73,97.07,0,617,86.9980000000000000,1.73,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0992604658114,Cecilia,Wigström,FP,2002,1,3,2002,2010,1508,69.50,49.27,0,195,71.6866666666666667,-2.19,EARLY_CAREER,NEW_ENTRY,STRUGGLING_NEWCOMER
0819601620927,Annika,Hirvonen,MP,2014,1,4,2014,2026,882,93.31,92.52,5,544,78.1300000000000000,15.18,EARLY_CAREER,NEW_ENTRY,RISING_STAR
0951905661227,Christofer,Bergenblock,C,2026,2,2,2022,2026,318,95.91,35.85,0,167,95.8700000000000000,0.04,LATE_CAREER,STABLE,CONSISTENT
0999976269027,Amanda,Palmstierna,MP,2026,3,3,2018,2026,318,80.50,29.25,0,126,54.0600000000000000,26.44,LATE_CAREER,IMPROVING,PEAK_PERFORMANCE
0938171000810,Annette,Rydell,S,2022,1,1,2022,2022,381,98.16,63.25,0,9,98.1600000000000000,0.00,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0834510274913,Charlotte,Nordström,M,2022,1,2,2022,2026,1295,89.42,99.31,0,16,84.3350000000000000,5.09,EARLY_CAREER,NEW_ENTRY,RISING_STAR
0538982776628,Anton,Abele,M,2014,2,2,2010,2014,367,100.00,98.64,0,23,98.1600000000000000,1.84,LATE_CAREER,STABLE,CONSISTENT
0148424181819,Ann-Christine,Frohm,SD,2018,1,3,2018,2026,1500,62.93,46.27,0,167,84.0666666666666667,-21.14,EARLY_CAREER,NEW_ENTRY,STRUGGLING_NEWCOMER
0331791853028,Yasmine,Eriksson,SD,2026,3,3,2018,2026,318,76.73,84.59,0,140,70.6400000000000000,6.09,LATE_CAREER,DECLINING,CONSISTENT
0542573140300,Ulf,Nilsson,FP,2006,2,4,2002,2014,1504,88.43,87.17,1,427,89.5200000000000000,-1.09,LATE_CAREER,STABLE,CONSISTENT
0178323535715,Johnny,Svedin,SD,2022,1,2,2022,2026,1295,94.75,73.98,0,125,96.7450000000000000,-2.00,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0977557986415,Gunnel,Söderberg,M,2006,1,2,2006,2010,4,100.00,100.00,0,0,87.0000000000000000,13.00,EARLY_CAREER,NEW_ENTRY,RISING_STAR
0787533297400,Björn,von Sydow,S,2018,4,4,2006,2018,472,87.71,95.55,5,80,80.2200000000000000,7.49,LATE_CAREER,STABLE,CONSISTENT
0324815829026,Johan,Linander,C,2002,1,4,2002,2014,1441,92.51,52.60,1,305,85.6100000000000000,6.90,EARLY_CAREER,NEW_ENTRY,RISING_STAR
0196024739401,Margareta B,Kjellin,M,2014,3,3,2006,2014,1223,69.58,76.94,0,162,82.3433333333333333,-12.76,LATE_CAREER,DECLINING,LATE_CAREER_DECLINE
0708340640717,Åsa,Domeij,MP,2006,2,2,2002,2006,369,84.01,68.02,0,177,82.4200000000000000,1.59,LATE_CAREER,STABLE,CONSISTENT
0628870165823,Emma,Hult,MP,2022,3,3,2014,2022,653,73.35,75.80,1,152,71.0400000000000000,2.31,LATE_CAREER,IMPROVING,CONSISTENT
0327857385513,Kenneth,Johansson,C,2002,1,3,2002,2010,1571,87.84,51.62,3,601,85.2000000000000000,2.64,EARLY_CAREER,NEW_ENTRY,CONSISTENT
079095006519,Jan,Björkman,S,2002,1,3,2002,2010,1571,89.88,97.07,3,229,87.6533333333333333,2.23,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0457308547314,Karin,Svensson Smith,MP,2018,5,5,2002,2018,472,76.48,95.55,1,343,76.5760000000000000,-0.10,LATE_CAREER,STABLE,CONSISTENT
0843345349823,Anders,Hansson,M,2010,2,5,2006,2022,1666,96.46,98.38,0,512,85.7960000000000000,10.66,MID_CAREER,IMPROVING,RISING_STAR
0983984918111,Matilda,Ernkrans,S,2010,3,7,2002,2026,1715,87.64,46.36,5,568,89.2985714285714286,-1.66,MID_CAREER,STABLE,CONSISTENT
0379072486818,Anna,Ibrisagic,M,2006,2,2,2002,2006,7,100.00,85.71,0,46,81.0250000000000000,18.98,LATE_CAREER,IMPROVING,PEAK_PERFORMANCE
037508021018,Torbjörn,Björlund,V,2010,2,3,2006,2014,1715,97.26,25.42,0,478,93.1866666666666667,4.07,LATE_CAREER,IMPROVING,CONSISTENT
0961483563503,Gudrun,Nordborg,V,2022,2,3,2018,2026,1929,79.99,54.02,0,180,50.0600000000000000,29.93,LATE_CAREER,IMPROVING,PEAK_PERFORMANCE
0653904370212,Fredrik,Olovsson,S,2014,4,7,2002,2026,1703,85.61,85.79,4,444,85.1457142857142857,0.46,LATE_CAREER,STABLE,CONSISTENT
0829600202519,Anna-Karin,Lundström,S,2006,1,1,2006,2006,37,43.24,86.49,0,0,43.2400000000000000,0.00,EARLY_CAREER,NEW_ENTRY,STRUGGLING_NEWCOMER
0996640018922,Yasmine,Bladelius,S,2014,1,3,2014,2022,1336,86.83,95.21,0,129,74.3866666666666667,12.44,EARLY_CAREER,NEW_ENTRY,RISING_STAR
0457213878205,Jan Erik,Ågren,KD,2006,1,2,2006,2010,162,85.80,100.00,0,98,92.9000000000000000,-7.10,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0678597762924,Martin,Westmont,SD,2026,2,2,2022,2026,318,99.06,84.59,0,80,98.3700000000000000,0.69,LATE_CAREER,STABLE,CONSISTENT
0523880046118,Yoomi,Renström,S,2006,2,2,2002,2006,369,80.49,92.95,0,24,86.5900000000000000,-6.10,LATE_CAREER,DECLINING,CONSISTENT
0820673454606,Inger,Davidson,KD,2002,1,3,2002,2010,1571,76.32,47.74,2,550,79.0666666666666667,-2.75,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0139948283718,Agneta,Börjesson,MP,2014,2,3,2010,2018,1703,97.12,84.38,0,145,95.8100000000000000,1.31,LATE_CAREER,IMPROVING,CONSISTENT
0279385965920,Kristin,Oretorp,C,2006,1,1,2006,2006,230,73.91,100.00,0,0,73.9100000000000000,0.00,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0764949934324,Ulrika,Heindorff,M,2026,4,4,2014,2026,318,80.19,85.22,0,260,78.4800000000000000,1.71,LATE_CAREER,STABLE,CONSISTENT
0940980416614,Jan,Ericson,M,2006,1,6,2006,2026,1128,92.29,100.00,2,742,85.3583333333333333,6.93,EARLY_CAREER,NEW_ENTRY,RISING_STAR
0902086611116,Eva,Olofsson,V,2010,2,3,2006,2014,1715,91.84,25.42,0,571,92.3033333333333333,-0.46,LATE_CAREER,IMPROVING,CONSISTENT
0252067342313,Åsa,Lindestam,S,2002,1,6,2002,2022,1571,89.05,97.07,6,604,75.7600000000000000,13.29,EARLY_CAREER,NEW_ENTRY,RISING_STAR
0204240926023,Markus,Wiechel,SD,2026,5,5,2010,2026,318,71.07,84.59,1,1620,78.0320000000000000,-6.96,LATE_CAREER,DECLINING,CONSISTENT
0909948830718,Ann-Christin,Ahlberg,S,2010,3,6,2002,2022,1715,90.79,46.36,0,672,87.4583333333333333,3.33,LATE_CAREER,STABLE,CONSISTENT
0545353563812,Amineh,Kakabaveh,-,2014,3,5,2006,2022,1703,91.54,60.78,0,461,88.0260000000000000,3.51,LATE_CAREER,STABLE,CONSISTENT
0776705932527,Ciczie,Weidby,V,2022,2,3,2018,2026,1948,94.97,54.00,0,194,70.6800000000000000,24.29,LATE_CAREER,IMPROVING,PEAK_PERFORMANCE
0166402877505,Ulla,Hoffmann,V,2002,1,2,2002,2006,1571,63.14,76.51,0,341,69.3350000000000000,-6.20,EARLY_CAREER,NEW_ENTRY,STRUGGLING_NEWCOMER
0656591334119,Per,Klarberg,SD,2014,1,2,2014,2018,1336,91.47,52.32,0,100,91.7100000000000000,-0.24,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0906365922712,Anne-Marie,Pålsson,M,2002,1,3,2002,2010,1571,83.96,51.62,0,263,90.9366666666666667,-6.98,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0509830681123,Ida,Karkiainen,S,2018,2,4,2014,2026,1947,62.97,93.48,2,221,84.2525000000000000,-21.28,LATE_CAREER,DECLINING,STRUGGLING_NEWCOMER
0274462857213,Petter,Löberg,S,2018,3,5,2010,2026,1972,55.43,93.36,3,131,88.7160000000000000,-33.29,LATE_CAREER,DECLINING,CONSISTENT
0701525641715,Bo,Bernhardsson,S,2002,1,4,2002,2014,1571,92.62,97.07,0,175,87.3450000000000000,5.28,EARLY_CAREER,NEW_ENTRY,RISING_STAR
0706974423606,Inge,Garstedt,M,2010,2,2,2006,2010,221,100.00,100.00,0,50,96.0550000000000000,3.95,LATE_CAREER,IMPROVING,CONSISTENT
0166790812128,Hanif,Bali,M,2018,3,4,2010,2022,1972,56.03,55.88,0,55,84.6700000000000000,-28.64,LATE_CAREER,DECLINING,LATE_CAREER_DECLINE
0200490530919,Marco,Venegas,MP,2018,2,2,2014,2018,472,84.53,95.55,0,22,91.8900000000000000,-7.36,LATE_CAREER,DECLINING,CONSISTENT
0529103571012,Jan R,Andersson,M,2018,4,5,2006,2022,1688,59.48,56.81,0,461,86.9620000000000000,-27.48,LATE_CAREER,DECLINING,LATE_CAREER_DECLINE
0575283695521,Helena,Storckenfeldt,M,2022,2,3,2018,2026,1948,91.63,85.42,0,228,66.1566666666666667,25.47,LATE_CAREER,IMPROVING,PEAK_PERFORMANCE
0810201628512,Ann-Charlotte,Hammar Johnsson,M,2006,1,6,2006,2026,1128,93.79,100.00,0,781,86.1200000000000000,7.67,EARLY_CAREER,NEW_ENTRY,RISING_STAR
0395416536118,Siv,Holma,V,2014,4,4,2002,2014,367,47.41,31.06,1,782,76.1200000000000000,-28.71,LATE_CAREER,DECLINING,LATE_CAREER_DECLINE
0883123676901,Kjell-Erik,Karlsson,V,2006,2,2,2002,2006,376,55.85,69.15,0,202,72.6750000000000000,-16.83,LATE_CAREER,DECLINING,LATE_CAREER_DECLINE
0442073683012,Zara,Leghissa,S,2026,2,2,2022,2026,318,99.06,35.22,0,113,95.7100000000000000,3.35,LATE_CAREER,IMPROVING,CONSISTENT
0273506284025,Edward,Riedl,M,2022,4,5,2010,2026,1948,87.78,85.42,2,729,88.9360000000000000,-1.16,LATE_CAREER,IMPROVING,CONSISTENT
0103624617217,Helén,Pettersson,S,2006,1,6,2006,2026,1128,91.49,35.73,1,530,78.8183333333333333,12.67,EARLY_CAREER,NEW_ENTRY,RISING_STAR
0737073162411,Emma,Carlsson Löfdahl,-,2018,4,4,2006,2018,1914,28.68,39.86,0,496,70.4700000000000000,-41.79,LATE_CAREER,DECLINING,LATE_CAREER_DECLINE
0973782197017,Mikael,Oscarsson,KD,2010,3,7,2002,2026,1715,76.79,98.25,0,1125,72.3628571428571429,4.43,MID_CAREER,IMPROVING,CONSISTENT
0546731406922,Rebecka,Le Moine,MP,2018,1,3,2018,2026,1442,49.45,93.00,0,289,71.2366666666666667,-21.79,EARLY_CAREER,NEW_ENTRY,STRUGGLING_NEWCOMER
0557180142229,Fredrik,Lindahl,SD,2022,2,3,2018,2026,1948,87.83,65.61,0,110,73.7533333333333333,14.08,LATE_CAREER,IMPROVING,PEAK_PERFORMANCE
0352254228107,Staffan,Danielsson,C,2010,3,5,2002,2018,1715,83.97,98.43,0,445,83.8200000000000000,0.15,LATE_CAREER,STABLE,CONSISTENT
048561486727,Isabell,Mixter,V,2026,2,2,2022,2026,318,68.24,32.39,0,209,77.5950000000000000,-9.36,LATE_CAREER,DECLINING,STRUGGLING_NEWCOMER
0644591005314,Crister,Spets,SD,2014,1,2,2014,2018,622,99.20,52.09,0,3,94.5000000000000000,4.70,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0229002789006,Reynoldh,Furustrand,S,2006,2,2,2002,2006,376,61.97,93.09,0,67,69.9100000000000000,-7.94,LATE_CAREER,DECLINING,STRUGGLING_NEWCOMER
0782242286018,Gunnar,Axén,M,2010,3,4,2002,2014,1715,94.81,98.43,2,354,94.5925000000000000,0.22,LATE_CAREER,STABLE,CONSISTENT
0535526562910,Lars,Tysklind,L,2018,5,5,2002,2018,472,74.79,66.53,0,408,88.2560000000000000,-13.47,LATE_CAREER,DECLINING,LATE_CAREER_DECLINE
0619928872229,Laila,Naraghi,S,2018,2,4,2014,2026,1615,41.11,92.76,0,179,74.6175000000000000,-33.51,LATE_CAREER,DECLINING,STRUGGLING_NEWCOMER
0781029778411,Cecilia,Dalman Eek,S,2010,1,2,2010,2014,607,86.33,52.72,0,48,78.5850000000000000,7.75,EARLY_CAREER,NEW_ENTRY,RISING_STAR
0520793981601,Sonia,Karlsson,S,2010,3,3,2002,2010,221,99.10,24.43,0,152,97.2500000000000000,1.85,LATE_CAREER,STABLE,CONSISTENT
033935884729,Martina,Johansson,C,2022,2,3,2018,2026,1948,84.24,57.60,0,376,81.1233333333333333,3.12,LATE_CAREER,IMPROVING,CONSISTENT
0875221317013,Gunilla,Carlsson,S,2014,4,7,2002,2026,1703,86.79,85.79,6,463,82.0742857142857143,4.72,LATE_CAREER,STABLE,CONSISTENT
0600784831409,Dag,Klackenberg,M,2014,1,2,2014,2018,1311,92.52,63.77,0,15,96.2600000000000000,-3.74,EARLY_CAREER,NEW_ENTRY,CONSISTENT
013162757105,Elizabeth,Nyström,M,2006,2,2,2002,2006,376,72.07,53.99,0,421,76.2000000000000000,-4.13,LATE_CAREER,DECLINING,CONSISTENT
0251136832626,Muharrem,Demirok,C,2026,2,2,2022,2026,318,94.65,35.85,1,47,77.8650000000000000,16.79,LATE_CAREER,IMPROVING,PEAK_PERFORMANCE
084624777218,Helena,Lindahl,C,2014,2,5,2010,2026,1703,91.02,71.29,0,564,84.8840000000000000,6.14,MID_CAREER,STABLE,RISING_STAR
0410231576416,Lars,Johnsson,M,2026,2,2,2022,2026,318,95.91,85.22,0,62,93.8250000000000000,2.09,LATE_CAREER,STABLE,CONSISTENT
0970400972210,Hans,Backman,FP,2010,3,4,2002,2014,1715,91.72,98.37,0,374,86.0575000000000000,5.66,LATE_CAREER,IMPROVING,CONSISTENT
0103812031214,Gunnar,Sandberg,S,2002,1,4,2002,2014,1382,97.03,97.61,0,359,90.2625000000000000,6.77,EARLY_CAREER,NEW_ENTRY,RISING_STAR
0246624521815,Karin,Östring Bergman,C,2010,1,2,2010,2014,121,100.00,99.17,0,0,99.6300000000000000,0.37,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0810201628512,Ann-Charlotte,Hammar Johnsson,M,2022,5,6,2006,2026,1948,90.97,85.42,0,781,86.1200000000000000,4.85,LATE_CAREER,IMPROVING,CONSISTENT
0547818628111,Betty,Malmberg,M,2006,1,5,2006,2022,1128,88.39,100.00,1,795,75.1060000000000000,13.28,EARLY_CAREER,NEW_ENTRY,RISING_STAR
0496341906327,Alexandra,Völker,S,2026,4,4,2014,2026,318,88.99,35.22,0,91,78.1950000000000000,10.80,LATE_CAREER,IMPROVING,PEAK_PERFORMANCE
0475778011711,Hans,Ekström,S,2018,3,5,2010,2026,1972,58.42,93.36,4,290,80.8520000000000000,-22.43,LATE_CAREER,DECLINING,CONSISTENT
0737824098113,Magnus,Berntsson,KD,2022,1,2,2022,2026,1295,87.41,99.15,0,73,87.7300000000000000,-0.32,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0887345842319,Gunilla,Tjernberg,KD,2002,1,3,2002,2010,1571,86.76,47.74,0,479,78.7900000000000000,7.97,EARLY_CAREER,NEW_ENTRY,RISING_STAR
0285527517421,Caroline,Nordengrip,SD,2018,1,2,2018,2022,1500,47.53,46.27,0,54,55.1600000000000000,-7.63,EARLY_CAREER,NEW_ENTRY,STRUGGLING_NEWCOMER
0483316376813,Mikael,Odenberg,M,2006,2,2,2002,2006,376,49.20,53.99,1,160,61.4850000000000000,-12.29,LATE_CAREER,DECLINING,LATE_CAREER_DECLINE
0853395328224,Lena,Hallengren,S,2018,4,6,2006,2026,106,61.32,96.23,5,282,74.5600000000000000,-13.24,LATE_CAREER,DECLINING,LATE_CAREER_DECLINE
0381918573217,Michael,Svensson,M,2014,2,3,2010,2018,1703,91.54,71.70,0,141,86.6533333333333333,4.89,LATE_CAREER,STABLE,CONSISTENT
0361291071906,Carl-Erik,Skårman,M,2006,2,2,2002,2006,369,98.92,53.39,0,101,98.7150000000000000,0.21,LATE_CAREER,STABLE,CONSISTENT
0211757295524,Josef,Fransson,SD,2010,1,5,2010,2026,1494,96.85,60.78,0,695,87.3740000000000000,9.48,EARLY_CAREER,NEW_ENTRY,RISING_STAR
0604604418610,Jacob,Risberg,MP,2026,2,2,2022,2026,318,79.25,29.25,0,188,83.9900000000000000,-4.74,LATE_CAREER,DECLINING,CONSISTENT
0165360915617,Christer,Adelsbo,S,2006,2,4,2002,2014,1504,88.10,50.07,0,392,90.2400000000000000,-2.14,LATE_CAREER,DECLINING,CONSISTENT
0264838147315,Catharina,Bråkenhielm,S,2002,1,5,2002,2018,1571,92.43,97.07,0,474,82.0820000000000000,10.35,EARLY_CAREER,NEW_ENTRY,RISING_STAR
0481005050915,Else-Marie,Lindgren,KD,2002,1,3,2002,2010,1571,78.87,47.74,0,223,84.3033333333333333,-5.43,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0586690122908,Johan,Lönnroth,V,2002,1,1,2002,2002,10,0.00,90.00,0,93,0.00000000000000000000,0.00,EARLY_CAREER,NEW_ENTRY,STRUGGLING_NEWCOMER
0134101155612,Rikard,Larsson,S,2014,1,3,2014,2022,1336,94.09,95.21,1,48,81.1700000000000000,12.92,EARLY_CAREER,NEW_ENTRY,RISING_STAR
0182190010218,Esabelle,Dingizian,MP,2014,3,4,2006,2018,1703,85.14,84.38,0,237,85.7400000000000000,-0.60,LATE_CAREER,STABLE,CONSISTENT
0802546764724,Åsa,Westlund,S,2022,3,4,2014,2026,1948,89.17,66.63,4,179,79.6025000000000000,9.57,LATE_CAREER,IMPROVING,CONSISTENT
0256404677510,Cecilia,Engström,KD,2022,2,3,2018,2026,1295,80.85,99.15,0,61,65.9366666666666667,14.91,LATE_CAREER,IMPROVING,PEAK_PERFORMANCE
0604459858621,Emilia,Töyrä,S,2014,1,3,2014,2022,1336,87.95,95.21,1,116,71.3633333333333333,16.59,EARLY_CAREER,NEW_ENTRY,RISING_STAR
0678712094213,Stefan,Jakobsson,SD,2018,2,2,2014,2018,472,69.70,52.54,0,162,78.7500000000000000,-9.05,LATE_CAREER,DECLINING,STRUGGLING_NEWCOMER
0928964569700,Margareta,Andersson,C,2002,1,2,2002,2006,1571,88.10,51.62,2,559,86.4700000000000000,1.63,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0747488001814,Hamza,Demir,V,2014,1,2,2014,2018,81,100.00,66.67,0,20,99.8950000000000000,0.11,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0245468368228,Yusuf,Aydin,KD,2022,1,2,2022,2026,1293,77.65,99.15,0,34,80.4900000000000000,-2.84,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0512645510895,Jonathan,Svensson,S,2022,1,2,2022,2026,914,99.34,51.64,0,54,99.6700000000000000,-0.33,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0533104339313,Merit,Frost Lindberg,M,2026,2,2,2022,2026,318,100.00,85.22,0,33,99.5400000000000000,0.46,LATE_CAREER,STABLE,CONSISTENT
0652497579621,Johanna,Haraldsson,S,2026,4,4,2014,2026,318,78.62,35.22,0,301,83.0125000000000000,-4.39,LATE_CAREER,DECLINING,CONSISTENT
0714307225418,Sven-Erik,Österberg,S,2002,1,3,2002,2010,993,85.10,97.58,8,197,83.7000000000000000,1.40,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0630824497414,Jessica,Polfjärd,M,2006,1,4,2006,2018,1128,82.80,100.00,5,149,78.2100000000000000,4.59,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0930305890123,Sara-Lena,Bjälkö,-,2018,2,4,2014,2026,472,84.96,52.54,0,190,90.6050000000000000,-5.65,LATE_CAREER,STABLE,CONSISTENT
0202626512110,Lars-Ingvar,Ljungman,M,2026,2,2,2022,2026,316,93.67,85.76,0,14,96.8350000000000000,-3.17,LATE_CAREER,DECLINING,CONSISTENT
0496341906327,Alexandra,Völker,S,2014,1,4,2014,2026,1336,92.07,95.21,0,91,78.1950000000000000,13.88,EARLY_CAREER,NEW_ENTRY,RISING_STAR
0344222203323,Dennis,Dioukarev,SD,2018,2,4,2014,2026,1972,64.05,47.77,0,208,85.5650000000000000,-21.52,LATE_CAREER,DECLINING,STRUGGLING_NEWCOMER
0910241260018,Kent,Härstedt,S,2006,2,5,2002,2018,1504,63.96,50.07,1,297,76.0240000000000000,-12.06,MID_CAREER,DECLINING,STRUGGLING_NEWCOMER
0832311880029,Erik,Ottoson,M,2022,3,4,2014,2026,1948,90.09,85.42,2,160,84.7325000000000000,5.36,LATE_CAREER,IMPROVING,CONSISTENT
0956444284814,Per,Bolund,MP,2010,2,5,2006,2022,1281,83.76,43.95,0,450,72.3700000000000000,11.39,MID_CAREER,IMPROVING,RISING_STAR
0801311569314,Gunilla,Svantorp,S,2010,1,4,2010,2022,1494,96.05,49.60,1,266,87.1450000000000000,8.91,EARLY_CAREER,NEW_ENTRY,RISING_STAR
0494843794418,Martin,Ådahl,C,2018,1,3,2018,2026,1500,44.27,73.73,0,180,69.1766666666666667,-24.91,EARLY_CAREER,NEW_ENTRY,STRUGGLING_NEWCOMER
0104804820009,Per,Unckel,M,2006,2,2,2002,2006,7,100.00,85.71,4,109,83.5150000000000000,16.49,LATE_CAREER,IMPROVING,PEAK_PERFORMANCE
0792733370419,Magnus,Oscarsson,KD,2018,2,4,2014,2026,1972,54.61,57.81,0,303,70.3100000000000000,-15.70,LATE_CAREER,DECLINING,STRUGGLING_NEWCOMER
0387230530213,Crister,Carlsson,M,2026,2,2,2022,2026,318,100.00,85.22,0,45,98.7650000000000000,1.24,LATE_CAREER,STABLE,CONSISTENT
0699506181311,Karin,Åström,S,2002,1,4,2002,2014,604,96.69,96.36,3,350,87.4675000000000000,9.22,EARLY_CAREER,NEW_ENTRY,RISING_STAR
0852475703226,Lorena,Delgado Varas,-,2018,1,3,2018,2026,1500,45.40,67.73,0,152,70.5500000000000000,-25.15,EARLY_CAREER,NEW_ENTRY,STRUGGLING_NEWCOMER
0739780276601,Alf,Svensson,KD,2006,2,2,2002,2006,1366,62.81,84.77,0,122,43.8800000000000000,18.93,LATE_CAREER,IMPROVING,PEAK_PERFORMANCE
0591020192311,Ulf,Lindholm,SD,2022,1,2,2022,2026,1295,93.20,73.98,0,14,96.6000000000000000,-3.40,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0262525788220,Johanna,Hornberger,M,2022,1,1,2022,2022,779,86.91,99.49,0,13,86.9100000000000000,0.00,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0316979049321,Karl,Längberg,S,2018,1,1,2018,2018,366,100.00,95.36,0,0,100.0000000000000000,0.00,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0509830681123,Ida,Karkiainen,S,2014,1,4,2014,2026,1122,93.23,94.74,2,221,84.2525000000000000,8.98,EARLY_CAREER,NEW_ENTRY,RISING_STAR
0980316377627,Lars,Hjälmered,M,2022,5,5,2006,2022,653,92.50,57.89,4,378,82.0160000000000000,10.48,LATE_CAREER,IMPROVING,PEAK_PERFORMANCE
0828198456420,Lise,Nordin,MP,2014,2,3,2010,2018,1703,95.83,84.38,1,181,95.7166666666666667,0.11,LATE_CAREER,STABLE,CONSISTENT
0541320528015,Nina,Lundström,L,2014,4,6,2002,2022,1249,82.39,77.90,1,360,73.4283333333333333,8.96,LATE_CAREER,IMPROVING,CONSISTENT
0861447317415,Thomas,Finnborg,M,2018,3,3,2010,2018,472,72.67,57.63,0,357,86.5700000000000000,-13.90,LATE_CAREER,DECLINING,LATE_CAREER_DECLINE
0288805051019,Lars,Johansson,S,2014,4,4,2002,2014,367,94.82,51.50,1,228,90.4100000000000000,4.41,LATE_CAREER,STABLE,CONSISTENT
0899795917517,Håkan,Larsson,C,2006,2,2,2002,2006,376,86.44,47.61,0,232,89.5300000000000000,-3.09,LATE_CAREER,DECLINING,CONSISTENT
0456066032422,Mathias,Sundin,L,2014,2,3,2010,2018,1336,85.78,68.11,0,173,88.6933333333333333,-2.91,LATE_CAREER,DECLINING,CONSISTENT
0617957067613,Helene,Petersson,S,2006,2,5,2002,2018,1504,90.43,50.07,0,411,92.6580000000000000,-2.23,MID_CAREER,DECLINING,CONSISTENT
0213183979300,Margareta,Persson,S,2002,1,3,2002,2010,1571,97.90,97.07,0,220,96.3100000000000000,1.59,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0681030112815,Peter,Helander,C,2018,2,3,2014,2022,1972,59.08,70.84,0,352,78.8000000000000000,-19.72,LATE_CAREER,DECLINING,LATE_CAREER_DECLINE
083921164513,Abdirizak,Waberi,M,2014,2,2,2010,2014,367,99.73,98.64,0,15,96.1850000000000000,3.55,LATE_CAREER,IMPROVING,CONSISTENT
0521844714515,Christina,Höj Larsen,V,2010,1,4,2010,2022,1494,91.57,28.11,0,416,82.5825000000000000,8.99,EARLY_CAREER,NEW_ENTRY,RISING_STAR
0352254228107,Staffan,Danielsson,C,2002,1,5,2002,2018,627,81.34,45.30,0,445,83.8200000000000000,-2.48,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0244552157217,Annelie,Sjöberg,SD,2026,2,2,2022,2026,21,100.00,95.24,0,0,100.0000000000000000,0.00,LATE_CAREER,STABLE,CONSISTENT
0395292877305,Per-Olof,Svensson,S,2002,1,2,2002,2006,1571,95.29,97.07,0,94,90.7300000000000000,4.56,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0485476395125,Christian,Holm Barenfeld,M,2014,3,4,2006,2018,1703,84.38,71.70,0,209,79.4125000000000000,4.97,LATE_CAREER,IMPROVING,CONSISTENT
0576122429317,Martin,Melin,L,2026,2,2,2022,2026,318,76.73,85.22,0,18,82.0900000000000000,-5.36,LATE_CAREER,DECLINING,CONSISTENT
0319703582208,Björn,Hamilton,M,2002,1,3,2002,2010,1571,88.99,51.62,1,126,90.6666666666666667,-1.68,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0540190357911,Hans,Hoff,S,2002,1,6,2002,2022,1571,91.66,97.07,0,614,88.3883333333333333,3.27,EARLY_CAREER,NEW_ENTRY,CONSISTENT
