hjid,application_operation,created_date,event_group,model_object_id,model_object_version,events_application_session_h_0,session_id,page,page_mode,element_id,action_name,user_id,error_message,application_message
3365982,READ,2026-01-18 02:08:34.808,USER,,0,3365979,node0pzpjjtqwip6yfsd2m15v1njg0,politicianranking,Overview,DATAGRID,VISIT_POLITICIAN_RANKING_VIEW,anonymousUser,,VISIT_POLITICIAN_RANKING_VIEW
3390045,READ,2026-02-06 19:55:03.459,USER,,0,3390043,node0xp2r8wrgi92w1rr9jabyr480j0,main,OVERVIEW,"",VISIT_MAIN_VIEW,anonymousUser,,VISIT_MAIN_VIEW
54091,READ,2026-01-15 13:57:15.837,USER,,0,54086,node01ozjy4f3zp0nx1t7it3eu4cbrm1,userhome,OVERVIEW,"",VISIT_USER_HOME_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_USER_HOME_VIEW
3389812,READ,2026-02-03 13:35:54.123,USER,,0,3389811,node0muy5afzbulaflonlyw3anq1a118,document,DOCUMENTDETAILS,hb022647,VISIT_DOCUMENT_VIEW,anonymousUser,,VISIT_DOCUMENT_VIEW
3389918,AUTHENTICATION,2026-02-03 13:38:34.986,USER,,0,3389916,node01s541hcgm3w8v1ttvv3mzxwxhg143,,,d147016c-8e7d-432c-be94-9af358a8407a@test.com,LoginRequest,,Security:USERNAME_OR_PASSWORD_DO_NOT_MATCH,FAILURE
3389835,READ,2026-02-03 13:36:26.617,USER,,0,3389834,node039ttpr37e4ui41qikqcj7uoy126,ballot,OVERVIEW,6459ABCF-ABDB-4511-87B8-C7CC09737090,VISIT_BALLOT_VIEW,anonymousUser,,VISIT_BALLOT_VIEW
3389898,AUTHORIZATION,2026-02-03 13:38:10.755,APPLICATION,,0,3389897,node0r4ekk71diq3i6f4hrxfpqnr9139,AdminAgencyView,!adminagency,,,anonymousUser,"SECURITY:Url:https://localhost:28443/#!adminagency , MethodAdminAgencyPageModContentFactoryImpl.createContent ,Authorities:[ROLE_ANONYMOUS] , RequiredAuthorities:[ROLE_ADMIN] source:ReflectiveMethodInvocation: public abstract com.vaadin.ui.Layout com.hack23.cia.web.impl.ui.application.views.common.pagemode.PageModeContentFactory.createContent(java.lang.String,com.vaadin.ui.MenuBar,com.vaadin.ui.Panel); target is of class [com.hack23.cia.web.impl.ui.application.views.admin.system.pagemode.AdminAgencyPageModContentFactoryImpl]",Access Denied
3390034,AUTHORIZATION,2026-02-03 13:41:13.892,APPLICATION,,0,3390030,node0v4wju4azjdsl1muo2zorgvp8l165,AgentOperationView,!adminagentoperation,,,anonymousUser,"SECURITY:Url:https://localhost:28443/#!adminagentoperation , MethodAgentOperationsOverviewPageModContentFactoryImpl.createContent ,Authorities:[ROLE_ANONYMOUS] , RequiredAuthorities:[ROLE_ADMIN] source:ReflectiveMethodInvocation: public abstract com.vaadin.ui.Layout com.hack23.cia.web.impl.ui.application.views.common.pagemode.PageModeContentFactory.createContent(java.lang.String,com.vaadin.ui.MenuBar,com.vaadin.ui.Panel); target is of class [com.hack23.cia.web.impl.ui.application.views.admin.agentoperations.pagemode.AgentOperationsOverviewPageModContentFactoryImpl]",Access Denied
3389925,READ,2026-02-03 13:38:40.36,USER,,0,3389921,node01e7u1dvxc27lr1utoneu6qc69y145,userhome,OVERVIEW,"",VISIT_USER_HOME_VIEW,b7f0bf13-897c-4f86-938e-0d6a3b0e3a39,,VISIT_USER_HOME_VIEW
3393147,READ,2026-02-06 22:16:32.63,USER,,0,3392613,node0v4ftppxxu2uz1dwdiru1j68xr0,document,OVERVIEW,rdhdc120260205ip,VISIT_DOCUMENT_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_DOCUMENT_VIEW
3389820,READ,2026-02-03 13:36:09.592,USER,,0,3389816,node01l14zduvluqfu1fgmisxaaozle120,documents,OVERVIEW[1252],"",VISIT_DOCUMENTS_VIEW,anonymousUser,,VISIT_DOCUMENTS_VIEW
3389737,READ,2026-02-03 13:34:19.482,USER,,0,3389736,node0qjyn4qz6n78wgpxakc8xg02w80,governmentbodyranking,OVERVIEW,"",VISIT_GOVERNMENT_BODY_RANKING_VIEW,anonymousUser,,VISIT_GOVERNMENT_BODY_RANKING_VIEW
3389823,READ,2026-02-03 13:36:13.149,USER,,0,3389822,node01rnii0x2w45797g30281mxnik121,search,OVERVIEW,"",VISIT_DOCUMENT_VIEW,anonymousUser,,VISIT_DOCUMENT_VIEW
3390002,READ,2026-02-03 13:40:36.445,ADMIN,,0,3389998,node01e6x2dr3kj8ozvmpflyqxxk1q159,adminemail,"","",VISIT_ADMIN_EMAIL_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_ADMIN_EMAIL_VIEW
3389857,READ,2026-02-03 13:37:04.857,USER,,0,3389856,node0nrwhtnurphq1vzwlublkfp8130,main,Overview,REGISTER,VISIT_MAIN_VIEW,anonymousUser,,VISIT_MAIN_VIEW
3389733,READ,2026-02-03 13:34:15.758,USER,,0,3389732,node07i5dajfgwctfmbd2nsi6g46r78,governmentbodyranking,CHARTS,INCOME,VISIT_MINISTRY_RANKING_VIEW,anonymousUser,,VISIT_MINISTRY_RANKING_VIEW
3135342,READ,2026-01-15 22:13:41.805,USER,,0,3135340,node01ckjkar0g7ya11x8isiirgic5m0,main,Overview,LOGIN,VISIT_MAIN_VIEW,anonymousUser,,VISIT_MAIN_VIEW
3389603,READ,2026-02-03 13:31:43.326,USER,,0,3389602,node04t90kqwy838i1sy4l103mshwq13,party,CURRENTEBERS,M,VISIT_PARTY_VIEW,anonymousUser,,VISIT_PARTY_VIEW
3366323,READ,2026-01-21 01:13:15.745,USER,,0,3366319,node01skde6unvnmp0l3a6z9iyqr10,main,OVERVIEW,"",VISIT_MAIN_VIEW,anonymousUser,,VISIT_MAIN_VIEW
209,AUTHENTICATION,2026-01-15 04:27:02.877,USER,,0,206,node08xkrw7wryubt1wcaht6jr4yav0,,,admin@hack23.com,LoginRequest,04825a07-ce9a-42d7-8987-5ea83e769e3a,,SUCCESS
3135343,AUTHENTICATION,2026-01-15 22:14:02.307,USER,,0,3135340,node01ckjkar0g7ya11x8isiirgic5m0,,,admin@hack23.com,LoginRequest,,Security:USERNAME_OR_PASSWORD_DO_NOT_MATCH,FAILURE
3389969,READ,2026-02-03 13:39:46.17,USER,,0,3389968,node09387ifz5tb8os9miwnbku24l153,main,Overview,LOGIN,VISIT_MAIN_VIEW,anonymousUser,,VISIT_MAIN_VIEW
3389621,READ,2026-02-03 13:32:03.895,USER,,0,3389620,node01oiyqfzdnvnah1qmlwvawo8epb22,party,ROLEGHANT,M,VISIT_PARTY_VIEW,anonymousUser,,VISIT_PARTY_VIEW
3365890,READ,2026-01-16 14:12:37.89,USER,,0,3365758,node01pgjs92vqpr231xf20lrldn6q80,ministryranking,CHARTS,CURRENTMINISTRIESLEADERSCORECARD,VISIT_MINISTRY_RANKING_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_MINISTRY_RANKING_VIEW
3365759,AUTHORIZATION,2026-01-16 13:04:28.636,APPLICATION,,0,3365758,node01pgjs92vqpr231xf20lrldn6q80,AdminMonitoringView,!adminmonitoring,,,anonymousUser,"SECURITY:Url:https://localhost:8443/cia/#!adminmonitoring , MethodAdminMonitoringPageModContentFactoryImpl.createContent ,Authorities:[ROLE_ANONYMOUS] , RequiredAuthorities:[ROLE_ADMIN] source:ReflectiveMethodInvocation: public abstract com.vaadin.ui.Layout com.hack23.cia.web.impl.ui.application.views.common.pagemode.PageModeContentFactory.createContent(java.lang.String,com.vaadin.ui.MenuBar,com.vaadin.ui.Panel); target is of class [com.hack23.cia.web.impl.ui.application.views.admin.system.pagemode.AdminMonitoringPageModContentFactoryImpl]",Access Denied
3392574,READ,2026-02-06 19:56:27.541,ADMIN,,0,3390043,node0xp2r8wrgi92w1rr9jabyr480j0,adminmonitoring,"","",VISIT_ADMIN_MONITORING_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_ADMIN_MONITORING_VIEW
3393333,READ,2026-02-06 22:49:05.576,USER,,0,3392613,node0v4ftppxxu2uz1dwdiru1j68xr0,main,OVERVIEW,"",VISIT_MAIN_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_MAIN_VIEW
3389935,READ,2026-02-03 13:39:00.071,ADMIN,,0,3389931,node0a5psc1x396ec1k7dgjv8suxz5147,adminportal,"","",VISIT_ADMIN_PORTAL_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_ADMIN_PORTAL_VIEW
3365980,AUTHORIZATION,2026-01-18 02:08:05.975,APPLICATION,,0,3365979,node0pzpjjtqwip6yfsd2m15v1njg0,AdminMonitoringView,!adminmonitoring,,,anonymousUser,"SECURITY:Url:https://localhost:8443/cia/#!adminmonitoring , MethodAdminMonitoringPageModContentFactoryImpl.createContent ,Authorities:[ROLE_ANONYMOUS] , RequiredAuthorities:[ROLE_ADMIN] source:ReflectiveMethodInvocation: public abstract com.vaadin.ui.Layout com.hack23.cia.web.impl.ui.application.views.common.pagemode.PageModeContentFactory.createContent(java.lang.String,com.vaadin.ui.MenuBar,com.vaadin.ui.Panel); target is of class [com.hack23.cia.web.impl.ui.application.views.admin.system.pagemode.AdminMonitoringPageModContentFactoryImpl]",Access Denied
200,READ,2026-01-15 04:02:25.661,USER,,0,199,node01flx0n3e0nlxx14wu9vlcthouz1,main,Overview,LOGIN,VISIT_MAIN_VIEW,anonymousUser,,VISIT_MAIN_VIEW
3357293,READ,2026-01-16 01:19:36.473,USER,,0,3357289,node015k1bhl9ve2vz1htjr8o83a8yv0,userhome,OVERVIEW,"",VISIT_USER_HOME_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_USER_HOME_VIEW
3389954,READ,2026-02-03 13:39:26.875,USER,,0,3389951,node0lzw4zh5a35oq1f0us9om04dub150,userhome,OVERVIEW,"",VISIT_USER_HOME_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_USER_HOME_VIEW
3365762,AUTHENTICATION,2026-01-16 13:04:52.406,USER,,0,3365758,node01pgjs92vqpr231xf20lrldn6q80,,,admin@hack23.com,LoginRequest,04825a07-ce9a-42d7-8987-5ea83e769e3a,,SUCCESS
3389939,AUTHENTICATION,2026-02-03 13:39:07.347,USER,,0,3389937,node01leyor10pzjwh1sqi1ayqccb6d148,,,admin@hack23.com,LoginRequest,04825a07-ce9a-42d7-8987-5ea83e769e3a,,SUCCESS
3389765,READ,2026-02-03 13:35:06.555,USER,,0,3389764,node0em8o3tbqva52zho3nwbntpi94,politician,ROLEGHANT,0222691314314,VISIT_POLITICIAN_VIEW,anonymousUser,,VISIT_POLITICIAN_VIEW
3377194,READ,2026-01-26 11:03:14.769,USER,,0,3377189,node0uqmmg5o99jld4c88fog0u4y60,userhome,OVERVIEW,"",VISIT_USER_HOME_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_USER_HOME_VIEW
3390023,AUTHENTICATION,2026-02-03 13:41:05.796,USER,,0,3390021,node01k7cvmsxrjax41ezbiywzqrp73163,,,admin@hack23.com,LoginRequest,04825a07-ce9a-42d7-8987-5ea83e769e3a,,SUCCESS
3389806,READ,2026-02-03 13:35:48.858,USER,,0,3389805,node01nk5g9sdnrzd2p89613syrbcb115,document,OVERVIEW,hb022647,VISIT_DOCUMENT_VIEW,anonymousUser,,VISIT_DOCUMENT_VIEW
196,READ,2026-01-15 04:02:16.842,USER,,0,190,node01kblhqqdd2tbw16tgn3vi4jcx10,userhome,OVERVIEW,"",VISIT_USER_HOME_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_USER_HOME_VIEW
3172801,READ,2026-01-15 23:04:41.677,USER,,0,3135340,node01ckjkar0g7ya11x8isiirgic5m0,main,Overview,"",VISIT_MAIN_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_MAIN_VIEW
3389675,READ,2026-02-03 13:33:11.131,USER,,0,3389674,node0cwr6vvpj1e41beovwfgf2f7849,ministryranking,Overview,GOVERNMENT_BODIES_INCOME,VISIT_MINISTRY_RANKING_VIEW,anonymousUser,,VISIT_MINISTRY_RANKING_VIEW
3389800,READ,2026-02-03 13:35:43.881,USER,,0,3389799,node018zxocadcfkdn1879csuuthl0w112,document,DOCUMENTDECISION,hb022647,VISIT_DOCUMENT_VIEW,anonymousUser,,VISIT_DOCUMENT_VIEW
3390035,AUTHORIZATION,2026-02-03 13:41:15.105,APPLICATION,,0,3390030,node0v4wju4azjdsl1muo2zorgvp8l165,AdminDataSummaryView,!admindatasummary/AUTHORS,,,anonymousUser,"SECURITY:Url:https://localhost:28443/#!admindatasummary/AUTHORS , MethodDataSummaryAuthorPageModContentFactoryImpl.createContent ,Authorities:[ROLE_ANONYMOUS] , RequiredAuthorities:[ROLE_ADMIN] source:ReflectiveMethodInvocation: public abstract com.vaadin.ui.Layout com.hack23.cia.web.impl.ui.application.views.common.pagemode.PageModeContentFactory.createContent(java.lang.String,com.vaadin.ui.MenuBar,com.vaadin.ui.Panel); target is of class [com.hack23.cia.web.impl.ui.application.views.admin.datasummary.pagemode.DataSummaryAuthorPageModContentFactoryImpl]",Access Denied
3389950,READ,2026-02-03 13:39:22.696,ADMIN,,0,3389943,node013c81jepyrdwfsylakiy9ywqz149,adminapplicationconfiguration,"",41,VISIT_ADMIN_APPLICATION_CONFIGURATION_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_ADMIN_APPLICATION_CONFIGURATION_VIEW
3389882,READ,2026-02-03 13:37:44.035,USER,,1,3389878,node01n1ul4p8jijcv1in8ym7drg0m135,userhome,OVERVIEW,"",VISIT_USER_HOME_VIEW,,,VISIT_USER_HOME_VIEW
3393134,READ,2026-02-06 22:13:59.901,USER,,0,3392613,node0v4ftppxxu2uz1dwdiru1j68xr0,documents,OVERVIEW,"",VISIT_DOCUMENTS_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_DOCUMENTS_VIEW
3389725,READ,2026-02-03 13:34:07.81,USER,,0,3389724,node01pdzctpi7wioceaatsvfg0pg774,governmentbody,PAGEVISITHISTORY,202100-4979,VISIT_GOVERNMENT_BODY_VIEW,anonymousUser,,VISIT_GOVERNMENT_BODY_VIEW
202,AUTHENTICATION,2026-01-15 04:02:57.312,USER,,0,199,node01flx0n3e0nlxx14wu9vlcthouz1,,,admin@hack23.com,LoginRequest,04825a07-ce9a-42d7-8987-5ea83e769e3a,,SUCCESS
3389967,READ,2026-02-03 13:39:44.441,ADMIN,,0,3389963,node01w1tsi9pm7yegt293s26oy75v152,adminapplicationevents,"",CHARTS,VISIT_ADMIN_APPLICATION_EVENTS_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_ADMIN_APPLICATION_EVENTS_VIEW
3389952,READ,2026-02-03 13:39:23.836,USER,,0,3389951,node0lzw4zh5a35oq1f0us9om04dub150,main,Overview,LOGIN,VISIT_MAIN_VIEW,anonymousUser,,VISIT_MAIN_VIEW
3366380,READ,2026-01-21 01:48:23.33,USER,,0,3366378,node0v9mt70kgq75810zmd7nqctw3s0,main,OVERVIEW,"",VISIT_MAIN_VIEW,anonymousUser,,VISIT_MAIN_VIEW
54089,AUTHENTICATION,2026-01-15 13:56:49.93,USER,,0,54086,node01ozjy4f3zp0nx1t7it3eu4cbrm1,,,admin@hack23.com,LoginRequest,,Security:USERNAME_OR_PASSWORD_DO_NOT_MATCH,FAILURE
3389971,READ,2026-02-03 13:39:49.194,USER,,0,3389968,node09387ifz5tb8os9miwnbku24l153,userhome,OVERVIEW,"",VISIT_USER_HOME_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_USER_HOME_VIEW
3389929,READ,2026-02-03 13:38:52.033,USER,,0,3389928,node03itrp6i1p1coyd9el3nvyu38146,main,Overview,LOGIN,VISIT_MAIN_VIEW,anonymousUser,,VISIT_MAIN_VIEW
3389829,READ,2026-02-03 13:36:21.651,USER,,0,3389828,node0ph627ceyacks1dsjxaj3og9k3123,ballot,OVERVIEW,2782DA9D-A6D1-4925-B1AC-2520A82A9BA8,VISIT_BALLOT_VIEW,anonymousUser,,VISIT_BALLOT_VIEW
3393162,READ,2026-02-06 22:18:11.797,USER,,0,3392613,node0v4ftppxxu2uz1dwdiru1j68xr0,document,DOCUMENTATTACHMENTS,hd023902,VISIT_DOCUMENT_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_DOCUMENT_VIEW
3366325,READ,2026-01-21 01:18:31.971,USER,,0,3366319,node01skde6unvnmp0l3a6z9iyqr10,partyranking,Overview,DATAGRID,VISIT_PARTY_RANKING_VIEW,anonymousUser,,VISIT_PARTY_RANKING_VIEW
3390009,UPDATE,2026-02-03 13:40:47.183,ADMIN,,0,3389978,node05pingxoi1g0x16eu2y9c2fuq155,,,,RefreshDataViewsRequest,04825a07-ce9a-42d7-8987-5ea83e769e3a,,SUCCESS
3389785,READ,2026-02-03 13:35:30.003,USER,,0,3389784,node01o02mrtwy6mz114jknz1qgfx8c104,politicianranking,OVERVIEW,"",VISIT_POLITICIAN_RANKING_VIEW,anonymousUser,,VISIT_POLITICIAN_RANKING_VIEW
3390006,AUTHENTICATION,2026-02-03 13:40:43.843,USER,,0,3390004,node04ebwjj8cddgo1665a71g5rbef160,,,admin@hack23.com,LoginRequest,04825a07-ce9a-42d7-8987-5ea83e769e3a,,SUCCESS
3173102,READ,2026-01-15 23:05:03.679,ADMIN,,0,3135340,node01ckjkar0g7ya11x8isiirgic5m0,adminmonitoring,"","",VISIT_ADMIN_MONITORING_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_ADMIN_MONITORING_VIEW
3389633,READ,2026-02-03 13:32:15.502,USER,,0,3389632,node01nr8qzjbz63jtzajt75qbyagg28,party,DOCUENTHISTORY,M,VISIT_PARTY_VIEW,anonymousUser,,VISIT_PARTY_VIEW
3389904,READ,2026-02-03 13:38:20.413,USER,,0,3389899,node0h1zrgkpggmmg1mrsy4vjcbezl140,userhome,Overview,SECURITY_SETTINGS,VISIT_USER_HOME_VIEW,c96934fe-4385-4201-9b92-ba4079a75b0e,,VISIT_USER_HOME_VIEW
3389872,READ,2026-02-03 13:37:29.456,USER,,0,3389868,node01pijhuuvhmlzj5u5vile3ox5u132,userhome,OVERVIEW,"",VISIT_USER_HOME_VIEW,10865e80-8999-4cba-b06e-842755332a67,,VISIT_USER_HOME_VIEW
195,CREATE,2026-01-15 04:02:16.811,USER,,0,190,node01kblhqqdd2tbw16tgn3vi4jcx10,,,admin@hack23.com,RegisterUserRequest,04825a07-ce9a-42d7-8987-5ea83e769e3a,,SUCCESS
3389869,READ,2026-02-03 13:37:26.436,USER,,0,3389868,node01pijhuuvhmlzj5u5vile3ox5u132,main,Overview,REGISTER,VISIT_MAIN_VIEW,anonymousUser,,VISIT_MAIN_VIEW
3393141,READ,2026-02-06 22:16:05.82,USER,,0,3392613,node0v4ftppxxu2uz1dwdiru1j68xr0,document,OVERVIEW,rdhdc120260205ip,VISIT_DOCUMENT_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_DOCUMENT_VIEW
3135344,AUTHENTICATION,2026-01-15 22:14:11.781,USER,,0,3135340,node01ckjkar0g7ya11x8isiirgic5m0,,,admin@hack23.com,LoginRequest,04825a07-ce9a-42d7-8987-5ea83e769e3a,,SUCCESS
3389966,READ,2026-02-03 13:39:43.494,USER,,0,3389963,node01w1tsi9pm7yegt293s26oy75v152,userhome,OVERVIEW,"",VISIT_USER_HOME_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_USER_HOME_VIEW
3389965,AUTHENTICATION,2026-02-03 13:39:43.476,USER,,0,3389963,node01w1tsi9pm7yegt293s26oy75v152,,,admin@hack23.com,LoginRequest,04825a07-ce9a-42d7-8987-5ea83e769e3a,,SUCCESS
3389625,READ,2026-02-03 13:32:07.481,USER,,0,3389624,node01ns9uiagzx4dn1vgdjxd5smsc324,party,EBERHISTORY,M,VISIT_PARTY_VIEW,anonymousUser,,VISIT_PARTY_VIEW
3389697,READ,2026-02-03 13:33:39.93,USER,,0,3389696,node01pipo41pp77b6u34y8tkgic2e60,ministryranking,Overview,PAGEVISITHISTORY,VISIT_MINISTRY_RANKING_VIEW,anonymousUser,,VISIT_MINISTRY_RANKING_VIEW
3390044,AUTHORIZATION,2026-02-06 19:55:00.254,APPLICATION,,0,3390043,node0xp2r8wrgi92w1rr9jabyr480j0,AdminMonitoringView,!adminmonitoring,,,anonymousUser,"SECURITY:Url:https://localhost:8443/cia/#!adminmonitoring , MethodAdminMonitoringPageModContentFactoryImpl.createContent ,Authorities:[ROLE_ANONYMOUS] , RequiredAuthorities:[ROLE_ADMIN] source:ReflectiveMethodInvocation: public abstract com.vaadin.ui.Layout com.hack23.cia.web.impl.ui.application.views.common.pagemode.PageModeContentFactory.createContent(java.lang.String,com.vaadin.ui.MenuBar,com.vaadin.ui.Panel); target is of class [com.hack23.cia.web.impl.ui.application.views.admin.system.pagemode.AdminMonitoringPageModContentFactoryImpl]",Access Denied
3389743,READ,2026-02-03 13:34:25.359,USER,,0,3389742,node0nqfkbw1jieu9sjykjdl0zqo383,governmentbodyranking,CHARTS,HEADCOUNT,VISIT_MINISTRY_RANKING_VIEW,anonymousUser,,VISIT_MINISTRY_RANKING_VIEW
3389861,READ,2026-02-03 13:37:13.289,USER,,0,3389856,node0nrwhtnurphq1vzwlublkfp8130,userhome,Overview,USER_VISITS,VISIT_USER_HOME_VIEW,00b752b2-d9f8-428f-bbb3-602b6f3b9318,,VISIT_USER_HOME_VIEW
54090,AUTHENTICATION,2026-01-15 13:57:15.827,USER,,0,54086,node01ozjy4f3zp0nx1t7it3eu4cbrm1,,,admin@hack23.com,LoginRequest,04825a07-ce9a-42d7-8987-5ea83e769e3a,,SUCCESS
3389791,READ,2026-02-03 13:35:34.92,USER,,0,3389790,node01qcwkjs6x24achq2a69hlbvmw107,politicianranking,Overview,PAGEVISITHISTORY,VISIT_POLITICIAN_RANKING_VIEW,anonymousUser,,VISIT_POLITICIAN_RANKING_VIEW
3389609,READ,2026-02-03 13:31:51.823,USER,,0,3389608,node01t8xo6hvsdtyk99dmhdsu8qs516,party,PARTYWONDAILYSUARYCHART,M,VISIT_PARTY_VIEW,anonymousUser,,VISIT_PARTY_VIEW
3389587,READ,2026-02-03 13:31:21.875,USER,,0,3389586,node01l4yffow0gicrdzjs18mcj80s5,partyranking,OVERVIEW,"",VISIT_PARTY_RANKING_VIEW,anonymousUser,,VISIT_PARTY_RANKING_VIEW
3387266,AUTHORIZATION,2026-01-30 11:52:10.245,APPLICATION,,0,3387265,node068qv4r0dik9103nuvruir8qk1,AdminMonitoringView,!adminmonitoring,,,anonymousUser,"SECURITY:Url:https://localhost:8443/cia/#!adminmonitoring , MethodAdminMonitoringPageModContentFactoryImpl.createContent ,Authorities:[ROLE_ANONYMOUS] , RequiredAuthorities:[ROLE_ADMIN] source:ReflectiveMethodInvocation: public abstract com.vaadin.ui.Layout com.hack23.cia.web.impl.ui.application.views.common.pagemode.PageModeContentFactory.createContent(java.lang.String,com.vaadin.ui.MenuBar,com.vaadin.ui.Panel); target is of class [com.hack23.cia.web.impl.ui.application.views.admin.system.pagemode.AdminMonitoringPageModContentFactoryImpl]",Access Denied
3389980,AUTHENTICATION,2026-02-03 13:40:03.626,USER,,0,3389978,node05pingxoi1g0x16eu2y9c2fuq155,,,admin@hack23.com,LoginRequest,04825a07-ce9a-42d7-8987-5ea83e769e3a,,SUCCESS
3389821,READ,2026-02-03 13:36:12.142,USER,,0,3389816,node01l14zduvluqfu1fgmisxaaozle120,documents,OVERVIEW[1],"",VISIT_DOCUMENTS_VIEW,anonymousUser,,VISIT_DOCUMENTS_VIEW
3389595,READ,2026-02-03 13:31:30.066,USER,,0,3389594,node01cueg1iiqqamx2mdim4pigi1r9,partyranking,Overview,DATAGRID,VISIT_PARTY_RANKING_VIEW,anonymousUser,,VISIT_PARTY_RANKING_VIEW
3389810,READ,2026-02-03 13:35:52.409,USER,,0,3389809,node013vr54banqe3sq9agu0cmvn52117,document,DOCUMENTREFERENCES,hb022647,VISIT_DOCUMENT_VIEW,anonymousUser,,VISIT_DOCUMENT_VIEW
3389889,READ,2026-02-03 13:37:57.147,USER,,0,3389888,node0bqipw1yd26sh1l4glr2kv7nd2137,main,Overview,REGISTER,VISIT_MAIN_VIEW,anonymousUser,,VISIT_MAIN_VIEW
3389946,READ,2026-02-03 13:39:15.734,USER,,0,3389943,node013c81jepyrdwfsylakiy9ywqz149,userhome,OVERVIEW,"",VISIT_USER_HOME_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_USER_HOME_VIEW
3377191,READ,2026-01-26 11:01:34.172,USER,,0,3377189,node0uqmmg5o99jld4c88fog0u4y60,politicianranking,Overview,DATAGRID,VISIT_POLITICIAN_RANKING_VIEW,anonymousUser,,VISIT_POLITICIAN_RANKING_VIEW
3389941,READ,2026-02-03 13:39:08.332,ADMIN,,0,3389937,node01leyor10pzjwh1sqi1ayqccb6d148,adminlanguage,"","",VISIT_ADMIN_LANGUAGE_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_ADMIN_LANGUAGE_VIEW
3389933,AUTHENTICATION,2026-02-03 13:38:59.119,USER,,0,3389931,node0a5psc1x396ec1k7dgjv8suxz5147,,,admin@hack23.com,LoginRequest,04825a07-ce9a-42d7-8987-5ea83e769e3a,,SUCCESS
214,AUTHORIZATION,2026-01-15 05:33:10.251,APPLICATION,,0,213,node0epp9byyktd3n1qyel8exuzoe20,AdminMonitoringView,!adminmonitoring,,,anonymousUser,"SECURITY:Url:https://localhost:8443/cia/#!adminmonitoring , MethodAdminMonitoringPageModContentFactoryImpl.createContent ,Authorities:[ROLE_ANONYMOUS] , RequiredAuthorities:[ROLE_ADMIN] source:ReflectiveMethodInvocation: public abstract com.vaadin.ui.Layout com.hack23.cia.web.impl.ui.application.views.common.pagemode.PageModeContentFactory.createContent(java.lang.String,com.vaadin.ui.MenuBar,com.vaadin.ui.Panel); target is of class [com.hack23.cia.web.impl.ui.application.views.admin.system.pagemode.AdminMonitoringPageModContentFactoryImpl]",Access Denied
3389964,READ,2026-02-03 13:39:40.454,USER,,0,3389963,node01w1tsi9pm7yegt293s26oy75v152,main,Overview,LOGIN,VISIT_MAIN_VIEW,anonymousUser,,VISIT_MAIN_VIEW
3389649,READ,2026-02-03 13:32:31.343,USER,,0,3389648,node08uqc2in7b66elbeee80mlnwi36,committee,CURRENT_MEMBERS,JuU,VISIT_COMMITTEE_VIEW,anonymousUser,,VISIT_COMMITTEE_VIEW
3389871,CREATE,2026-02-03 13:37:29.438,USER,,0,3389868,node01pijhuuvhmlzj5u5vile3ox5u132,,,332e9fd1-3291-48e2-8494-bc532e59bc13@test.com,RegisterUserRequest,10865e80-8999-4cba-b06e-842755332a67,,SUCCESS
3393337,READ,2026-02-06 22:49:27.347,USER,,0,3392613,node0v4ftppxxu2uz1dwdiru1j68xr0,main,OVERVIEW,"",VISIT_MAIN_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_MAIN_VIEW
211,READ,2026-01-15 04:27:11.686,ADMIN,,0,206,node08xkrw7wryubt1wcaht6jr4yav0,adminapplicationconfiguration,"","",VISIT_ADMIN_APPLICATION_CONFIGURATION_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_ADMIN_APPLICATION_CONFIGURATION_VIEW
