person_id,first_name,last_name,party,role_code,status,assignment_type,org_code,from_date,to_date,is_current_role,career_level,career_level_name,career_score,career_step,total_career_steps,career_start_date,career_end_date,career_start_year,career_end_year,career_span_years,years_in_role,years_since_prev_role,total_years_at_level,peak_career_level,peak_career_score,is_peak_role,years_at_peak,prev_career_level,next_career_level,progression_direction,level_change,score_change,advancement_velocity,promotions_count,demotions_count,avg_career_score,career_score_volatility,avg_years_per_promotion,career_pattern,downward_spiral_flag,exit_risk_score,overall_career_rank,career_percentile,career_decile,behavioral_win_rate,behavioral_rebel_rate,behavioral_absence_rate,behavioral_assessment,attendance_status,effectiveness_status,discipline_status,risk_level,risk_score,total_violations,absenteeism_violations,effectiveness_violations,discipline_violations,influence_classification,broker_score,strong_connections,predictive_success_score,comprehensive_risk_level,leadership_potential_score,high_retention_risk_flag,career_health_score,career_stage,is_typical_career_path,is_atypical_career_path
0808145784313,Siw,Wittgren-Ahl,S,Ledamot,"",Riksdagsorgan,RJ,2004-11-01,2010-10-04,f,3,L03_COMMITTEE_MEMBER,300,3,4,2002-10-08,2010-10-04,2002,2010,7,5,0,5,3,300,t,13,2,3,PROMOTION,1,250,,1,0,175.0000000000000000,125.000000000000,7.0,RISING_STAR,f,10,13098,0.8860847257852041,10,,,,,,,,,,,,,,,,,49.5,LOW_RISK,40,f,55.0,MID_CAREER,t,f
0694273653613,Margareta,Fransson,MP,Ledamot,"",uppdrag,SoU,2022-01-14,2022-05-15,f,3,L03_COMMITTEE_MEMBER,300,15,15,2021-09-19,2022-05-15,2021,2022,0,0,0,0,3,300,t,0,2,,PROMOTION,1,250,,2,1,56.0000000000000000,67.5080242144097514,0.0,RISING_STAR,f,10,13647,0.8860847257852041,10,,,,,,,,LOW,10.00,0,0,0,0,MINIMAL_INFLUENCE,NON_BROKER,0,61.5,LOW_RISK,40,f,55.0,EARLY_CAREER,t,f
084624777218,Helena,Lindahl,C,Suppleant,"",uppdrag,NU,2010-10-12,2011-10-13,f,2,L02_SUBSTITUTE_MP,50,2,20,2010-10-04,2026-09-28,2010,2026,15,1,0,1,4,400,f,0,1,2,PROMOTION,1,40,,1,0,90.5000000000000000,103.993990210973,15.0,STEADY_PROGRESS,f,50,6227,0.39215142480759896,5,60.63,1.13,0.93,STANDARD_BEHAVIOR,EXCELLENT_ATTENDANCE,EFFECTIVE,PARTY_LOYAL,LOW,18.86,3,1,1,0,LIMITED_INFLUENCE,STRONG_BROKER,30,55.0,MEDIUM_RISK,20,f,40.0,SENIOR_CAREER,t,f
0397377293714,Göran,Lindell,C,Suppleant,"",uppdrag,TU,2011-10-21,2020-08-31,f,2,L02_SUBSTITUTE_MP,50,3,18,2011-09-30,2020-08-31,2011,2020,8,8,0,16,2,50,t,19,2,2,LATERAL,0,0,,1,0,47.7777777777777778,9.1624569458170234,8.0,RISING_STAR,f,50,13688,0.9489703945087707,10,,,,,,,,,,,,,,,,,47.5,MEDIUM_RISK,20,f,50.0,MID_CAREER,t,f
0677738818613,Anders,Åkesson,C,Suppleant,"",uppdrag,SfU,2020-03-18,2022-09-26,f,2,L02_SUBSTITUTE_MP,50,16,24,2006-10-02,2022-09-26,2006,2022,15,2,0,52,5,500,f,0,2,2,LATERAL,0,0,,4,4,123.3333333333333333,136.554832291729,3.8,STABLE,f,50,4587,0.3059696318380365,4,,,,,,,,,,,,,,,,,39.5,MEDIUM_RISK,20,f,30.0,SENIOR_CAREER,f,f
0444616389415,Mats,Johansson,M,Riksdagsledamot,Tjänstgörande,kammaruppdrag,kam,2006-10-02,2014-09-29,f,4,L04_ACTIVE_MP,400,1,10,2006-10-02,2014-09-29,2006,2014,7,7,,7,4,400,t,7,,3,ENTRY,0,0,,0,0,206.0000000000000000,139.010790948041,,STAGNANT,f,10,10002,0.39215142480759896,8,,,,,,,,,,,,,,,,,43.5,LOW_RISK,40,f,40.0,MID_CAREER,f,t
0940980416614,Jan,Ericson,M,Suppleant,"",uppdrag,SfU,2006-10-10,2022-09-26,f,2,L02_SUBSTITUTE_MP,50,3,24,2006-10-02,2026-10-27,2006,2026,20,15,0,15,6,600,f,0,3,3,DEMOTION,-1,-250,,0,2,168.7500000000000000,166.340827319493,,DECLINING,t,90,2125,0.1313873673992928,2,100.00,0.00,0.93,HIGH_PERFORMER,EXCELLENT_ATTENDANCE,HIGHLY_EFFECTIVE,PARTY_LOYAL,MEDIUM,25.71,6,3,1,1,HIGHLY_INFLUENTIAL,STRONG_BROKER,209,46.3,CRITICAL_RISK,20,t,-15.0,VETERAN_CAREER,f,t
0655028250417,Lena,Emilsson,S,Suppleant,"",uppdrag,FöU,2014-10-07,2018-09-24,f,2,L02_SUBSTITUTE_MP,50,3,20,2014-09-29,2021-04-30,2014,2021,6,3,0,3,4,400,f,0,2,2,LATERAL,0,0,,0,1,59.5000000000000000,79.7166858317629760,,DECLINING,f,60,10696,0.39215142480759896,8,,,,,,,,,,,,,,,,,37.5,HIGH_RISK,20,f,25.0,MID_CAREER,f,t
0616721755222,Louise,Meijer,M,Suppleant,"",Riksdagsorgan,Europol,2022-10-11,2024-12-19,f,2,L02_SUBSTITUTE_MP,50,24,28,2018-09-24,2026-10-31,2018,2026,8,2,0,31,5,500,f,0,2,3,LATERAL,0,0,,3,6,132.8571428571428571,142.799988566855,2.7,DECLINING,f,60,5116,0.3059696318380365,4,100.00,0.00,0.93,HIGH_PERFORMER,EXCELLENT_ATTENDANCE,HIGHLY_EFFECTIVE,PARTY_LOYAL,LOW,24.39,6,3,1,1,MODERATELY_INFLUENTIAL,STRONG_BROKER,206,53.7,HIGH_RISK,20,f,15.0,MID_CAREER,f,t
0902086611116,Eva,Olofsson,V,Suppleant,"",uppdrag,SoU,2006-10-10,2010-10-04,f,2,L02_SUBSTITUTE_MP,50,3,7,2006-10-02,2014-09-29,2006,2014,7,3,0,6,4,400,f,0,2,1,LATERAL,0,0,,0,1,130.0000000000000000,142.327589936536,,DECLINING,f,60,10002,0.39215142480759896,7,,,,,,,,,,,,,,,,,37.5,HIGH_RISK,20,f,25.0,MID_CAREER,f,t
0899112324519,Elisabeth,Svantesson,M,Suppleant,"",uppdrag,EUN,2019-02-14,2022-10-04,f,2,L02_SUBSTITUTE_MP,50,21,36,2006-10-02,2026-10-02,2006,2026,20,3,0,22,9,900,f,0,2,2,LATERAL,0,0,,6,7,244.7222222222222222,246.029425872317,3.3,DECLINING,f,60,308,0.003050682936975664,1,,,,,,,,,,,,,,,,,39.5,HIGH_RISK,20,f,30.0,VETERAN_CAREER,f,t
065105536026,Niklas,Karlsson,S,Suppleant,"",uppdrag,CU,2020-03-18,2022-09-26,f,2,L02_SUBSTITUTE_MP,50,15,30,2014-09-29,2026-10-31,2014,2026,12,2,0,39,6,600,f,0,2,2,LATERAL,0,0,,6,7,166.0000000000000000,186.736891552437,2.0,DECLINING,f,60,3066,0.1313873673992928,3,53.88,0.00,0.93,STANDARD_BEHAVIOR,EXCELLENT_ATTENDANCE,MODERATELY_EFFECTIVE,PARTY_LOYAL,MEDIUM,27.83,7,3,1,1,LIMITED_INFLUENCE,STRONG_BROKER,124,44.9,HIGH_RISK,20,f,25.0,SENIOR_CAREER,f,t
0591624095901,Björn,Leivik,M,Ledamot,"",Riksdagsorgan,ÖN,2006-10-17,2010-10-04,f,3,L03_COMMITTEE_MEMBER,300,2,4,2006-10-10,2014-09-29,2006,2014,7,3,0,6,3,300,t,6,3,2,LATERAL,0,0,,0,0,175.0000000000000000,125.000000000000,,STAGNANT,f,10,13098,0.8860847257852041,10,,,,,,,,,,,,,,,,,45.5,LOW_RISK,40,f,45.0,MID_CAREER,f,t
0820673454606,Inger,Davidson,KD,Suppleant,"",uppdrag,KrU,2007-03-16,2009-02-09,f,2,L02_SUBSTITUTE_MP,50,3,5,2006-10-02,2010-10-04,2006,2010,4,1,0,5,5,500,f,0,5,2,DEMOTION,-3,-450,,1,1,132.0000000000000000,184.651022201341,4.0,STABLE,f,75,5533,0.3059696318380365,4,,,,,,,,,,,,,,,,,37.5,HIGH_RISK,20,f,25.0,MID_CAREER,f,f
0974061238314,Paula,Holmqvist,S,Riksdagsledamot,Tjänstgörande,kammaruppdrag,kam,2014-09-29,2023-08-25,f,4,L04_ACTIVE_MP,400,1,23,2014-09-29,2024-03-03,2014,2024,9,8,,8,4,400,t,8,,3,ENTRY,0,0,,0,0,100.4347826086956522,116.674137847014,,STAGNANT,f,10,8613,0.39215142480759896,6,,,,,,,,,,,,,,,,,43.5,LOW_RISK,40,f,40.0,SENIOR_CAREER,f,t
0193378456716,Ulf,Berg,M,Ordförande,"",uppdrag,SkU,2011-09-01,2011-12-31,f,6,L06_PARTY_SEC_COMMITTEE_CHAIR,600,8,13,2006-10-02,2016-09-12,2006,2016,9,0,0,3,6,600,t,29,2,5,PROMOTION,4,550,,2,3,253.8461538461538462,210.732731258503,4.5,DECLINING,f,60,3672,0.1313873673992928,3,,,,,,,,,,,,,,,,,45.5,HIGH_RISK,40,f,45.0,SENIOR_CAREER,f,t
0446541913415,Allan,Widman,L,Ledamot,"",uppdrag,EUN,2012-09-21,2012-09-21,f,3,L03_COMMITTEE_MEMBER,300,17,34,2002-09-30,2022-09-26,2002,2022,19,0,0,40,6,600,f,0,6,3,DEMOTION,-3,-300,,3,6,171.1764705882352941,185.817188875682,6.3,DECLINING,t,90,2306,0.1313873673992928,2,,,,,,,,,,,,,,,,,19.5,HIGH_RISK,40,f,-20.0,VETERAN_CAREER,f,t
0372414474424,Oskar,Svärd,M,Suppleant,"",uppdrag,MJU,2022-10-04,2026-09-28,f,2,L02_SUBSTITUTE_MP,50,3,7,2022-09-26,2026-09-28,2022,2026,4,3,0,6,4,400,f,0,3,2,DEMOTION,-1,-250,,0,2,207.1428571428571429,139.970842444753,,DECLINING,t,90,11099,0.39215142480759896,8,100.00,0.00,0.93,HIGH_PERFORMER,EXCELLENT_ATTENDANCE,HIGHLY_EFFECTIVE,PARTY_LOYAL,LOW,19.95,4,1,1,1,HIGHLY_INFLUENTIAL,STRONG_BROKER,209,48.0,CRITICAL_RISK,20,t,-15.0,MID_CAREER,f,t
0603753860213,Carina,Ståhl Herrstedt,SD,Suppleant,"",uppdrag,SfU,2020-03-18,2022-09-26,f,2,L02_SUBSTITUTE_MP,50,11,25,2010-10-04,2025-02-28,2010,2025,14,2,4,38,4,400,f,0,2,2,LATERAL,0,0,0.00,2,4,122.4000000000000000,121.335238080287,7.0,DECLINING,f,60,6613,0.39215142480759896,5,44.50,0.00,16.13,MODERATE_RISK,MODERATE_ABSENTEEISM,MODERATELY_EFFECTIVE,PARTY_LOYAL,,,,,,,,,,34.4,HIGH_RISK,20,f,20.0,SENIOR_CAREER,f,t
0878075468027,Hillevi,Larsson,S,Suppleant,"",uppdrag,SkU,2010-10-12,2018-09-24,f,2,L02_SUBSTITUTE_MP,50,9,24,2002-09-30,2022-09-26,2002,2022,19,7,2,37,5,500,f,0,4,5,DEMOTION,-2,-350,-1.00,3,3,136.2500000000000000,147.501765526157,6.3,DOWNWARD_SPIRAL,t,90,4424,0.3059696318380365,4,,,,,,,,,,,,,,,,,17.5,HIGH_RISK,20,f,-25.0,VETERAN_CAREER,f,t
0634917636517,Margareta,Israelsson,S,Ledamot,"",Riksdagsorgan,RS,2006-10-10,2010-10-04,f,3,L03_COMMITTEE_MEMBER,300,4,6,2002-10-08,2010-10-04,2002,2010,7,3,1,3,3,300,t,7,1,3,PROMOTION,2,290,2.00,1,1,168.3333333333333333,132.340050207369,7.0,STABLE,f,10,13098,0.8860847257852041,10,,,,,,,,,,,,,,,,,63.5,LOW_RISK,40,f,90.0,MID_CAREER,f,f
0667220767927,Erik,Ezelius,S,Ordförande,"",uppdrag,SkU,2022-06-16,2022-09-26,f,6,L06_PARTY_SEC_COMMITTEE_CHAIR,600,28,34,2014-09-29,2026-10-27,2014,2026,12,0,0,0,6,600,t,81,3,3,PROMOTION,3,300,,7,5,139.7058823529411765,151.647526581673,1.7,RISING_STAR,f,10,3066,0.1313873673992928,3,53.88,0.00,0.93,STANDARD_BEHAVIOR,EXCELLENT_ATTENDANCE,MODERATELY_EFFECTIVE,PARTY_LOYAL,MEDIUM,28.02,6,3,1,1,LIMITED_INFLUENCE,STRONG_BROKER,123,58.9,MEDIUM_RISK,60,f,60.0,SENIOR_CAREER,t,f
0745549193810,Stefan,Attefall,KD,Statsråd,"",Departement,S,2010-10-06,2014-10-03,f,9,L09_CABINET_MINISTER,900,9,10,2002-10-08,2018-10-09,2002,2018,16,3,1,3,9,900,t,34,2,2,PROMOTION,7,850,7.00,3,2,345.0000000000000000,265.941722939444,5.3,RISING_STAR,f,10,517,0.003050682936975664,1,,,,,,,,,,,,,,,,,105.5,LOW_RISK,100,f,195.0,VETERAN_CAREER,t,f
02910042914,Carina,Ödebrink,S,Suppleant,"",uppdrag,TU,2018-10-02,2022-09-26,f,2,L02_SUBSTITUTE_MP,50,3,20,2018-09-24,2026-10-13,2018,2026,8,3,0,3,4,400,f,0,3,3,DEMOTION,-1,-250,,0,2,105.0000000000000000,111.691539518443,,DECLINING,t,90,8826,0.39215142480759896,7,53.88,0.00,0.93,STANDARD_BEHAVIOR,EXCELLENT_ATTENDANCE,MODERATELY_EFFECTIVE,PARTY_LOYAL,MEDIUM,27.52,5,2,1,1,LIMITED_INFLUENCE,STRONG_BROKER,124,29.0,CRITICAL_RISK,20,t,-15.0,MID_CAREER,f,t
0222102752213,Stefan,Olsson,M,Riksdagsledamot,Tjänstgörande,kammaruppdrag,kam,2022-09-26,2026-09-28,f,4,L04_ACTIVE_MP,400,1,5,2022-09-26,2026-09-28,2022,2026,4,4,,4,4,400,t,4,,3,ENTRY,0,0,,0,0,162.0000000000000000,157.403938959608,,STABLE,f,10,11099,0.39215142480759896,9,100.00,0.00,0.93,HIGH_PERFORMER,EXCELLENT_ATTENDANCE,HIGHLY_EFFECTIVE,PARTY_LOYAL,MEDIUM,25.25,5,3,1,0,HIGHLY_INFLUENTIAL,STRONG_BROKER,209,68.4,MEDIUM_RISK,40,f,40.0,MID_CAREER,f,f
0202577142527,Matheus,Enholm,SD,Suppleant,"",uppdrag,SkU,2020-03-18,2022-09-26,f,2,L02_SUBSTITUTE_MP,50,6,29,2018-09-24,2026-12-31,2018,2026,8,2,0,7,5,500,f,0,2,2,LATERAL,0,0,,0,2,116.5517241379310345,133.113274606020,,DECLINING,f,60,5116,0.3059696318380365,4,100.00,0.00,0.93,HIGH_PERFORMER,EXCELLENT_ATTENDANCE,HIGHLY_EFFECTIVE,PARTY_LOYAL,MEDIUM,31.86,9,4,1,1,INFLUENTIAL,STRONG_BROKER,208,55.9,HIGH_RISK,20,f,20.0,MID_CAREER,f,t
07012286624,Daniel,Riazat,-,Suppleant,"",uppdrag,UU,2020-03-18,2020-09-03,f,2,L02_SUBSTITUTE_MP,50,7,19,2014-09-29,2026-09-28,2014,2026,11,0,1,17,4,400,f,0,2,2,LATERAL,0,0,0.00,1,3,94.7368421052631579,104.999670227684,11.0,DECLINING,f,60,7394,0.39215142480759896,6,0.00,40.00,0.93,ELEVATED_RISK,EXCELLENT_ATTENDANCE,LOW_EFFECTIVENESS,HIGH_INDEPENDENCE,MEDIUM,34.81,8,5,1,0,LIMITED_INFLUENCE,STRONG_BROKER,28,30.1,HIGH_RISK,20,f,20.0,SENIOR_CAREER,f,t
041911485722,Magdalena,Thuresson,M,Suppleant,"",uppdrag,CU,2020-03-18,2022-09-26,f,2,L02_SUBSTITUTE_MP,50,17,25,2018-11-12,2026-10-27,2018,2026,7,2,0,23,4,400,f,0,2,2,LATERAL,0,0,,1,2,116.4000000000000000,124.318301146694,7.0,DECLINING,f,60,10002,0.39215142480759896,8,100.00,0.00,0.93,HIGH_PERFORMER,EXCELLENT_ATTENDANCE,HIGHLY_EFFECTIVE,PARTY_LOYAL,MEDIUM,25.75,5,2,1,1,MODERATELY_INFLUENTIAL,STRONG_BROKER,207,57.3,HIGH_RISK,20,f,25.0,MID_CAREER,f,t
0899112324519,Elisabeth,Svantesson,M,Ledamot,"",Riksdagsorgan,RRPR,2011-01-01,2012-08-22,f,3,L03_COMMITTEE_MEMBER,300,9,36,2006-10-02,2026-10-02,2006,2026,20,1,0,22,9,900,f,0,1,6,PROMOTION,2,290,,2,3,244.7222222222222222,246.029425872317,10.0,DECLINING,f,60,308,0.003050682936975664,1,,,,,,,,,,,,,,,,,41.5,HIGH_RISK,40,f,35.0,VETERAN_CAREER,f,t
069309987221,Johan,Hultberg,M,Suppleant,"",uppdrag,CU,2020-03-18,2022-09-26,f,2,L02_SUBSTITUTE_MP,50,13,23,2010-10-04,2025-08-31,2010,2025,14,2,0,32,4,400,f,0,2,2,LATERAL,0,0,,2,4,134.7826086956521739,130.579629718967,7.0,DECLINING,f,60,6613,0.39215142480759896,5,100.00,0.00,14.52,STANDARD_BEHAVIOR,LOW_ABSENTEEISM,HIGHLY_EFFECTIVE,PARTY_LOYAL,,,,,,,,,,45.5,HIGH_RISK,20,f,20.0,SENIOR_CAREER,f,t
0750518623913,Lotta,Finstorp,M,Ledamot,"",uppdrag,SfU,2014-10-07,2016-11-18,f,3,L03_COMMITTEE_MEMBER,300,5,24,2010-10-04,2021-01-31,2010,2021,10,2,2,2,5,500,f,0,2,3,PROMOTION,1,250,0.50,1,1,123.3333333333333333,136.554832291729,10.0,STABLE,f,10,5061,0.3059696318380365,4,,,,,,,,,,,,,,,,,45.5,LOW_RISK,40,f,45.0,SENIOR_CAREER,f,f
0772402807013,Sven-Olof,Sällström,SD,Suppleant,"",uppdrag,KrU,2020-03-18,2022-09-26,f,2,L02_SUBSTITUTE_MP,50,23,32,2010-10-04,2024-03-14,2010,2024,13,2,0,66,5,500,f,0,2,2,LATERAL,0,0,,5,7,135.0000000000000000,136.587883796477,2.6,DECLINING,f,60,4621,0.3059696318380365,4,0.00,0.00,14.91,STANDARD_BEHAVIOR,LOW_ABSENTEEISM,LOW_EFFECTIVENESS,PARTY_LOYAL,,,,,,,,,,25.5,HIGH_RISK,20,f,20.0,SENIOR_CAREER,f,t
0591055036519,Mauricio,Rojas,L,Suppleant,"",uppdrag,AU,2002-10-08,2026-09-28,f,2,L02_SUBSTITUTE_MP,50,2,14,2002-09-30,2026-10-27,2002,2026,24,23,0,23,4,400,f,0,4,2,DEMOTION,-2,-350,,0,1,150.7142857142857143,144.442983596311,,DECLINING,f,75,5657,0.39215142480759896,4,100.00,0.00,0.93,HIGH_PERFORMER,EXCELLENT_ATTENDANCE,HIGHLY_EFFECTIVE,PARTY_LOYAL,LOW,24.47,6,2,1,1,INFLUENTIAL,STRONG_BROKER,208,58.2,HIGH_RISK,20,t,20.0,VETERAN_CAREER,f,t
0466653728712,Denis,Begic,S,Suppleant,"",uppdrag,UbU,2020-03-18,2022-09-26,f,2,L02_SUBSTITUTE_MP,50,11,22,2018-09-24,2026-10-20,2018,2026,8,2,0,22,4,400,f,0,2,2,LATERAL,0,0,,0,1,100.0000000000000000,107.661084384791,,DECLINING,f,60,8826,0.39215142480759896,7,53.88,0.00,0.93,STANDARD_BEHAVIOR,EXCELLENT_ATTENDANCE,MODERATELY_EFFECTIVE,PARTY_LOYAL,MEDIUM,26.68,5,2,1,1,LIMITED_INFLUENCE,STRONG_BROKER,124,45.3,HIGH_RISK,20,f,25.0,MID_CAREER,f,t
0430865615328,Linda,Lindberg,SD,Suppleant,"",uppdrag,CU,2018-10-02,2022-09-26,f,2,L02_SUBSTITUTE_MP,50,3,30,2018-09-24,2026-10-13,2018,2026,8,3,0,11,6,600,f,0,2,2,LATERAL,0,0,,0,1,128.6666666666666667,143.288365039020,,DECLINING,f,60,3787,0.1313873673992928,3,100.00,0.00,0.93,HIGH_PERFORMER,EXCELLENT_ATTENDANCE,HIGHLY_EFFECTIVE,PARTY_LOYAL,MEDIUM,33.23,8,4,1,1,INFLUENTIAL,STRONG_BROKER,208,57.5,HIGH_RISK,20,f,25.0,MID_CAREER,f,t
0598792324417,Ulrika,Jörgensen,M,Suppleant,"",uppdrag,UbU,2020-03-18,2022-09-26,f,2,L02_SUBSTITUTE_MP,50,17,17,2018-09-24,2022-09-26,2018,2022,4,2,0,26,4,400,f,0,2,,LATERAL,0,0,,0,1,70.5882352941176471,82.3529411764705882,,DECLINING,f,60,11099,0.39215142480759896,8,,,,,,,,LOW,10.00,0,0,0,0,MINIMAL_INFLUENCE,NON_BROKER,0,49.5,HIGH_RISK,20,f,25.0,MID_CAREER,f,t
0344222203323,Dennis,Dioukarev,SD,Suppleant,"",uppdrag,JuU,2020-03-18,2022-09-26,f,2,L02_SUBSTITUTE_MP,50,9,21,2014-09-29,2026-10-31,2014,2026,12,2,0,21,4,400,f,0,2,2,LATERAL,0,0,,0,2,102.3809523809523810,109.627280316394,,DECLINING,f,60,6945,0.39215142480759896,5,100.00,0.00,0.93,HIGH_PERFORMER,EXCELLENT_ATTENDANCE,HIGHLY_EFFECTIVE,PARTY_LOYAL,LOW,22.01,5,2,1,1,INFLUENTIAL,STRONG_BROKER,208,58.9,HIGH_RISK,20,f,20.0,SENIOR_CAREER,f,t
0407081382317,Anna-Caren,Sätherberg,S,Suppleant,"",uppdrag,AU,2020-03-18,2021-11-30,f,2,L02_SUBSTITUTE_MP,50,17,25,2014-09-29,2026-10-13,2014,2026,12,1,0,19,9,900,f,0,2,2,LATERAL,0,0,,2,2,168.4000000000000000,206.991400787569,6.0,STABLE,f,50,797,0.003050682936975664,1,53.88,0.00,0.93,STANDARD_BEHAVIOR,EXCELLENT_ATTENDANCE,MODERATELY_EFFECTIVE,PARTY_LOYAL,LOW,22.23,5,3,1,0,LIMITED_INFLUENCE,STRONG_BROKER,123,50.6,MEDIUM_RISK,20,f,35.0,SENIOR_CAREER,f,f
0495661214429,Lorentz,Tovatt,MP,Suppleant,"",uppdrag,SoU,2021-10-13,2022-09-26,f,2,L02_SUBSTITUTE_MP,50,13,19,2017-07-15,2022-09-26,2017,2022,5,0,0,20,4,400,f,0,2,2,LATERAL,0,0,,2,3,92.6315789473684211,106.268879697886,2.5,DECLINING,f,60,10933,0.39215142480759896,8,,,,,,,,,,,,,,,,,37.5,HIGH_RISK,20,f,25.0,MID_CAREER,f,t
0480339311713,Annika,Eclund,KD,Ledamot,"",uppdrag,UbU,2014-10-07,2018-09-24,f,3,L03_COMMITTEE_MEMBER,300,8,11,2010-10-04,2018-09-24,2010,2018,7,3,0,3,4,400,f,0,1,2,PROMOTION,2,290,,1,2,132.7272727272727273,145.795055976214,7.0,DECLINING,f,60,10002,0.39215142480759896,7,,,,,,,,,,,,,,,,,39.5,HIGH_RISK,40,f,30.0,MID_CAREER,f,t
0240670797111,Björn,Tidland,SD,Suppleant,"",uppdrag,CU,2022-10-04,2023-09-20,f,2,L02_SUBSTITUTE_MP,50,3,5,2022-09-26,2026-09-28,2022,2026,4,0,0,0,4,400,f,0,2,2,LATERAL,0,0,,0,1,170.0000000000000000,150.332963783729,,DECLINING,f,60,11099,0.39215142480759896,9,87.50,0.00,0.93,HIGH_PERFORMER,EXCELLENT_ATTENDANCE,HIGHLY_EFFECTIVE,PARTY_LOYAL,LOW,15.58,2,1,1,0,INFLUENTIAL,STRONG_BROKER,208,60.3,HIGH_RISK,20,f,25.0,MID_CAREER,f,t
0506482805418,Isak,From,S,Suppleant,"",uppdrag,UU,2020-03-18,2020-09-03,f,2,L02_SUBSTITUTE_MP,50,16,21,2010-10-04,2026-09-28,2010,2026,15,0,0,34,4,400,f,0,2,2,LATERAL,0,0,,2,4,100.4761904761904762,110.861397398313,7.5,DECLINING,f,60,6227,0.39215142480759896,5,53.88,0.00,0.93,STANDARD_BEHAVIOR,EXCELLENT_ATTENDANCE,MODERATELY_EFFECTIVE,PARTY_LOYAL,MEDIUM,29.20,8,4,1,1,LIMITED_INFLUENCE,STRONG_BROKER,124,42.5,HIGH_RISK,20,f,20.0,SENIOR_CAREER,f,t
0462699892622,Maria,Ferm,MP,Suppleant,"",uppdrag,MJU,2022-01-11,2022-09-26,f,2,L02_SUBSTITUTE_MP,50,25,29,2010-10-04,2022-09-26,2010,2022,11,0,0,40,6,600,f,0,2,2,LATERAL,0,0,,6,9,160.6896551724137931,154.672758774057,1.8,DECLINING,f,60,3354,0.1313873673992928,3,,,,,,,,,,,,,,,,,33.5,HIGH_RISK,20,f,15.0,SENIOR_CAREER,f,t
0585684563812,Andreas,Norlén,M,Riksdagsledamot,Ledig,kammaruppdrag,kam,2017-09-11,2026-09-28,f,4,L04_ACTIVE_MP,400,10,11,2006-10-02,2026-09-28,2006,2026,19,9,2,20,8,800,f,0,2,8,PROMOTION,2,350,1.00,3,6,296.3636363636363636,239.593319351116,6.3,DECLINING,f,60,1464,0.10143520765444082,2,,,,,,,,,,,,,,,,,45.5,HIGH_RISK,40,f,45.0,VETERAN_CAREER,f,t
0358514648113,Marléne,Lund Kopparklint,-,Suppleant,"",uppdrag,SkU,2020-03-18,2022-09-26,f,2,L02_SUBSTITUTE_MP,50,9,19,2018-09-24,2026-09-28,2018,2026,8,2,0,33,4,400,f,0,2,2,LATERAL,0,0,,0,1,94.7368421052631579,104.999670227684,,DECLINING,f,60,8826,0.39215142480759896,7,100.00,34.63,0.93,ELEVATED_RISK,EXCELLENT_ATTENDANCE,HIGHLY_EFFECTIVE,HIGH_INDEPENDENCE,MEDIUM,27.70,5,2,1,0,HIGHLY_INFLUENTIAL,STRONG_BROKER,209,61.7,HIGH_RISK,20,f,25.0,MID_CAREER,f,t
0519740099915,Saila,Quicklund,M,Suppleant,"",uppdrag,SfU,2020-03-18,2022-09-26,f,2,L02_SUBSTITUTE_MP,50,16,22,2010-10-04,2026-09-28,2010,2026,15,2,0,31,4,400,f,0,2,2,LATERAL,0,0,,1,3,111.3636363636363636,114.744596012403,15.0,DECLINING,f,60,6227,0.39215142480759896,5,100.00,0.00,0.93,HIGH_PERFORMER,EXCELLENT_ATTENDANCE,HIGHLY_EFFECTIVE,PARTY_LOYAL,LOW,19.02,4,1,1,1,HIGHLY_INFLUENTIAL,STRONG_BROKER,209,62.3,HIGH_RISK,20,f,20.0,SENIOR_CAREER,f,t
0791786201912,Maria,Plass,M,Riksdagsledamot,Tjänstgörande,kammaruppdrag,kam,2006-10-02,2018-09-24,f,4,L04_ACTIVE_MP,400,1,13,2006-10-02,2026-10-13,2006,2026,20,11,,11,4,400,t,11,,3,ENTRY,0,0,,0,0,208.4615384615384615,134.498850658295,,STAGNANT,f,10,5704,0.39215142480759896,4,,,,,,,,,,,,,,,,,43.5,LOW_RISK,40,f,40.0,VETERAN_CAREER,f,t
0446541913415,Allan,Widman,L,Ledamot,"",Riksdagsorgan,LR,2010-10-13,2012-09-26,f,3,L03_COMMITTEE_MEMBER,300,13,34,2002-09-30,2022-09-26,2002,2022,19,1,0,39,6,600,f,0,3,3,LATERAL,0,0,,2,4,171.1764705882352941,185.817188875682,9.5,DECLINING,f,60,2306,0.1313873673992928,2,,,,,,,,,,,,,,,,,35.5,HIGH_RISK,40,f,20.0,VETERAN_CAREER,f,t
0415959965211,Mia,Sydow Mölleby,V,Ledamot,"",Riksdagsorgan,RRPR,2014-10-14,2019-03-31,f,3,L03_COMMITTEE_MEMBER,300,8,26,2010-10-04,2022-10-09,2010,2022,12,4,0,15,6,600,f,0,3,6,LATERAL,0,0,,2,3,140.7692307692307692,150.305409005569,6.0,DECLINING,f,60,3066,0.1313873673992928,3,,,,,,,,,,,,,,,,,37.5,HIGH_RISK,40,f,25.0,SENIOR_CAREER,f,t
